"","C08_V_1","C08_V_2","C08_V_3","C08_10_1","C08_10_2","C08_10_3"
"CD209",2.32295416829432,4.63355076331842,7.70938976055195,3.89198848768885,5.94916235272574,7.52106304820884
"KDELR3",30.1984041878261,12.7422645991257,38.5469488027598,16.3463516482932,32.2954527719397,25.9058838327193
"RN7SL246P",2.32295416829432,2.31677538165921,3.85469488027598,0.77839769753777,1.69976067220736,4.17836836011602
"SUCO",1166.12299248375,1284.65194913003,1110.15212551948,1159.81256933128,1095.49575323764,1252.67483436278
"EPN3",2.32295416829432,0,2.56979658685065,3.11359079015108,1.69976067220736,1.67134734404641
"C19orf48",1236.97309461672,1202.40642308113,1020.20924497971,1276.57222396194,1088.69671054881,1036.23535330877
"CYTH4",7490.36571566503,7363.8705506038,6878.06056470577,8147.48870012783,6971.56839705847,6862.55219465456
"PABPC1P4",68.5271479646824,49.810670705673,35.9771522159091,53.7094411301061,45.8935381495986,45.9620519612762
"NKPD1",13.9377250097659,9.26710152663684,15.4187795211039,7.7839769753777,17.8474870581772,17.5491471124873
"TRAM1L1",4.64590833658864,0,2.56979658685065,7.7839769753777,1.69976067220736,0
"ARNTL",1637.68268864749,1785.07543156842,1548.30244357752,1584.8177121869,1612.22299758868,1709.78833295948
"NDUFB4P12",5.8073854207358,0,2.56979658685065,4.67038618522662,3.39952134441471,2.50702101606961
"PRAF2",44.1361291975921,56.7609968506506,75.8089993120942,63.0502135005593,53.5424611745317,50.1404203213923
"FOXH1",12.7762479256188,13.9006522899553,6.42449146712663,12.4543631606043,8.49880336103677,8.35673672023204
"RAPGEF3",17.4221562622074,30.1180799615697,7.70938976055195,15.5679539507554,14.4479657137625,20.0561681285569
"CDC25A",619.067285850436,554.867703907381,627.030367191559,577.571091573025,619.562765019581,570.765117991849
"GLS2",15.0992020939131,0,3.85469488027598,9.34077237045323,2.54964100831103,10.8637577363017
"RORA",9.29181667317727,3.47516307248881,2.56979658685065,3.11359079015108,8.49880336103677,6.68538937618564
"CASKP1",0,4.63355076331842,7.70938976055195,0,9.34868369714045,0
"GNB1-DT",0,9.26710152663684,15.4187795211039,11.6759654630665,8.49880336103677,0
"TTC23L-AS1",4.64590833658864,1.1583876908296,0,0,0.849880336103678,3.34269468809282
"ATL2",1687.62620326582,1680.82053939376,1672.93757803977,1650.98151647761,1659.81629641048,1793.3557001618
"CYP3A5",117.309185498863,249.053353528365,156.75759179789,161.128323390318,175.075349237358,167.134734404641
"ZSWIM3",205.581443894047,148.273624426189,142.623710570211,182.923458921376,204.821161000986,127.85807181955
"CHEK1",540.086844128429,505.057033201708,575.634435454546,530.867229720759,575.36898754219,544.859234159129
"RPUSD2",422.777658629566,325.506941123119,366.196013626218,439.016301411302,396.894116960417,307.527911304539
"TPRG1-AS1",4.64590833658864,1.1583876908296,30.8375590422078,14.0111585556799,11.0484443693478,16.7134734404641
"PCDHB12",2.32295416829432,0,2.56979658685065,1.55679539507554,5.09928201662207,0
"RNU6-353P",0,4.63355076331842,0,0,6.79904268882942,0
"LINC02427",11.6147708414716,11.583876908296,2.56979658685065,4.67038618522662,11.8983247054515,5.84971570416243
"RNA5SP282",1.16147708414716,2.31677538165921,8.99428805397728,0.77839769753777,2.54964100831103,6.68538937618564
"KCTD15",16.2606791780602,11.583876908296,15.4187795211039,22.5735332285953,16.9976067220735,8.35673672023204
"NOMO3",210.227352230636,199.242682822692,140.05391398336,198.491412872131,177.624990245669,192.204944565337
"WDR73",205.581443894047,185.342030532737,227.426997936283,209.38898063766,230.317571084097,196.383312925453
"ATP6V1E2",233.456893913579,99.621341411346,165.751879851867,159.571527995243,179.324750917876,180.505513157012
"CADM4",38.3287437768563,30.1180799615697,14.1338812276786,19.4599424384442,39.0944954607692,17.5491471124873
"CALM2P2",47.6205604500335,64.8697106864579,65.5298129646916,76.2829743587014,48.4431791579096,62.6755254017403
"DYNLT5",333.343923150235,371.842448756303,285.247421140422,309.023885922495,344.201536121989,362.682373658071
"GUCY2C",2.32295416829432,2.31677538165921,10.2791863474026,10.8975677655288,2.54964100831103,4.17836836011602
"HEPH",4.64590833658864,0,3.85469488027598,1.55679539507554,1.69976067220736,3.34269468809282
"MEG3",0,0,7.70938976055195,1.55679539507554,1.69976067220736,6.68538937618564
"OLFML2A",0,0,7.70938976055195,1.55679539507554,1.69976067220736,6.68538937618564
"PCDHA5",16.2606791780602,11.583876908296,25.6979658685065,17.1247493458309,7.6489230249331,23.3988628166497
"PTGES2-AS1",2.32295416829432,2.31677538165921,5.1395931737013,8.56237467291546,1.69976067220736,1.67134734404641
"PTGES3P2",1.16147708414716,6.95032614497763,3.85469488027598,4.67038618522662,3.39952134441471,1.67134734404641
"RNU6-122P",2.32295416829432,0,5.1395931737013,3.11359079015108,0.849880336103678,1.67134734404641
"TAS1R1",0,2.31677538165921,2.56979658685065,0,0,3.34269468809282
"ZFP62",628.359102523613,707.774879096889,619.320977431007,586.13346624594,622.962286363996,711.158294891747
"CSPG4BP",2.32295416829432,0,12.8489829342533,8.56237467291546,0,3.34269468809282
"LHB",2.32295416829432,1.1583876908296,0,1.55679539507554,3.39952134441471,0
"IDH1-AS1",15.0992020939131,20.8509784349329,20.5583726948052,17.9031470433687,13.5980853776588,20.0561681285569
"HINT1",4218.48476962248,4267.50025301626,4164.35536899148,4344.23754995829,4097.27310035583,4089.78695088156
"LAMC1-AS1",0,10.4254892174664,7.70938976055195,19.4599424384442,0.849880336103678,1.67134734404641
"NMT2",141.700204265953,137.848135208723,164.466981558442,117.538052328203,169.976067220736,141.228850571922
"ABCA9",6.96886250488296,0,0,0,3.39952134441471,1.67134734404641
"NADK2",775.866692210302,890.800134247966,715.688349437906,770.613720562392,751.294217115651,905.03458680113
"KCNQ5",69.6886250488296,60.2361599231395,28.2677624553572,40.476680271964,60.3415038633611,48.4690729773459
"LINC01800",3.48443125244148,0,0,1.55679539507554,1.69976067220736,1.67134734404641
"TLE2",0,0,21.8432709882305,14.0111585556799,1.69976067220736,1.67134734404641
"ZC3H12A",1490.17509896081,1571.93209645577,1599.69837531453,1830.0129869113,1517.88628028117,1231.7829925622
"OSER1",1083.6581195093,1098.15153090647,1097.30314258523,1103.76793510856,1086.9969498766,1132.33782559144
"PDSS1P1",4.64590833658864,5.79193845414802,6.42449146712663,7.7839769753777,8.49880336103677,3.34269468809282
"ABCA10",69.6886250488296,25.4845291982513,24.4130675750812,33.4711009941241,54.3923415106354,40.948009929137
"PEX7",180.02894804281,200.401070513522,226.142099642857,186.037049711527,243.065776125652,195.54763925343
"RGS17",18.5836333463545,32.4348553432289,7.70938976055195,17.1247493458309,23.796649410903,12.5351050803481
"HMGN2P6",1.16147708414716,0,3.85469488027598,0,2.54964100831103,4.17836836011602
"SCARNA14",0,0,7.70938976055195,3.89198848768885,0,1.67134734404641
"CAND2",6.96886250488296,2.31677538165921,10.2791863474026,10.8975677655288,2.54964100831103,9.19241039225525
"MASP1",0,2.31677538165921,2.56979658685065,0,6.79904268882942,0
"OTUD3",531.956504539399,461.038300950183,664.292417700893,497.396128726635,575.36898754219,548.201928847222
"GLT8D2",2.32295416829432,1.1583876908296,7.70938976055195,3.11359079015108,0.849880336103678,5.01404203213923
"ACOT6",2.32295416829432,0,1.28489829342533,0,4.24940168051839,0.835673672023204
"EGFL7",20.9065875146489,4.63355076331842,10.2791863474026,17.9031470433687,10.1985640332441,3.34269468809282
"DNAH8",109.178845909833,132.056196754575,87.3730839529221,70.0557927783993,122.38276839893,122.844029787411
"STARD10",1024.42278821779,1131.74477394052,984.232092763799,1165.26135321404,1015.60700164389,1007.82244845998
"CAMLG",1263.68706755211,1581.19919798241,1432.66159716924,1367.64475457386,1418.45028095704,1431.50900017575
"SNORD62A",5.8073854207358,6.95032614497763,3.85469488027598,2.33519309261331,2.54964100831103,9.19241039225525
"TEFM",394.902208610034,342.882756485563,359.771522159091,307.467090527419,374.797228221722,391.09527850686
"NUTM2A-AS1",1952.44297845137,1926.39872984963,2073.82584558848,1742.05404708953,2129.80012227582,2162.72346319605
"AMOTL1",0,2.31677538165921,2.56979658685065,0,3.39952134441471,0
"BDNF",0,2.31677538165921,2.56979658685065,0,3.39952134441471,0
"C21orf62",0,13.9006522899553,2.56979658685065,6.22718158030216,8.49880336103677,5.01404203213923
"DNAH10OS",9.29181667317727,11.583876908296,7.70938976055195,14.0111585556799,8.49880336103677,2.50702101606961
"INTS6-AS1",63.8812396280938,46.3355076331842,68.0996095515422,59.1582250128705,67.9904268882942,41.7836836011602
"KATNB1",441.361291975921,523.591236254981,453.56909757914,478.714583985728,526.92580838428,442.071372500275
"LINC00211",4.64590833658864,2.31677538165921,2.56979658685065,1.55679539507554,8.49880336103677,1.67134734404641
"LINC00355",0,1.1583876908296,5.1395931737013,1.55679539507554,0,6.68538937618564
"MINDY4",2.32295416829432,0,2.56979658685065,0,3.39952134441471,0
"NANOS1",0,2.31677538165921,5.1395931737013,3.89198848768885,0,1.67134734404641
"PHBP3",0,2.31677538165921,2.56979658685065,0,3.39952134441471,0
"PPP1R14BP2",6.96886250488296,0,0,0,4.24940168051839,0.835673672023204
"RPL35AP36",1.16147708414716,1.1583876908296,5.1395931737013,2.33519309261331,0,3.34269468809282
"SATB1-AS1",0,0,7.70938976055195,1.55679539507554,1.69976067220736,2.50702101606961
"SEC11B",5.8073854207358,4.63355076331842,5.1395931737013,3.89198848768885,6.79904268882942,2.50702101606961
"SLAIN1",41.8131750292977,106.571667556324,62.9600163778409,59.1582250128705,72.2398285688126,91.9241039225525
"TBCEL-TECTA",2.32295416829432,0,17.9885761079546,3.11359079015108,11.8983247054515,1.67134734404641
"VWA3B",4.64590833658864,0,0,3.11359079015108,0,3.34269468809282
"OR6R1P",3.48443125244148,0,7.70938976055195,7.7839769753777,0,0.835673672023204
"CDRT15P4",5.8073854207358,9.26710152663684,28.2677624553572,9.34077237045323,18.6973673942809,20.0561681285569
"TAGLN2P1",6.96886250488296,8.10871383580723,0,6.22718158030216,6.79904268882942,5.01404203213923
"ZNF775",148.669066770836,167.966215170293,134.914320809659,154.122744112478,152.978460498662,130.36509283562
"CHCHD2",4.64590833658864,2.31677538165921,2.56979658685065,1.55679539507554,3.39952134441471,6.68538937618564
"GMEB1",1189.35253416669,1204.72319846279,1209.08929411323,1120.89268445439,1153.28761609269,1281.08773921157
"RNU6-43P",3.48443125244148,3.47516307248881,1.28489829342533,3.11359079015108,0,3.34269468809282
"TMSB15B-AS1",3.48443125244148,0,2.56979658685065,6.22718158030216,1.69976067220736,0
"TUBA1A",6664.5555088364,6407.04231797854,5769.19333747971,6659.97070013316,6160.78255641556,6211.56240414848
"GTF2IRD1P1",2.32295416829432,4.63355076331842,19.2734744013799,10.119170067991,1.69976067220736,18.3848207845105
"PCYT2",1161.47708414716,1124.79444779555,1009.93005863231,1165.26135321404,1151.58785542048,927.597775945757
"ARHGAP26-IT1",5.8073854207358,2.31677538165921,5.1395931737013,10.8975677655288,5.09928201662207,0
"BTBD2",1313.63058217044,1254.53386916846,1200.09500605925,1454.04689900055,1175.38450483139,1078.01903690993
"CICP13",0,3.47516307248881,1.28489829342533,3.89198848768885,0,2.50702101606961
"FAM53B-AS1",9.29181667317727,10.4254892174664,10.2791863474026,11.6759654630665,16.1477263859699,5.84971570416243
"LCT-AS1",38.3287437768563,47.4938953240138,32.1224573356331,49.8174526424173,28.895931427525,46.7977256332995
"NUDCP2",2.32295416829432,6.95032614497763,3.85469488027598,0.77839769753777,1.69976067220736,8.35673672023204
"PLGLB1",47.6205604500335,57.9193845414802,84.8032873660715,59.1582250128705,66.2906662160868,55.1544623535315
"ZNF710-AS1",660.880460879734,565.293193124847,551.221367879465,694.33074620369,573.669226869982,544.023560487106
"MGST1",20.9065875146489,18.5342030532737,10.2791863474026,6.22718158030216,8.49880336103677,30.0842521928354
"CIDECP1",241.587233502609,214.301722803477,188.880049133523,221.064946100727,232.867212092408,208.918418005801
"TRDMT1",365.865281506355,341.724368794733,372.620505093344,319.143055990485,378.196749566136,406.973078275301
"VPS45",2422.84119753097,2448.83157841378,2378.34674113028,2188.07592777867,2492.69902579209,2490.30754262915
"GINS4",407.678456535653,373.000836447133,334.073556290585,393.869234954111,323.804408055501,422.850878043741
"PITPNM2",2.32295416829432,2.31677538165921,0,0,1.69976067220736,1.67134734404641
"SPSB3",12.7762479256188,4.63355076331842,10.2791863474026,11.6759654630665,4.24940168051839,8.35673672023204
"NFKBIE",2394.96574751144,2447.67319072296,2027.56950702516,2502.54859758393,2269.18049739682,2005.61681285569
"CDC42EP3",1253.23377379478,1258.00903224095,1349.14320809659,1246.21471375797,1251.02385474461,1314.5146860925
"SDHAP4",801.41918806154,825.930423561508,759.374891414367,774.505709050081,738.546012074096,838.180693039274
"RN7SKP26",18.5836333463545,16.2174276716145,8.99428805397728,15.5679539507554,11.0484443693478,21.7275154726033
"B2M",39587.7849360718,42257.982961464,41408.417302218,39797.1390820135,41606.7417342916,42793.1773969643
"NDUFAF1",729.407608844416,654.489045318727,575.634435454546,589.247057036092,668.00594417749,669.374611290587
"PLGRKT",421.616181545419,401.960528717873,418.876843656656,406.323598114716,375.647108557825,486.362077117505
"RPL21P32",3.48443125244148,0,5.1395931737013,4.67038618522662,3.39952134441471,2.50702101606961
"UBA5",1167.2844695679,1369.21425056059,1433.94649546266,1214.30040815892,1443.94669104015,1370.50482211806
"YWHAZP10",6.96886250488296,0,0,0,4.24940168051839,5.01404203213923
"ZEB1-AS1",70.8501021329767,74.1368122130947,87.3730839529221,57.6014296177949,93.4868369714045,91.9241039225525
"C11orf65",36.0057896085619,41.7019568698658,30.8375590422078,42.0334756670396,34.8450937802508,38.4409889130674
"DOK7",4.64590833658864,9.26710152663684,5.1395931737013,0.77839769753777,0,15.0421260964177
"PRRT3",90.5952125634784,111.205218319642,186.310252546672,148.673960229714,126.632170079448,96.1024722826685
"SPATA2",277.593023111171,199.242682822692,305.805793835227,252.979251699775,312.755963686153,193.04061823736
"KIF20A",643.458304617526,604.678374613054,614.181384257305,640.621305073584,586.417431911538,666.031916602494
"snoZ196",6.96886250488296,0,1.28489829342533,3.11359079015108,1.69976067220736,1.67134734404641
"FOXD2",4.64590833658864,10.4254892174664,17.9885761079546,13.2327608581421,8.49880336103677,15.0421260964177
"NDUFAF2P1",0,4.63355076331842,2.56979658685065,0,4.24940168051839,5.01404203213923
"NUP50",2863.04101242275,2448.83157841378,2721.41458547484,2637.21139925796,2545.39160663051,2945.7496938818
"ZNF30",205.581443894047,259.478842745832,215.862913295455,220.286548403189,245.615417133963,233.152954494474
"ZNF603P",4.64590833658864,20.8509784349329,0,1.55679539507554,10.1985640332441,10.0280840642785
"GOLGA7B",0,4.63355076331842,0,4.67038618522662,1.69976067220736,0
"KCNH2",0,4.63355076331842,0,4.67038618522662,1.69976067220736,0
"ABCA17P",6.96886250488296,0,5.1395931737013,9.34077237045323,0,0
"NARF-AS2",47.6205604500335,78.7703629764131,77.0938976055195,76.2829743587014,42.4940168051839,74.3749568100652
"POU2F1-DT",0,3.47516307248881,3.85469488027598,1.55679539507554,5.94916235272574,1.67134734404641
"ACAN",45.2976062817392,25.4845291982513,46.2563385633117,38.1414871793507,39.9443757968728,45.9620519612762
"CBLIF",0,2.31677538165921,1.28489829342533,1.55679539507554,3.39952134441471,0
"KIF4B",0,3.47516307248881,3.85469488027598,2.33519309261331,0.849880336103678,2.50702101606961
"TLCD3A",3.48443125244148,30.1180799615697,21.8432709882305,16.3463516482932,25.4964100831103,19.2204944565337
"USP54",236.94132516602,252.528516600854,249.270268924513,239.746490841633,256.663861503311,224.796217774242
"COL1A2",0,27.8013045799105,375.190301680195,77.839769753777,101.985640332441,130.36509283562
"RANBP1P1",4.64590833658864,1.1583876908296,0,0.77839769753777,5.09928201662207,1.67134734404641
"LRRFIP1P1",52.2664687866222,85.7206891213908,71.9543044318182,94.1861214020701,67.9904268882942,57.6614833696011
"SFTPD-AS1",0,0,8.99428805397728,0,5.09928201662207,1.67134734404641
"PKMP1",0,1.1583876908296,2.56979658685065,0.77839769753777,0.849880336103678,3.34269468809282
"CCNL2P1",0,4.63355076331842,0,4.67038618522662,0,1.67134734404641
"FAM3C2P",78.9804417220068,148.273624426189,116.925744701705,164.241914180469,84.9880336103678,79.3889988422044
"ANP32E",3989.67378404549,3977.90333030886,4016.59206524757,3348.66689480748,4059.02848523116,4433.2488300831
"MOSMO",240.425756418462,282.646596562424,367.480911919643,312.137476712646,278.760750242006,320.898690056911
"LRTM2",0,3.47516307248881,0,0,5.09928201662207,0
"SLC7A2",0,2.31677538165921,17.9885761079546,0,7.6489230249331,16.7134734404641
"PPP1R18",7320.79006137954,7056.89781253395,6651.91846506291,7581.59357401787,6639.26518564193,6606.83605101545
"LYSMD1",261.332343933111,254.845291982513,292.956810900974,300.461511249579,278.760750242006,248.195080590892
"SRCAP",219.519168903813,258.320455055002,309.660488715503,288.785545786513,278.760750242006,239.002670198636
"ANAPC1P3",1.16147708414716,6.95032614497763,1.28489829342533,1.55679539507554,5.94916235272574,0
"EAF1-AS1",8.13033958903011,9.26710152663684,0,1.55679539507554,2.54964100831103,16.7134734404641
"METTL21A",624.874671271172,717.041980623525,666.862214287744,688.103564623388,601.715277961404,752.941978492907
"TRPM5",4.64590833658864,1.1583876908296,0,0,4.24940168051839,0
"LINC00656",1.16147708414716,18.5342030532737,2.56979658685065,14.0111585556799,5.94916235272574,5.84971570416243
"C3orf14",262.493821017258,251.370128910024,242.845777457386,169.690698063234,242.215895789548,323.40571107298
"HNRNPCP7",2.32295416829432,13.9006522899553,5.1395931737013,1.55679539507554,11.8983247054515,5.01404203213923
"RN7SKP74",20.9065875146489,2.31677538165921,0,17.1247493458309,5.09928201662207,5.01404203213923
"CTNNBIP1",462.267879490569,495.789931675071,526.808300304383,515.299275770003,515.877364014932,478.841014069296
"MARK4",674.8181858895,778.436528237494,868.59124635552,814.982389322045,775.940746862658,766.312757245278
"MIR635",30.1984041878261,22.0093661257625,24.4130675750812,21.7951355310575,22.0968887386956,27.5772311767657
"DEPDC4",30.1984041878261,82.245526048902,44.9714402698864,39.6982825744262,62.0412645355685,65.18254641781
"MTND2P32",6.96886250488296,3.47516307248881,0,1.55679539507554,6.79904268882942,0
"CACNG1",0,3.47516307248881,0,2.33519309261331,2.54964100831103,0
"RPL29P11",10.4532937573244,3.47516307248881,10.2791863474026,8.56237467291546,8.49880336103677,4.17836836011602
"DTYMK",710.823975498061,714.725205241866,737.531620426137,807.198412346667,687.553191907875,632.604969721566
"ZNF696",399.548116946623,396.168590263725,398.318470961851,439.016301411302,369.6979462051,361.846699986048
"ATOH8",2.32295416829432,4.63355076331842,2.56979658685065,1.55679539507554,10.1985640332441,0
"COG1",636.489442112643,432.078608679443,632.16996036526,567.451921505034,578.768508886604,519.789023998433
"PIP4P2",408.8399336198,440.18732251525,411.167453896104,337.046203033854,458.085501159882,493.047466493691
"EMILIN1",47.6205604500335,42.8603445606954,68.0996095515422,45.9254641547284,72.2398285688126,31.7555995368818
"EDNRB",0,16.2174276716145,7.70938976055195,4.67038618522662,7.6489230249331,8.35673672023204
"COMMD6",1196.32139667157,1218.62385075274,1063.89578695617,1281.24261014717,1051.30197576025,1098.07520503849
"HMGB1P14",15.0992020939131,13.9006522899553,12.8489829342533,13.2327608581421,8.49880336103677,24.2345364886729
"NPEPPSP1",227.649508492843,179.550092078589,165.751879851867,166.577107273083,210.770323353712,180.505513157012
"OSGEPL1",319.406198140469,240.944639692558,295.526607487825,291.899136576664,266.012545200451,317.555995368818
"WBP2NL",5.8073854207358,1.1583876908296,1.28489829342533,8.56237467291546,1.69976067220736,0
"B3GNT7",364.703804422208,398.485365645384,397.033572668426,409.437188904867,379.04662990224,349.311594905699
"BACH2",13.9377250097659,20.8509784349329,10.2791863474026,18.6815447409065,1.69976067220736,20.0561681285569
"LINC02603",6.96886250488296,12.7422645991257,5.1395931737013,8.56237467291546,4.24940168051839,9.19241039225525
"RNA5SP53",2.32295416829432,2.31677538165921,0,0,0,3.34269468809282
"C17orf67",90.5952125634784,101.938116793005,113.071049821429,102.748496074986,96.0364779797156,96.1024722826685
"LINC02175",22.068064598796,16.2174276716145,34.6922539224838,31.1359079015108,20.3971280664883,15.8777997684409
"ANKRD29",0,6.95032614497763,0,0,5.09928201662207,0
"CACNA1S",0,6.95032614497763,0,0,5.09928201662207,0
"CFAP99",1.16147708414716,2.31677538165921,2.56979658685065,0.77839769753777,5.09928201662207,1.67134734404641
"CYP4F27P",4.64590833658864,1.1583876908296,0,2.33519309261331,4.24940168051839,0.835673672023204
"ESM1",0,0,5.1395931737013,1.55679539507554,1.69976067220736,3.34269468809282
"HCG24",0,6.95032614497763,0,0,5.09928201662207,0
"LDB3",1.16147708414716,4.63355076331842,0,2.33519309261331,1.69976067220736,3.34269468809282
"NPHP4",322.89062939291,342.882756485563,317.369878476055,357.284543169836,394.344475952106,254.880469967077
"RAB28P5",8.13033958903011,9.26710152663684,0,3.11359079015108,6.79904268882942,5.01404203213923
"SGIP1",15.0992020939131,18.5342030532737,5.1395931737013,17.1247493458309,5.09928201662207,20.8918418005801
"SNU13",2578.47912680669,2528.76032908103,2302.53774181818,2600.62670747369,2425.5584792399,2307.29500845607
"SRGAP3-AS2",2.32295416829432,3.47516307248881,0,0,1.69976067220736,5.84971570416243
"LAMTOR5-AS1",98.7255521525085,53.2858337781618,61.6751180844156,82.5101559390036,53.5424611745317,87.7457355624365
"RPL6P8",15.0992020939131,3.47516307248881,0,7.7839769753777,0.849880336103678,13.3707787523713
"ZFAND2A",375.157098179532,294.23047347072,413.737250482955,351.057361589534,301.707519316806,405.301730931254
"COL5A1",1.16147708414716,4.63355076331842,46.2563385633117,6.22718158030216,21.2470084025919,18.3848207845105
"ZNF674-AS1",76.6574875537125,77.6119752855835,95.0824737134741,77.839769753777,63.7410252077758,97.7738196267149
"GSTO2",15.0992020939131,26.6429168890809,24.4130675750812,21.7951355310575,16.1477263859699,23.3988628166497
"MCPH1-DT",92.9181667317727,63.7113229956283,70.6694061383929,59.1582250128705,96.8863583158192,61.8398517297171
"PPEF2",2.32295416829432,10.4254892174664,2.56979658685065,14.0111585556799,0,4.17836836011602
"CA5A",3.48443125244148,0,0,0,0,5.01404203213923
"MTRF1LP1",4.64590833658864,0,0,0,1.69976067220736,1.67134734404641
"RPS2P32",13.9377250097659,20.8509784349329,17.9885761079546,10.8975677655288,8.49880336103677,38.4409889130674
"LCN9",22.068064598796,16.2174276716145,15.4187795211039,7.7839769753777,5.94916235272574,35.0982942249746
"ABT1",1514.5661177279,1352.99682288898,1446.79547839692,1480.51242071684,1507.68771624792,1375.51886415019
"GPT2",498.273669099131,588.460946941439,534.517690064935,607.15020407946,492.930594940133,492.211792821667
"NFRKB",1325.24535301191,1468.83559197194,1460.92935962459,1440.03574044487,1380.20566583237,1386.3826218865
"PLP2",2326.43859954676,2461.57384301291,2122.65198073864,2570.26919726971,2309.9747535298,2111.74736920264
"SMG7-AS1",6.96886250488296,12.7422645991257,11.5640846408279,9.34077237045323,18.6973673942809,6.68538937618564
"C7orf26",779.351123462744,764.535875947539,706.694061383929,805.641616951591,782.739789551487,695.280495123306
"MIR3667HG",2.32295416829432,4.63355076331842,6.42449146712663,4.67038618522662,1.69976067220736,9.19241039225525
"SLC5A6",2548.28072261887,2210.20371410289,2044.27318483969,2420.03844164493,2205.43947218904,2097.54091677824
"RPS3AP5",10.4532937573244,11.583876908296,19.2734744013799,18.6815447409065,13.5980853776588,5.01404203213923
"ITPRIP-AS1",10.4532937573244,2.31677538165921,5.1395931737013,7.00557927783993,10.1985640332441,3.34269468809282
"SDCCAG8",1454.16930935224,1385.43167823221,1282.32849683847,1285.9129963324,1480.49154549261,1407.27446368708
"ALAS2",2.32295416829432,3.47516307248881,38.5469488027598,9.34077237045323,24.6465297470066,5.01404203213923
"UBE2QL1",2.32295416829432,2.31677538165921,0,6.22718158030216,0,0
"HCCS-DT",9.29181667317727,30.1180799615697,19.2734744013799,16.3463516482932,28.0460510914214,19.2204944565337
"C16orf91",185.836333463545,151.748787498678,186.310252546672,224.956934588415,168.276306548528,145.407218932038
"ATXN7L3-AS1",39.4902208610034,12.7422645991257,11.5640846408279,29.5791125064352,20.3971280664883,19.2204944565337
"FAM242C",1.16147708414716,4.63355076331842,1.28489829342533,3.89198848768885,1.69976067220736,0
"ANKRD18CP",2.32295416829432,0,7.70938976055195,5.44878388276439,0,2.50702101606961
"NFE4",3.48443125244148,9.26710152663684,2.56979658685065,3.11359079015108,1.69976067220736,8.35673672023204
"ATP2C2",5.8073854207358,6.95032614497763,1.28489829342533,0,8.49880336103677,3.34269468809282
"BTF3P3",2.32295416829432,2.31677538165921,0,0,3.39952134441471,0
"DDX10",714.308406750503,676.498411444489,824.904704379059,616.490976449913,752.144097451755,885.814092344597
"ETDC",0,2.31677538165921,6.42449146712663,3.11359079015108,7.6489230249331,0
"LINC00960",42.9746521134449,47.4938953240138,51.395931737013,42.8118733645773,44.1937774773912,61.8398517297171
"MAP4K3-DT",140.538727181806,144.798461353701,141.338812276786,144.781971742025,110.484443693478,158.777997684409
"MLF1",88.2722583951841,55.602609159821,71.9543044318182,47.4822595498039,117.283486382307,61.8398517297171
"NEUROG2-AS1",1.16147708414716,0,2.56979658685065,0,5.09928201662207,0
"PLEKHA6",389.094823189298,335.932430340585,344.352742637987,396.204428046725,348.450937802508,345.133226545583
"SCP2",3803.83745058195,4153.97825931496,3583.58134036323,3470.09693562338,3784.51713666968,4170.01162339579
"TMEM38A",9.29181667317727,15.0590399807849,7.70938976055195,9.34077237045323,12.7482050415552,13.3707787523713
"GNG13",3.48443125244148,9.26710152663684,7.70938976055195,6.22718158030216,11.8983247054515,5.01404203213923
"RNU6-584P",0,3.47516307248881,0,3.11359079015108,0,1.67134734404641
"RFESD",29.036927103679,41.7019568698658,50.1110334435877,40.476680271964,37.3947347885618,49.3047466493691
"FERMT2",0,13.9006522899553,11.5640846408279,7.00557927783993,10.1985640332441,5.01404203213923
"GUCY1B2",11.6147708414716,4.63355076331842,0,4.67038618522662,10.1985640332441,4.17836836011602
"PRSS51",18.5836333463545,25.4845291982513,38.5469488027598,24.1303286236709,26.346290419214,26.7415575047425
"RPSAP9",39.4902208610034,27.8013045799105,7.70938976055195,38.1414871793507,22.9467690747993,20.0561681285569
"ZNF274",615.582854597994,466.830239404331,603.902197909903,569.00871690011,573.669226869982,571.600791663872
"LIX1L",672.495231721205,796.970731290768,707.978959677354,703.671518574144,715.599242999296,790.547293733951
"GCOM1",0,0,7.70938976055195,4.67038618522662,0,5.01404203213923
"MT1G",0,0,7.70938976055195,4.67038618522662,0,5.01404203213923
"MTMR4",3153.41028345954,3058.14350379016,2984.81873562703,3018.62627105147,3117.36107282829,2984.19068279486
"SIRT5",478.52855866863,398.485365645384,483.121758327922,412.550779695018,467.434184857023,456.27782492467
"BOC",9.29181667317727,11.583876908296,5.1395931737013,15.5679539507554,6.79904268882942,6.68538937618564
"PDIA5",303.145518962409,412.386017935339,276.253133086445,361.176531657525,346.7511771303,306.692237632516
"YBX3P1",4.64590833658864,9.26710152663684,3.85469488027598,5.44878388276439,2.54964100831103,7.52106304820884
"ARL6",73.173056301271,88.03746450305,64.2449146712663,77.839769753777,96.0364779797156,61.0041780576939
"CASC2",8.13033958903011,5.79193845414802,12.8489829342533,18.6815447409065,0,11.6994314083249
"PLCB1",23.2295416829432,24.3261415074217,21.8432709882305,11.6759654630665,23.796649410903,39.2766625850906
"CHRNB2",0,6.95032614497763,3.85469488027598,7.7839769753777,3.39952134441471,1.67134734404641
"KCTD9P1",32.5213583561205,16.2174276716145,47.541236856737,31.1359079015108,28.895931427525,30.0842521928354
