"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0070922","GO:0070922","RISC complex assembly",10,-0.81959454684225,-1.74732439493394,0.00170648464163823,0.0152576601292247,0.0100844891103275,1432,"tags=50%, list=8%, signal=46%","27161/26523/1660/23405/103"
"GO:0034975","GO:0034975","protein folding in endoplasmic reticulum",10,-0.809337341308228,-1.72545667323849,0.00170648464163823,0.0152576601292247,0.0100844891103275,2423,"tags=70%, list=13%, signal=61%","30001/7184/811/821/5611/5034/3309"
"GO:0044772","GO:0044772","mitotic cell cycle phase transition",399,-0.372525970832679,-1.4076211288714,0.00209863588667366,0.0186941443243964,0.0123558195207908,4454,"tags=39%, list=24%, signal=31%","4193/5728/899/5218/10217/6491/6602/84861/990/901/5087/128866/57099/57504/90/5885/996/55198/55781/4085/143384/1104/5356/5962/79184/5925/7272/6502/9150/51499/6601/207/5890/22933/8289/1977/5934/10983/1027/55143/10657/51692/23122/23194/8766/83903/1031/7465/29766/324/8738/5932/9133/11319/3364/9587/8450/9928/332/58493/84142/26524/57492/7027/23133/891/25793/196528/5347/8454/26057/57082/8453/58190/6790/8720/801/113130/7157/23332/51514/11073/55755/91782/55159/4303/596/8697/8555/11331/219771/5933/9183/900/4683/55626/2305/586/8554/29933/6868/54443/9525/991/57521/2059/890/9787/595/1063/55031/896/55193/10776/1021/50484/8462/91/25942/51360/4998/54617/472/2935/3619/672/808/79577/6241/56257/699/26060/7508/1019/91607/6595/26058/57551/6599/4609/57695/6240/8452/64682/1654/10197/1112/1026/3688/1981/10783/1642/351/678/10106/5591/10457"
"GO:0019693","GO:0019693","ribose phosphate metabolic process",413,-0.371429360172937,-1.40419848804984,0.00209863588667366,0.0186941443243964,0.0123558195207908,3867,"tags=32%, list=21%, signal=26%","10380/29789/10654/5471/84532/260425/2180/11163/1633/79873/10965/5635/2539/11164/221937/706/128486/51024/3101/56848/4860/7371/6622/8802/6390/56474/4354/51144/120892/57673/55312/65220/30968/7086/3479/8803/471/2982/10165/63979/9611/64802/204/5208/515/3939/3615/10201/2597/339123/7040/9759/38/57678/54209/115/65018/6120/5213/3099/51715/80025/5663/5164/201562/11165/50808/53354/9567/4976/4594/5631/2773/5142/32/57089/2182/79631/2618/10845/7372/57521/2475/8833/1743/7167/3091/5836/8459/109/5165/9060/523/51292/22978/8505/790/4720/6391/5538/1737/47/6774/1738/7415/113/2181/9061/8801/2023/5315/79646/5465/4719/4522/1806/2033/3156/3157/5223/5230/142/4967/526/3098/31/498/3295/5236/351/506/3988/3312"
"GO:0009259","GO:0009259","ribonucleotide metabolic process",400,-0.368559049352743,-1.39174456054976,0.00210084033613445,0.0186941443243964,0.0123558195207908,3867,"tags=32%, list=21%, signal=26%","10380/29789/10654/5471/84532/260425/2180/11163/1633/79873/10965/11164/221937/706/128486/51024/3101/56848/4860/7371/6622/8802/6390/56474/4354/51144/120892/57673/55312/65220/30968/3479/8803/471/2982/10165/63979/9611/64802/204/5208/515/3939/3615/10201/2597/339123/7040/9759/38/57678/54209/115/65018/5213/3099/51715/80025/5663/5164/201562/11165/50808/53354/9567/4976/4594/2773/5142/32/57089/2182/79631/2618/10845/7372/57521/2475/8833/1743/7167/3091/8459/109/5165/9060/523/51292/22978/8505/790/4720/6391/5538/1737/47/6774/1738/7415/113/2181/9061/8801/2023/5315/79646/5465/4719/4522/1806/2033/3156/3157/5223/5230/142/4967/526/3098/31/498/3295/5236/351/506/3988/3312"
"GO:0007423","GO:0007423","sensory organ development",370,-0.379201367385831,-1.4239696671594,0.00214132762312634,0.0190242197389006,0.0125739815387517,2860,"tags=24%, list=15%, signal=21%","6385/5916/93/5357/1027/1414/4094/5595/4041/9261/57545/81624/121227/4851/9215/2055/23093/1909/6722/3784/9321/4213/4647/578/64093/161742/27067/54796/10253/10018/55084/94/22882/23094/23424/10427/639/596/5663/79888/4286/4610/5298/26018/9474/7855/4810/23347/9935/6497/890/3091/10370/1050/28996/2048/4124/25932/1545/6774/613/5781/9927/5176/22926/493/2782/25836/22803/4763/1687/5048/497189/6240/102/659/5469/10461/26020/204851/5594/7046/285590/4171/8829/131544/7048/1499/2909/4853"
"GO:0006816","GO:0006816","calcium ion transport",304,-0.394299995754652,-1.46904739682054,0.00215982721382289,0.0190996000190792,0.0126238038318265,3676,"tags=29%, list=20%, signal=24%","5579/55799/81671/79085/5532/2539/5987/706/490/84876/56848/9033/6622/140738/7466/304/51763/80208/2185/5336/9187/7531/6548/1909/116443/7421/578/54822/642489/30001/9456/41/801/817/3954/3603/27069/596/3958/51393/5663/2771/9474/5142/81542/53373/10269/5788/10367/130507/57190/2859/25/27032/25998/808/29979/6520/302/24145/6786/29927/10800/9472/3064/493/5621/10939/6546/10345/920/8832/5294/3685/51669/1729/7009/84959/2035/3708/196527/1230/7779/1234/488/309/3709/1499/2316"
"GO:0050673","GO:0050673","epithelial cell proliferation",307,-0.392422881289783,-1.46168559712058,0.00216684723726977,0.0190996000190792,0.0126238038318265,2868,"tags=24%, list=15%, signal=20%","64127/5604/6195/55959/687/6776/7421/5607/9839/578/135228/2081/7494/7040/51092/94/949/9500/5663/23385/11331/4163/55366/348/4208/10000/6868/728/55333/4893/57521/405/595/1021/3091/3915/57599/3486/6789/79577/6774/5291/1019/5176/22846/6667/4323/4609/4763/6772/4070/659/5469/538/3487/55334/6091/1601/1026/2683/5594/7046/221477/2896/8829/498/3676/5578/26051/1499/3988/4853/5591"
"GO:0050727","GO:0050727","regulation of inflammatory response",308,-0.389928292650118,-1.4536444952594,0.00216216216216216,0.0190996000190792,0.0126238038318265,3408,"tags=30%, list=18%, signal=25%","145407/695/3133/6622/64116/80762/8792/747/120892/7292/79648/9655/3479/3572/5336/64127/338557/4210/8087/3956/834/27347/301/329/7040/940/5734/23609/3587/134/6845/54209/3055/2113/3603/4363/27250/27293/4318/10162/2000/348/79671/7132/56670/10318/405/6279/11343/1050/4790/58484/5788/6714/56833/472/23208/6774/9975/9258/613/23765/729230/3949/9870/55737/6693/1075/1660/313/4023/1540/54/5045/7133/5465/2137/90268/114548/4671/5294/718/118788/2896/6280/6850/7099/140885/351/7941/241/51284"
"GO:0003012","GO:0003012","muscle system process",307,-0.383047178924174,-1.42676324736957,0.00216684723726977,0.0190996000190792,0.0126238038318265,3787,"tags=31%, list=20%, signal=25%","84193/94103/18/800/5028/8195/340481/1605/2539/490/51542/3320/4660/29766/5290/4851/9215/3720/9475/3479/10611/3572/2982/6548/1909/6722/7871/55959/3784/2548/9682/7170/2934/143872/9868/9456/22876/801/6416/134/9759/7074/154/23327/817/6330/1147/9826/8678/384/5910/5608/23171/2309/4090/5142/32/7132/29767/5286/5062/3759/2475/9631/7402/3363/1824/57190/9732/7171/92241/808/444/9472/493/2023/387/7133/5465/497189/6546/10345/10008/10087/4000/5294/136319/142/5724/26509/488/5578/2316/476"
"GO:0034762","GO:0034762","regulation of transmembrane transport",334,-0.380042127408385,-1.4188946082763,0.00215982721382289,0.0190996000190792,0.0126238038318265,3011,"tags=25%, list=16%, signal=21%","3479/8514/51763/2185/23596/7531/6548/1909/7871/3784/338557/578/642489/9456/27347/81539/801/154/54209/23327/817/10550/6330/596/3099/4318/5663/11331/8140/23171/4208/9474/5142/51582/11261/81/3759/823/10776/7402/6041/2048/130507/11060/55917/57190/9943/2859/25/808/124935/5781/29979/729230/26060/6786/9472/3064/493/10768/5295/5621/1389/114882/538/6546/10345/10008/1520/5294/718/10971/51719/1729/7009/84959/196527/7779/3688/351/65125/2316"
"GO:0042391","GO:0042391","regulation of membrane potential",297,-0.399855117907844,-1.48658960030409,0.00217627856365615,0.0191526179401199,0.0126588458135498,3346,"tags=30%, list=18%, signal=25%","215/665/7533/207/79680/27166/18/598/5590/8898/1192/706/154881/6622/64116/483/4734/120892/11149/8514/2185/7531/6548/7871/3784/1525/116443/9775/27068/578/2729/6648/5831/41/801/134/154/56659/54209/23327/817/10550/65018/6330/596/4297/2556/10458/80025/5663/23171/4208/23345/2932/10935/3759/2475/9631/7314/9783/10269/1824/6714/11060/2859/25/808/23111/1738/7415/9472/3786/10497/4719/2030/79594/23530/6546/10345/10008/142/9948/948/488/351/54434/3988/2316/476"
"GO:0009306","GO:0009306","protein secretion",276,-0.388067104191814,-1.43494226904724,0.0021978021978022,0.0192815009716418,0.0127440305349868,4093,"tags=34%, list=22%, signal=27%","23400/9572/5106/55204/388552/4628/55240/101/50855/18/55088/93/3033/5579/7376/7260/5532/84876/4041/3996/26258/27230/5894/79971/65220/27445/3479/51714/100381270/1174/4756/22820/4218/382/5208/375056/51762/5481/4087/56262/7040/51167/7074/51092/54209/5573/5213/65985/6566/9619/26056/5910/285381/2746/348/10961/128989/56670/2182/79613/55691/4253/134957/3091/23607/153339/10959/10802/5007/51768/5781/8111/387597/55737/3557/399979/79158/26958/6558/5048/10497/821/19/3156/1312/9601/1595/80223/162/3708/8754/7099/4074/10972/6400"
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region",276,-0.388067104191814,-1.43494226904724,0.0021978021978022,0.0192815009716418,0.0127440305349868,4093,"tags=34%, list=22%, signal=27%","23400/9572/5106/55204/388552/4628/55240/101/50855/18/55088/93/3033/5579/7376/7260/5532/84876/4041/3996/26258/27230/5894/79971/65220/27445/3479/51714/100381270/1174/4756/22820/4218/382/5208/375056/51762/5481/4087/56262/7040/51167/7074/51092/54209/5573/5213/65985/6566/9619/26056/5910/285381/2746/348/10961/128989/56670/2182/79613/55691/4253/134957/3091/23607/153339/10959/10802/5007/51768/5781/8111/387597/55737/3557/399979/79158/26958/6558/5048/10497/821/19/3156/1312/9601/1595/80223/162/3708/8754/7099/4074/10972/6400"
"GO:0030217","GO:0030217","T cell differentiation",263,-0.392001670630602,-1.44527402682895,0.0022075055187638,0.0193363686534216,0.0127802951086325,2833,"tags=28%, list=15%, signal=24%","6722/285282/3604/57492/8503/10758/8772/1880/196528/57630/3953/7494/23240/301/7040/3566/399/6655/940/5734/51043/57546/3575/7157/64218/639/596/4297/64115/914/10875/2309/9474/3111/7855/57089/55626/6868/9935/2475/55193/1021/54542/942/5788/25/6774/57178/729230/6595/6693/57580/6599/5295/1540/387/3140/538/114548/4775/54440/920/8546/3071/3570/3716/6850/1514/1794/7048/1499/678/3988/5591"
"GO:0141091","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",253,-0.40026852978873,-1.47239312867963,0.00221483942414175,0.0193703429200291,0.0128027502635339,2746,"tags=24%, list=15%, signal=21%","4756/79639/3096/26524/9839/11171/135228/161742/6386/10253/4087/7040/64398/7157/56940/94/1954/55756/27250/53918/23420/4090/23592/3326/6868/5928/6497/1387/2530/10370/91/25942/28996/283149/6714/2022/25/54778/23111/6774/6653/57178/753/26060/2734/5045/5465/9392/659/2033/1601/50515/142/7046/8754/8239/3693/3309/7048/4853"
"GO:0071900","GO:0071900","regulation of protein serine/threonine kinase activity",225,-0.414362364336062,-1.50729557082655,0.00225733634311512,0.019650042763204,0.0129876167501884,3425,"tags=35%, list=18%, signal=29%","4041/205428/6622/1031/8792/120892/324/23533/9133/51763/2965/5604/26524/5899/10221/3654/5607/64853/891/4040/2081/4217/152559/5347/81848/8812/4216/7984/10253/801/5576/4296/154/80824/56034/5573/51191/27250/1849/219771/5058/348/5577/10961/900/6868/11314/904/10333/890/595/896/5795/10114/9693/6714/25/808/5770/3301/51755/3064/493/4763/387/57493/6546/8536/23328/3843/6091/1654/5294/1026/51719/10527/8754/7099"
"GO:0036293","GO:0036293","response to decreased oxygen levels",245,-0.406833942045792,-1.48887519710375,0.00225733634311512,0.019650042763204,0.0129876167501884,3176,"tags=33%, list=17%, signal=27%","25828/4851/9124/842/9475/4524/2185/6548/1909/10449/6722/663/8994/3654/22937/9839/6648/29904/30001/3163/329/7184/7040/134/7157/94/54209/50809/65018/596/3099/9131/8678/11331/847/2309/5328/80315/79723/6868/1387/57521/890/405/2475/3091/10370/5165/28996/4841/6714/5351/472/54471/29979/5291/10800/4323/54583/4609/2023/4763/5465/2030/538/2034/2033/4000/1312/5230/7009/3708/5034/867/317/7037/3709/10525/10397/1536"
"GO:0034765","GO:0034765","regulation of monoatomic ion transmembrane transport",237,-0.39618923952383,-1.44682474689673,0.00225225225225225,0.019650042763204,0.0129876167501884,3553,"tags=28%, list=19%, signal=23%","5532/2539/2040/56848/4986/6622/483/4734/3763/8514/2185/7531/6548/1909/7871/3784/578/642489/9456/27347/801/154/54209/23327/817/6330/596/4318/11331/23171/9474/5142/11261/81/3759/7402/2048/130507/11060/57190/9943/2859/25/808/29979/729230/6786/9472/3064/493/5621/538/6546/10345/10008/1520/5294/10971/51719/1729/7009/84959/196527/7779/3688/65125/2316"
"GO:0005996","GO:0005996","monosaccharide metabolic process",209,-0.423464975199602,-1.52640297825268,0.00227272727272727,0.019753347427766,0.0130558955528356,3542,"tags=39%, list=19%, signal=32%","2539/11164/221937/283209/4125/64080/4041/3101/2585/27230/7355/5290/3479/10165/3784/2548/7874/3795/4190/5208/5210/130589/2729/55277/6515/4351/3953/8402/6652/10295/2597/7157/23324/5091/231/5213/3099/5164/23509/4191/23516/32/34/84750/2908/51363/83667/2805/23038/10776/84912/7167/2530/8445/10269/5165/5209/6714/4124/10499/57486/3486/1737/5226/9563/2023/5315/5465/3487/55276/2033/2683/5223/5230/10993/3098/2517/5903/5236/1642/2720/3988"
"GO:0061448","GO:0061448","connective tissue development",202,-0.428745319357859,-1.54187343977071,0.00228310502283105,0.0198128277987475,0.0130952088648612,3506,"tags=31%, list=19%, signal=25%","860/4094/5595/4041/8372/65992/5290/4851/9215/4209/55512/6722/55959/22976/9321/7227/7067/9658/7494/7040/51320/57326/94/38/7298/23369/4208/4090/23516/79068/8648/139285/2132/3091/7314/9462/10269/1836/10499/23111/6653/5781/54928/359845/399979/2734/4023/4773/7045/157680/659/538/9517/64764/50515/142/7046/285590/3570/7048/1499/3988"
"GO:0002685","GO:0002685","regulation of leukocyte migration",190,-0.437858775310825,-1.57402996112437,0.0022883295194508,0.0198274733941904,0.0131048888122782,3064,"tags=29%, list=16%, signal=24%","1265/55512/727/2185/64127/57118/79890/8772/375056/4739/27347/301/5734/134/54209/5641/5880/3958/6868/11314/728/27/3579/6793/23075/56833/9943/83692/25/811/613/729230/11240/4323/6693/4763/5295/387/102/1436/3071/5594/81704/5724/196527/1230/3570/4478/719/351/3676/7941/65125/1240/1524"
"GO:0071695","GO:0071695","anatomical structure maturation",187,-0.431265596283803,-1.54721953590362,0.00230680507497117,0.0199259618648511,0.0131699843709326,3579,"tags=31%, list=19%, signal=25%","675/1605/2539/860/116151/695/81624/120892/9855/3479/2185/54888/1909/9928/162466/26057/10159/6790/94/5880/23424/231/596/7298/2309/11022/7855/23294/56975/6886/5518/3091/1050/51360/9334/10116/1738/79670/359845/25893/9991/399979/4763/3786/387/558/2034/29842/718/1026/9897/64131/372/221400/351/1499/1524/11057"
"GO:0051896","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",187,-0.425917900336343,-1.52803400449726,0.00230680507497117,0.0199259618648511,0.0131699843709326,3214,"tags=29%, list=17%, signal=25%","4734/23533/5290/3479/92140/51763/2185/57091/10855/79899/57462/3059/23239/10253/22876/7040/3480/940/54209/9530/113791/9711/65018/8678/847/1839/55626/85453/4534/2475/5518/10451/5795/6714/2022/10019/9258/5291/219699/143686/2241/114882/5783/5465/79594/2137/1436/558/5294/118788/7046/867/3688/26051/1524"
"GO:0072593","GO:0072593","reactive oxygen species metabolic process",186,-0.430314970657551,-1.54118069936865,0.00232288037166086,0.0200339497900474,0.0132413585558643,2334,"tags=27%, list=12%, signal=24%","22/329/5052/7040/3689/51167/7157/5880/200576/65018/596/3099/8729/8678/384/847/2771/2309/9474/2305/83667/10935/10333/51/26574/3091/5165/573971/4688/672/1545/613/2885/57580/5547/54/387/5465/4719/23530/538/1182/1026/285590/6850/948/7099/9644/7048/3988/1536"
"GO:0002262","GO:0002262","myeloid cell homeostasis",161,-0.443389803436219,-1.56586933851129,0.0023696682464455,0.020343583751261,0.0134460098774694,2885,"tags=34%, list=15%, signal=29%","3635/6722/3784/3059/10758/7067/578/10018/301/5052/55972/5880/2113/23385/2309/4090/5142/6868/9935/23186/6886/3579/405/1021/3091/10370/91/28996/292/211/10019/1777/6774/9258/729230/5291/25893/10320/9991/4763/6772/3658/4522/5469/558/10461/2034/2235/3071/103/121260/51621/3988/5591"
"GO:1901654","GO:1901654","response to ketone",160,-0.442403083628723,-1.56351995846629,0.00236686390532544,0.020343583751261,0.0134460098774694,2342,"tags=36%, list=13%, signal=32%","598/2770/1977/5970/23367/706/51542/56848/1385/5290/7292/842/9475/687/5723/54331/57630/27347/7040/3480/5734/6586/9131/7298/2309/2908/8648/54464/25942/109/5788/6714/790/10499/1545/811/1019/5176/64754/6667/10628/2782/55334/2235/1026/1312/142/5724/867/4478/31/498/2720/8031/3988/1536/11057/2"
"GO:2001242","GO:2001242","regulation of intrinsic apoptotic signaling pathway",161,-0.43975684010055,-1.55303921510482,0.0023696682464455,0.020343583751261,0.0134460098774694,2623,"tags=29%, list=14%, signal=25%","2907/9181/25793/6648/7494/5831/10018/9774/7157/51060/84893/54209/65018/596/4318/8678/4976/10961/9529/5326/55031/10625/50484/6279/3091/7314/4841/6714/5770/29979/3301/5291/259230/22954/4609/2023/1687/1540/497189/10955/1654/142/7009/5034/6280/1499/10525"
"GO:0031503","GO:0031503","protein-containing complex localization",162,-0.435393060971148,-1.53730062121727,0.00237529691211401,0.0203607255188244,0.0134573396598122,3657,"tags=41%, list=20%, signal=33%","79659/8650/23513/55153/403/10082/5898/138151/26146/56912/55781/23059/5590/22858/81831/166379/57576/1605/1627/8766/51068/160/57539/4927/55705/2239/332/5899/4218/7014/8087/27067/3192/54468/6809/9214/7514/4001/27020/1902/2060/10243/9903/4983/6780/23345/84823/545/7430/23096/55706/472/161/22883/1173/9371/55737/5108/23195/102/51304/161424/4000/9897/2288/163"
"GO:0061025","GO:0061025","membrane fusion",147,-0.469230538616713,-1.64477018329449,0.00239520958083832,0.0204000684126447,0.0134833431872823,4146,"tags=43%, list=22%, signal=34%","57132/928/23400/9554/79363/5877/165324/2350/55968/8775/25978/63894/9570/81624/6622/26258/51272/54809/80208/79643/55647/81555/4218/9842/8411/51762/301/6809/6811/7879/6845/91782/200576/9341/54734/10043/8773/80124/10652/8615/137886/10490/11261/23355/55207/9342/10451/5305/9882/4905/23208/6812/302/8396/116841/9135/10228/57617/51479/9392/27072/1514/10075"
"GO:0006469","GO:0006469","negative regulation of protein kinase activity",144,-0.467819863328907,-1.64014058502372,0.002389486260454,0.0204000684126447,0.0134833431872823,3597,"tags=40%, list=19%, signal=32%","1027/122809/9961/5987/4041/6622/324/9655/58533/51763/79643/26524/10221/5859/64853/4040/152559/161742/5347/81848/64798/10253/5576/56940/80824/5573/27250/1849/348/5577/11261/11314/5062/7453/5795/6879/10114/5788/2048/25/5770/7532/3301/51527/5800/4763/57493/6546/3843/1845/1026/23603/84959/867/10527/103/140775"
"GO:0033673","GO:0033673","negative regulation of kinase activity",152,-0.4605498628474,-1.61941935026631,0.00238663484486874,0.0204000684126447,0.0134833431872823,3597,"tags=39%, list=19%, signal=32%","1027/122809/9961/5987/4041/6622/324/9655/58533/51763/79643/26524/10221/5859/64853/4040/152559/161742/5347/81848/64798/10253/3192/5576/56940/80824/5573/27250/1849/348/5577/11261/11314/5062/10935/7453/5795/6879/10114/5788/2048/25/5770/7532/3301/51527/5800/4763/57493/6546/3843/1845/1026/23603/84959/867/10527/103/140775"
"GO:0072524","GO:0072524","pyridine-containing compound metabolic process",148,-0.460000745302105,-1.61292600083545,0.00239808153477218,0.0204000684126447,0.0134833431872823,3542,"tags=39%, list=19%, signal=31%","2539/221937/64080/3101/4860/83666/65220/7086/3479/8514/10135/3418/9611/4199/23098/64802/4190/5208/55163/3939/2597/339123/8942/9759/7157/23475/5091/6120/5213/3099/5663/2820/4191/23171/32/57521/8566/2475/7167/3091/6774/7415/5226/9563/2023/5315/5465/3417/23530/2033/5223/5230/4967/3098/5236/351/3988"
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization",148,-0.454604997743772,-1.5940065933787,0.00239808153477218,0.0204000684126447,0.0134833431872823,3142,"tags=29%, list=17%, signal=24%","55160/2242/8477/9475/55604/2185/10109/57482/2934/382/253725/7984/57606/23332/3055/9530/55755/1902/10458/5663/55845/5058/348/2475/23075/4733/25/9659/2885/2241/22919/10163/387/3071/1639/7046/8829/9948/9793/23191/342184/351/2316"
"GO:0035966","GO:0035966","response to topologically incorrect protein",142,-0.481044953114379,-1.67854313802618,0.00241545893719807,0.0205167618211096,0.0135604712263751,3934,"tags=45%, list=21%, signal=36%","79982/89890/55161/23456/54431/10133/57414/25822/5610/51528/22824/84919/79139/202052/65992/3320/27230/27348/7466/55741/578/2081/27248/51283/30001/7494/10018/80267/267/54788/8720/3329/84236/7873/9217/80311/3337/3326/4189/595/51360/23471/1965/10959/10808/10956/27129/51768/5770/3308/3301/7415/9927/22926/201595/79956/5295/9695/8452/64764/5611/7009/3309/3312"
"GO:0030832","GO:0030832","regulation of actin filament length",131,-0.50402833245556,-1.74474654284742,0.00242718446601942,0.0205361149524237,0.0135732626006969,3181,"tags=34%, list=17%, signal=29%","29766/5290/55604/2185/10109/57482/5921/2934/3059/382/253725/10092/3055/9530/6708/10458/2314/55845/93663/29767/2059/2475/85464/10565/120/23075/81553/822/2885/1955/2241/57580/118/51474/26999/6709/136319/3071/830/9948/6711/23191/342184/54434/2909"
"GO:0006665","GO:0006665","sphingolipid metabolic process",131,-0.503407746341337,-1.74259831940916,0.00242718446601942,0.0205361149524237,0.0135732626006969,3110,"tags=32%, list=17%, signal=27%","9215/2055/55512/10558/23659/81537/221/10825/6483/8611/27293/201562/340485/151742/27090/4758/7903/5518/6482/9334/401494/23683/5007/5538/55852/57515/259230/3074/51495/9517/10087/427/29956/2581/9375/8879/950/4074/2760/253782/2720/5660"
"GO:0098739","GO:0098739","import across plasma membrane",132,-0.483868548734644,-1.67454042860487,0.00243605359317905,0.0205361149524237,0.0135732626006969,3296,"tags=32%, list=18%, signal=26%","64116/483/3763/2055/6526/9187/6548/3784/6515/81539/56262/84679/10550/6573/51296/51393/5663/57181/8140/23516/201266/3759/285195/6541/9990/25800/124935/6520/84230/493/6558/5621/6533/6546/23428/7779/6509/3688/948/206358/121260/476"
"GO:0048284","GO:0048284","organelle fusion",140,-0.47821741133493,-1.6638241021425,0.00243605359317905,0.0205361149524237,0.0135732626006969,3458,"tags=39%, list=18%, signal=32%","63894/51024/9570/81624/6622/54809/30968/80208/79643/55647/81555/4218/9842/578/8411/51762/301/6809/23788/6811/7879/6845/91782/200576/9341/54734/10043/8773/80124/4976/8615/10490/54927/23355/55207/9342/10451/5305/9882/23208/6812/302/9927/8396/116841/10228/57617/51479/9392/79594/10939/10493/27072/7037/10075"
"GO:0048705","GO:0048705","skeletal system morphogenesis",140,-0.469596871684898,-1.63383133880259,0.00243605359317905,0.0205361149524237,0.0135732626006969,3071,"tags=28%, list=16%, signal=23%","4209/55512/79065/9321/9775/162466/7067/4087/1954/9968/51715/5663/4208/6497/25902/25976/29072/2132/133522/10370/10269/57599/54928/359845/4323/25836/2734/54/497189/659/4522/1112/50515/3340/7046/8879/342184/7048/1499"
"GO:0016125","GO:0016125","sterol metabolic process",118,-0.520960223582358,-1.77672600905963,0.00245398773006135,0.0206252701869924,0.0136321893944858,3589,"tags=41%, list=19%, signal=33%","10826/2539/6309/4041/285440/2224/2053/2055/10449/4047/22937/10613/3953/8720/949/50814/10162/9619/847/6721/348/11160/114876/9784/3930/51706/1050/2222/51360/6713/6646/1545/47/3949/4864/1717/51474/4779/19/2235/3156/3157/1718/1595/3069/351/338/3988"
"GO:0008064","GO:0008064","regulation of actin polymerization or depolymerization",129,-0.505112033914181,-1.74231338653625,0.00245398773006135,0.0206252701869924,0.0136321893944858,3181,"tags=35%, list=17%, signal=29%","29766/5290/55604/2185/10109/57482/5921/2934/3059/382/253725/10092/3055/9530/6708/10458/2314/55845/93663/29767/2059/2475/85464/10565/120/23075/81553/822/2885/1955/2241/57580/118/51474/26999/6709/136319/3071/830/9948/6711/23191/342184/54434/2909"
"GO:0070646","GO:0070646","protein modification by small protein removal",107,-0.520511010827972,-1.75965297510633,0.0025,0.0209805389221557,0.0138670028364324,2957,"tags=35%, list=16%, signal=29%","9097/51029/51633/9100/29761/219333/84142/7874/56957/8533/8665/59343/54726/64854/6472/57646/80124/55793/54764/83737/9929/10318/84640/55031/6737/51138/1861/84669/23358/7415/8078/1540/57695/90268/9736/8239/23326"
"GO:0006022","GO:0006022","aminoglycan metabolic process",99,-0.542278928811914,-1.81327320686205,0.00255427841634738,0.0214040131570156,0.0141468964291445,3403,"tags=35%, list=18%, signal=29%","8372/56548/11046/160/84068/55512/1909/10855/374907/10678/3423/6483/7040/54480/3161/26035/9653/51363/7358/2132/6482/4790/9334/10057/54928/29940/23670/3074/50515/3340/64131/2517/2720/1213/2799"
"GO:0034109","GO:0034109","homotypic cell-cell adhesion",81,-0.536317038034016,-1.74635086204423,0.00263852242744063,0.0220731690511018,0.0145891723266197,1526,"tags=21%, list=8%, signal=19%","953/81542/7414/71/1824/10019/6812/5291/5294/1465/84959/3716/6850/4627/5578/7094/2316"
"GO:1900182","GO:1900182","positive regulation of protein localization to nucleus",83,-0.525946735527621,-1.71477074098349,0.00264200792602378,0.0220731690511018,0.0145891723266197,4206,"tags=49%, list=22%, signal=38%","5580/10155/9451/908/207/1432/94103/999/5532/55696/3320/51068/83666/3059/10576/5347/7040/6950/57506/5663/1894/11143/151636/83667/1387/23607/6714/56257/7203/22948/5295/10574/2033/3843/10575/51366/142/10527/3716/7037/2316"
"GO:0140056","GO:0140056","organelle localization by membrane tethering",77,-0.529678706411063,-1.71010957121816,0.00268096514745308,0.0223653134175922,0.0147822639709193,2665,"tags=36%, list=14%, signal=31%","5899/4218/149371/51762/6809/6811/801/9341/10652/9217/8615/10490/23233/10640/9342/55770/6812/127262/57488/118987/10228/10768/57617/23265/10497/23344/60412/488"
"GO:0007586","GO:0007586","digestion",73,-0.54035668533212,-1.7286647007219,0.00269905533063428,0.0224494127352163,0.0148378490767338,2868,"tags=33%, list=15%, signal=28%","64127/57482/3784/7421/11171/27347/3587/949/10162/643834/7430/1314/3949/4864/48/3658/497189/51474/1312/2035/948/7099/65125/3988"
"GO:0090100","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",74,-0.52390267554391,-1.68049617624245,0.00269905533063428,0.0224494127352163,0.0148378490767338,4194,"tags=42%, list=22%, signal=33%","57045/90/7042/10755/93/8848/116844/4851/9688/4756/9839/6386/4087/7040/94/53918/26035/3326/1387/10370/91/28996/2022/54778/659/2033/1601/142/7046/7048/4853"
"GO:2000318","GO:2000318","positive regulation of T-helper 17 type immune response",14,0.766957194306063,1.97179968407601,0.002710027100271,0.0224739821362711,0.0148540881235658,1783,"tags=50%, list=10%, signal=45%","64170/84807/64332/7297/64581/23476/6046"
"GO:0046849","GO:0046849","bone remodeling",71,-0.527886583807743,-1.68433491005197,0.002710027100271,0.0224739821362711,0.0148540881235658,3425,"tags=39%, list=18%, signal=32%","4041/6522/8792/2185/3635/23154/9842/3953/284266/7879/154/5880/4286/55366/7107/133522/6714/4763/54/1436/1200/84959/6850/7037/9770/5578/1499/4853"
