"","C08_10_1","C08_10_2","C08_10_3","C08_100_1","C08_100_2","C08_100_3"
"PPFIBP2",364.095914146628,374.385572266046,371.160428619004,291.238606620655,288.450795151375,306.36955358231
"BTBD6P1",42.0771221537376,73.372046826009,45.0169826790376,25.8878761440582,15.8780254211766,38.6993120314497
"METRN",84.1542443074752,76.1940486270094,67.0661170524438,42.5300822366671,48.9572450486278,47.2991591495496
"ADD2",17.1743355729541,24.457348942003,16.5368507800546,5.54740203086962,5.29267514039219,8.59984711809992
"NR1D1",104.76344699502,63.0247068890078,44.0982687468123,40.6809482263772,27.786544487059,46.2241782597871
"HTATIP2",849.270894082582,776.991162542096,730.377576119079,592.647450297904,662.907561334122,707.337425463719
"ENO3",414.760204086842,364.978899596045,301.338169769884,241.311988342828,310.944664498041,280.57001222801
"ZNF557",803.758904814253,760.999819003094,835.110964392759,652.744305632325,631.151510491769,729.912024148731
"LSM12P1",232.712247013528,336.758881586042,296.744600108758,390.167276171163,320.206845993728,419.242547007371
"MIR616",30.9138040313174,31.0420198110038,33.9924154923345,49.9266182778266,64.8352704698044,55.8990062676495
"NFKBID",574.481524915316,533.358340389066,474.975102960458,545.494533035513,800.517114984319,641.763591188207
"RETSAT",1719.15099085271,1554.92299235119,1729.93833438016,1449.72106406726,1407.85158734432,1497.44837943915
"DUSP10",1077.68955720287,1066.71668077813,1250.36966175857,1045.68528281892,923.571811998438,897.60904295168
"SLC33A1",581.351259144497,709.263119318087,793.768837442622,686.028717817543,457.816399643925,483.741400393121
"PRKACB",305.703173198583,333.936879785041,400.559274450212,306.031678702974,210.38383683059,270.895184220148
"TBL2",1966.46142310325,1821.13182891222,1949.510964182,2159.78852401857,2259.97228494747,2103.73760126519
"DOCK4-AS1",68.6973422918165,56.440036020007,39.504699085686,38.8318142160873,23.8170381317649,23.6495795747748
"PSMG1",1118.04924579931,1236.97745610515,1196.16553975728,1440.47539401581,1262.30302098354,1420.04975537625
"SLC43A1",32.6312375886128,28.2200180100035,33.9924154923345,14.793072082319,3.96950635529415,19.3496560157248
"ZC3H11B",157.14517049253,149.566095453018,161.693652071645,125.741112699711,71.4511143952946,120.397859653399
"MYO1D",3534.47826091396,3715.63570465046,3704.25457473224,3185.13333272431,3391.2815962063,3193.76822348436
"ACRBP",269.63706849538,219.175473211027,169.962077461673,301.408843677249,267.280094589806,313.894419810647
"KDM6B",978.078410879738,975.47195587912,728.540148254629,675.858480760949,763.468389001574,762.161450841606
"SCN7A",12.0220349010679,4.70333633500058,3.67485572890103,12.9439380720291,23.8170381317649,25.7995413542998
"TRIM8",2855.23328900362,2741.10441603834,2572.39901023072,2882.79992204191,3273.51957433257,3131.41933187814
"YRDC",297.116005412106,317.004868979039,296.744600108758,319.900183780148,481.63343777569,379.468254086159
"HACD4",2112.44327547336,2092.04400180826,2339.96438537773,2066.40725649893,1725.41209576786,1871.5417290765
"PLPP5",374.4005154904,464.689629898057,418.014839162492,338.391523883047,301.682483002355,356.893655401147
"RCN3",1876.29616134524,1826.77583251423,1458.91772437371,1277.7516011103,1655.28415015766,1384.57538601409
"LINC01569",85.8716778647706,92.1853921660114,86.3591096291742,49.0020512726816,63.5121016847063,55.8990062676495
"RPL10A",15918.0329257925,14111.8903395357,13976.3950509428,15110.1985650837,18085.0709547201,16691.2282753422
"BTAF1",5582.51777798874,6175.48060785576,6716.71755849885,7572.20377213703,6490.14289090593,7002.42551591286
"UCHL5",1420.31755188331,1545.51631968119,1832.83429478939,2098.76710167901,1704.24139520629,1870.46674818673
"SAPCD2",2206.04340434596,1697.90441693521,1358.77790576116,1990.59276207705,2406.84402009335,2061.81334656446
"PARP12",1251.15034648971,1182.41875461915,1084.0824400258,1385.00137370711,1266.27252733883,1446.92427762031
"SLC7A5",7389.25788026351,6931.77709052385,5978.07155698975,7242.13335130029,8638.96899790516,7474.3421265186
"CFAP126",172.602072508189,202.243462405025,237.946908446342,147.93072082319,174.658279632942,116.097936094349
"RPS3AP38",17.1743355729541,24.457348942003,32.154987627884,12.9439380720291,3.96950635529415,9.67482800786242
"ZNF274",627.721965191473,634.950405225078,628.400329642076,568.608708164136,518.682163758435,479.441476834071
"MNS1",22.3266362448404,18.8133453400023,28.480131898983,57.3231543189861,23.8170381317649,60.1989298266995
"ASB6",657.777052444143,530.536338588065,426.283264552519,710.067459951311,726.419663018829,600.914317377232
"CHST14",237.005830906767,330.174210717041,272.858037870901,309.729946723554,396.950635529415,388.068101204259
"RCL1",832.096558509628,830.609196761102,697.30387455897,869.09298483624,893.138929941183,1080.3557942113
"NRSN2",362.378480589332,285.962849168035,339.00544099112,453.037832521019,403.566479454905,388.068101204259
"EIF2B2",670.657804123859,538.061676724066,554.903215064055,677.707614771238,800.517114984319,676.162979660607
"EMILIN2",907.663635030626,891.75256911611,820.411541477155,1028.11850972117,1028.10214602118,1001.88218925864
"FADS1",9135.88780803295,9127.29449170213,10223.4486378027,8812.04812603639,8175.85992312084,8463.32454510009
"GMCL1",1939.84120296517,2222.79675192127,2000.04023045438,1868.54991739792,1706.88773277648,1795.21808590336
"CARF",698.136741040585,696.093777580086,876.453091342895,698.048088884427,520.005332543533,617.03903072367
"LY96",484.316263157306,554.053020263068,559.496784725182,495.567914757686,389.011622818826,398.817910101884
"C9orf116",12.0220349010679,11.2880072040014,11.9432811189283,35.1335461955076,26.463375701961,21.4996177952498
"RNF44",4620.75498590331,4116.35996039251,3763.05226639465,4452.71469677801,5021.42553944709,4829.88913770287
"NSUN2",3096.53270380363,3422.14751734642,3288.99587736642,3792.57385510453,3518.30579957571,3728.03372569632
"RRP36",1282.06415052103,1319.75617560116,1397.36389091462,1478.38264122675,1675.13168193413,1472.72381897461
"ATP2B4",4037.68629320152,4000.65788655149,4287.63792169527,3885.95512262417,3469.34855452708,3587.21122913743
"GDF15",101.328579880429,127.930748312016,69.8222588491195,32.3598451800728,60.8657641145102,81.6985476219493
"RNF146",1891.7530633609,2214.33074651827,2102.93619086361,1848.20944328473,1717.47308305727,1839.29230238362
"TUBB4B",2659.44586347195,2384.59152184529,2091.91162367691,2611.90178953445,2954.63589712394,2711.101803981
"RBMX",8083.95975418951,8326.78664748503,9142.12233957353,10353.301323613,9124.57194203614,9296.43473466602
"SCFD1",1646.16006466765,1941.53723908824,2080.88705649021,2448.25342962379,2009.89338456394,2185.43614888714
"SDHAP1",678.386255131688,561.578358399069,754.264138356936,790.504789398921,799.193946199221,823.435361558068
"SLC25A53",185.482824187905,142.981424584018,163.531079936096,134.062215746016,127.024203369413,69.8737578345619
"RPS17",250.74529936513,262.446167493032,228.759769124089,312.503647738989,303.005651787453,330.019133157085
"ARHGEF2-AS2",39.5009718177945,45.1520288160056,41.3421269501366,18.4913401028987,26.463375701961,19.3496560157248
"PER2",650.907318214961,653.763750565081,616.457048523147,747.050140157109,725.096494233731,806.235667321868
"ALDH1B1",728.191828293255,629.306401623078,726.702720390178,740.578171121094,792.578102273731,1018.00690260508
"RPGR",358.943613474741,346.165554256043,384.022423670157,497.417048767976,430.029855156866,421.392508786896
"UNK",1081.98314109611,936.904597932116,937.088210869762,1218.57931278103,1229.22380135609,1043.80644395938
"S100A8",1300.09720287263,1027.20865556413,1274.25622399643,887.584324939139,1139.24832396942,970.707743455529
"FFAR2",89.3065449793615,120.405410176015,101.977246477004,60.0968553344209,93.9449837419615,31.1744458031122
"NDUFV3",2073.80102043421,2042.18863665725,2075.37477289686,2230.05561640959,2368.47212532551,2399.35734594988
"ZNF611",451.685025568694,534.299007656066,598.082769878642,429.923657392395,410.182323380395,437.517222133334
"GLCCI1",741.072579972971,970.76861954412,913.201648631906,1176.04923054436,976.49856340236,1007.25709370745
"SERPINF2",844.118593410695,750.652479066093,712.9220114068,555.664770092107,750.236701150593,580.489680471745
"ZNF418",103.046013437725,127.930748312016,160.77493813942,94.3058345247835,100.560827667452,62.3488916062245
"LINC02035",704.147758491119,885.167898247109,791.931409578171,1007.77803560798,895.785267511379,933.083412313842
"TRMT1",1696.82435460787,1507.88962900119,1346.83462464223,1570.83934174125,1968.8751522259,1843.59222594267
"DDX47",150.275436263349,144.862759118018,182.824072512826,125.741112699711,103.207165237648,108.573069866012
"NR4A3",248.169149029187,269.971505629033,225.084913395188,193.234504075292,104.530334022746,221.446063291073
"TMEM184B",3515.58649178371,2793.78178299034,2742.36108769239,3258.17412613076,3716.78111734042,3561.41168778313
"RGMB",245.592998693244,287.844183702035,235.190766649666,355.9582969808,342.700715340395,290.244840235873
"UBE2Q1",2241.25079227051,2017.73128771525,1951.34839204645,2361.34413114017,2306.2831924259,2405.80723128845
"CPAMD8",35.207387924556,30.1013525440037,15.6181368478294,43.454649241812,38.3718947678434,78.4736049526618
"ZNRD1ASP",268.778351716732,324.53020711504,277.451607532028,223.745215245075,202.444824120001,242.945681086323
"SLC31A2",49.805573161567,31.9826870780039,33.9924154923345,8.32110304630443,22.4938693466668,22.5745986850123
"ZNF37BP",663.788069894677,792.982506081098,879.209233139571,660.140841673485,629.828341706671,639.613629408682
"TP53BP1",1904.63381504061,1729.88710401321,2124.98532523702,1752.05447474965,1548.10747856472,1657.62053201376
"PDE4DIPP2",123.65521612527,143.922091851018,198.442209360656,88.7584324939139,130.993709724707,96.7482800786242
"ABCA5",949.740757184363,1108.10604052614,1323.8667763366,1055.85551987552,791.254933488633,911.583794518592
"ENOX1",483.457546378659,608.611721749075,534.6915085551,651.81973862718,652.322211053338,663.263208983457
"NF2",1626.40957875876,1459.91559838418,1476.37328908599,1742.80880469821,1759.8144841804,1716.7444809507
"RPLP0P6",1604.08294251392,1735.53110761521,1644.49793868321,1706.75069149755,2207.04553354354,1905.9411175489
"TMEM33",2545.2365319118,3161.58268438739,3330.33800431656,2829.17503574351,2300.99051728551,2557.37953674497
"PHTF1",1440.92675457085,1441.10225304418,1277.01236579311,1255.56199298682,1124.69346733334,1201.82863475446
"COQ5",891.348016236319,966.065283209119,926.063643683059,784.957387368051,801.840283769417,794.410877534481
"NSUN5P1",1090.57030888259,1015.92064836013,958.218631310943,845.054242702472,964.590044336477,776.136202408518
"USP24",4727.23586645562,4967.66383702761,5211.86413751388,4704.19692217744,4092.56105230826,4413.87153336479
"CLASRP",1938.12376940787,2044.06997119125,1706.0517721423,2012.78237020053,2211.01503989884,2364.95795747748
"GEN1",871.597530327422,1038.49666276813,1247.6135199619,1428.45602294893,1151.1568430353,1249.12779390401
"HPS5",3570.54436561716,3994.07321568249,4476.89299173368,3767.61054596562,3266.90373040708,3415.21428677543
"LMAN2L",373.541798711752,295.369521838036,347.273866381147,248.708524383988,277.86544487059,269.820203330385
"TLR7",9311.92474765573,10736.7761855393,11011.7051916519,9699.63245097553,8425.93882350437,9264.18530797314
"ACOT2",1191.04017198437,1193.70676182315,1084.0824400258,1237.07065288393,1544.13797220942,1300.72687661261
"TMEM269",28.3376536953743,17.8726780730022,7.34971145780206,47.1529172623918,29.1097132721571,42.9992355904996
"FBXO41",2109.86712513741,1995.15527330725,1823.64715546714,2195.84663721922,2443.8927460761,2167.16147376118
"ITSN1",1142.9520323801,1078.00468798213,1280.68722152201,992.984963525662,1042.65700265726,956.732991888617
"MAP3K4-AS1",14.598185237011,11.2880072040014,6.4309975255768,19.4159071080437,38.3718947678434,23.6495795747748
"BRD8",1518.21126464915,1580.3210085602,1675.73421237887,1435.85255899009,1364.18701743609,1364.1507491086
"C7orf31",297.974722190754,392.258250339048,339.00544099112,423.451688356381,525.298007683925,373.018368747584
"NUCB2",245.592998693244,236.107484017029,219.572629801836,181.215133008408,164.072929352158,185.971693928911
"OSBPL1A",1726.87944186054,1883.21586853423,1975.2349542843,1671.61714530205,1533.55262192864,1658.69551290352
"AGMAT",40.3596885964422,27.2793507430034,25.7239901023072,63.7951233550006,51.6035826188239,52.674063598362
"TRMT2A",1436.63317067761,1312.23083746516,1049.17131060124,1430.30515695922,1562.6623352008,1518.9479972344
"CYRIA",747.942314202152,821.202524091101,966.48705670097,673.084779745514,744.944026010201,691.212712117282
"IPCEF1",3905.44390928977,4461.58484738155,4292.2314913564,4933.48953945338,4467.01781849101,4887.93810575004
"FOXO4",963.480225642727,988.641297617122,933.413355140861,698.972655889572,856.090203958437,875.034444266667
"PIAS3",778.85611823347,712.085121119088,669.742456592212,794.2030574195,989.73025125334,815.91049532973
"GASK1B-AS1",98.7524295444862,132.634084647016,117.595383324833,89.6829994990588,63.5121016847063,77.3986240628993
"RFC3",697.278024261938,861.651216572106,936.169496937537,1069.72402495269,883.876748445496,1064.23108086487
"AKAP13",9265.55404160875,9328.59728684015,9697.94426856981,8710.34575547045,8183.79893583143,8662.19600970615
"RPL18A",15087.6538008402,13834.3934957707,10351.149874382,13441.3551207971,17752.9555896605,15547.4486086349
"MDM1",601.101745053395,713.966455653088,727.621434322404,976.342757433053,803.163452554515,715.937272581819
"RFXAP",238.723264464062,309.479530843038,407.908985908014,453.037832521019,361.225078331767,446.117069251434
"SLC9A3R2",54.0991570548055,35.7453561460044,31.2362736956587,15.7176390874639,18.5243629913727,24.7245604645373
"CACNA1D",115.068048338793,100.651397569012,113.920527595932,74.8899274167399,80.713295890981,65.5738342755119
"KATNAL1",152.851586599292,202.243462405025,267.34575427755,148.855287828335,172.011942062746,112.872993425062
"ST7L",400.162018849831,409.19026114505,598.082769878642,384.619874140294,375.779934967846,331.094114046847
"RNFT2",139.112118140928,87.4820558310108,129.538664443761,165.497493920944,174.658279632942,166.622037913186
"TXLNB",42.9358389323853,52.6773669520065,59.7164055946417,30.5107111697829,23.8170381317649,30.0994649133497
"KDSR",1562.86453713883,1583.1430103612,1555.38268725736,1455.26846609813,1258.33351462824,1371.67561533694
"POLD2",1571.4517049253,1262.37547231416,1179.62868897723,1470.98610518559,1632.79028081099,1653.32060845471
"MRPL13",706.723908827062,604.849052681075,893.908656055175,883.886056918559,938.126668634516,877.184406046192
"ANKRD18DP",124.513932903917,141.100090050017,158.018796342744,279.219235553771,152.164410286276,175.221885031286
"METAP1",2245.54437616375,2346.02416389829,2338.12695751328,2855.06291188756,2426.69155186982,2601.45375322523
"SPECC1L",1107.74464445554,1032.85265916613,1078.57015643245,1194.54057064726,1448.86981968236,1151.30453293563
"METTL5",560.742056456952,558.756356598069,524.585655300622,661.06540867863,644.38319834275,652.513400085832
"ZNF589",2473.10432250539,2483.36158488031,2474.09661948262,2251.32065752792,2229.53940289021,2120.93729550139
"LINC00630",91.8826953153046,51.7366996850064,55.1228359335154,96.1549685350734,104.530334022746,112.872993425062
"RUNX2",320.301358435595,277.496843765034,258.158614955297,187.687102044422,206.414330475296,255.845451763473
"SLC9A3-AS1",91.8826953153046,90.3040576320111,58.7976916624164,17.5667730977538,78.0669583207849,31.1744458031122
"CHFR",3473.50936962997,3310.20811257341,3045.53668532673,3423.6716200517,4100.50006501885,3706.53410790107
"CNIH3",33.4899543672606,47.9740306170059,35.829843356785,12.0193710668842,21.1707005615688,23.6495795747748
"KCNQ1",893.065449793615,812.7365186881,779.988128459243,977.267324438198,1010.90095181491,929.858469644554
"SLC30A4",638.885283313894,859.769882038106,847.054245511687,656.442573652905,579.547927872945,678.312941440132
"RPL21P16",813.204789379378,868.235887441107,1034.47188768564,1155.70875643117,973.852225832164,1108.30529734513
"NRAV",320.301358435595,236.107484017029,317.875020549939,227.443483265654,224.938693466668,216.071158842261
"ZNF324",375.259232269048,300.072858173037,328.899587736642,351.335461955076,469.724918709807,460.091820818346
