"","WT_10_1","WT_10_2","WT_10_3","C08_10_1","C08_10_2","C08_10_3"
"NRP1",2194.82263105436,2236.29829877322,2065.57676785768,3532.38974064421,3557.67700726496,3597.13991327582
"ARHGEF12",1154.12356784798,1100.47315569411,1404.23844018488,2345.8010823072,2348.648359133,2501.48046009946
"GSDME",619.742138763353,589.579918646483,561.105772810055,1156.6459019983,1200.58702064307,1203.02306793485
"IER2",2689.44701727493,2552.18541185847,2607.02909853779,1588.67710059973,1497.9198999742,1359.93912027417
"TREM2",3580.47250734601,4194.34224522585,4041.73037402409,7040.82527621744,6340.60020277119,6429.88759498052
"TPR",7981.81101735593,8092.1839510937,8174.84925395245,4851.58203419552,5479.55419890374,5247.0525571712
"MIR223HG",1714.23014231524,1633.03373984867,1749.1563495655,2723.93531949895,2872.96722205446,2840.08878356853
"NFKBIZ",4529.96423692307,4600.31990680834,4660.8138011175,2954.92229696902,2980.83246219036,3052.98073761955
"OAS3",4011.95335490012,4036.96888202814,3854.04000168308,2597.32023555239,2530.61232944921,2502.39809783244
"POU2F2",11240.7192074191,10884.9909545081,10894.8856447374,7770.57302355808,7434.25994188823,7114.4453437825
"CD3G",1927.04725411699,1880.49765154362,2061.64607943169,967.578783402421,1122.73645602324,1119.5180342338
"HERC1",8766.42795152614,8640.709948906,8683.87340511814,12375.7689484522,12292.8855410531,12442.2500214558
"NAIP",2012.40796379572,2076.64416219583,1869.04234655819,3106.34709331051,3757.46219116884,3794.4320258662
"IFIT2",392.893129480163,429.925782069099,445.150464243354,138.592186482044,155.701129239648,126.634007151036
"CTSL",2215.87047727651,2153.05007041501,2082.28219366814,3443.41697895203,3277.22738291162,3620.08085660028
"DAB2",4643.38874156467,4624.26802729495,4876.01899244045,6801.28322550774,7279.49677125846,7699.8982174228
"MPDZ",242.050231554743,232.638884727046,299.714992481728,618.53179522542,650.005316645035,677.216646938151
"MTARC1",1296.78119224256,1269.2503857902,1332.50337641057,2058.35062145555,2286.74309088109,2291.34141924738
"IL7R",450.19004419602,443.61042234716,497.23208588772,876.039499738355,1178.07601400601,1089.23598904551
"SEL1L3",1203.235209033,1280.65425268859,1047.5284655263,540.680628744766,537.450283459747,625.828933891354
"NEAT1",6594.99181627417,7032.76471623377,7062.46442939732,9706.58609768689,10452.6107484737,10231.6607227106
"SLFN11",1542.33939816766,1576.01440535675,1340.36475326255,2414.24166822426,2614.0906457283,2718.04296508239
"SERPINA1",1616.00685994519,1851.98798429766,1631.2356967858,887.161094949877,801.016652835295,991.966389349785
"APOB",259.590103406536,266.850485422199,314.45507407919,623.6648391692,650.943275254912,739.616012780691
"EPSTI1",1323.67566241531,1395.83330836227,1617.47828729484,780.222679454472,754.118722341426,787.333174895574
"ADGRE4P",2131.67909238791,2102.87305606212,2095.05693105261,1241.34112707066,1343.15672934443,1308.55140722738
"PHGDH",1205.57385861324,1265.82922572069,1234.23616576082,651.896580859987,631.246144447487,724.016171320056
"DENND2D",1246.50022626742,1208.80989122877,1141.86498775006,2055.78409948366,1905.93189527087,2040.82631814424
"HLA-B",5518.04368457408,5801.14709120824,5638.57254708248,3862.61556769402,3809.0499147121,3378.74213282693
"RNF213",10007.081553843,10003.472043263,10060.5970263211,14763.4898896336,13730.7760899952,13856.3297679757
"BIRC3",170.721419357452,226.936951277853,180.811667595534,450.852359728626,559.023331486927,561.594292582857
"CAPN3",382.369206369087,415.100755101199,412.722284728937,769.956591566914,831.969286961249,858.908918067899
"TIMP3",18.7091966419125,18.2461870374153,15.7227537039595,112.926966763147,184.777846145847,139.480935412736
"SDS",819.696677873793,859.851564138198,871.630158463256,1607.49826172692,1548.56966490758,1381.04478813268
"CACNA2D4",1261.70144853898,1295.47927965649,1256.83762421026,2259.39484258691,2023.17672150554,2013.29718615488
"TBCK",432.650172344227,337.554460192184,437.289087391374,782.789201426362,957.65574068482,974.531272423193
"NPL",1688.50499693261,1370.74480118583,1676.43861368468,2589.62066963672,2744.46689250126,2758.41902533345
"TDRD6",349.62811224574,361.502580678791,392.08617049249,698.949483677965,942.648402926782,1169.07047181464
"GLT1D1",120.440453382312,196.146510652215,167.05425810457,0,0,0
"LAMP3",770.585036688772,765.199468881606,715.385293530158,1219.95344397158,1450.08401087045,1507.67879528372
"CH25H",206.970487851157,254.306231833976,216.187863429443,63.3075419732796,56.2775165926437,56.8935394446685
"SERPINB9",4029.49322675191,3982.2303209159,3891.38154172998,2676.02690935701,2740.71505806175,2743.73682160579
"LYN",17511.8080568301,17648.62441194,18565.6241080567,12357.803294649,12839.7154106117,13334.1938979109
"SYNE2",568.291847998093,684.232013903075,542.435002786603,192.489147891728,162.266839508789,275.291319893557
"CPVL",1428.91489352607,1412.93910870985,1463.19876657473,2264.52788653069,2391.79445518736,2154.61339703358
"GYPC",285.315248789166,330.712140053153,285.957582990764,638.208463676575,623.742475568468,660.699167744538
"PHLDA1",404.586377381358,307.904406256384,306.593697227211,735.736298608384,721.290170995717,776.321522099832
"SCARB2",1806.60680073468,1983.13245362908,2017.42583463931,2846.27286682569,3266.90983820297,3507.21141544392
"ETV6",5025.75794793375,5270.86728043335,4733.53153699831,3392.9420468382,3304.42818259806,3500.78795131307
"SLC15A4",954.169028737539,1077.66542189734,988.568139136455,5.13304394377942,33.7665099555862,33.0349583872269
"SAGE1",11.6932479011953,9.12309351870767,7.86137685197976,82.984210424434,127.562370943326,113.787078889337
"HNRNPDL",16796.181285277,16047.5214994068,17306.8211396334,10447.4554402391,11954.2824828874,11990.7722568304
"HLA-DRA",44651.8364355045,46661.2021881202,42705.9470762735,33742.064364434,31369.0877487396,31574.9967540581
"CCDC88A",18402.8335469012,18101.3579278058,20155.5875763696,10685.2864763008,12308.8308374211,13463.5808182609
"TGM5",39.7570428640641,83.2482283582075,47.1682611118786,263.496255780677,220.420273321188,269.785493495686
"GOLGA4",4685.48443400897,4066.61893596394,4561.56391836126,2196.94280793759,2751.0326027704,2877.71193062065
"ATRX",7688.31049503593,7048.73012989151,8495.20036067063,4338.27763981758,5197.22865733065,5105.73634629251
"FUCA1",7812.2589227886,8043.14732343065,7749.35223183905,10829.0117067267,10654.2718495973,10562.9279443158
"MTUS1",4895.96289623049,5170.51325172757,5352.61496409172,3131.15680570545,3630.8377788354,3490.69393625031
"ADAMDEC1",576.47712152893,647.739639828244,535.556298041121,1019.76473016418,1078.652401359,1180.99976234336
"PAN2",880.501566960008,839.324603721105,838.219306842342,1375.65577693289,1395.68241149756,1437.02068984437
"LGALS3",263.098077776895,185.883030443669,224.049240281423,504.74932113831,592.789841442514,523.053507797759
"HLA-DPB1",12144.6072701815,12181.6106208544,11818.5974248451,9139.38474189926,8384.41201369403,8059.61220875038
"PDE4DIP",398.739753430761,385.450701165399,362.606007297566,783.644708750325,810.396238934069,683.640111069001
"GLUL",5664.20928333902,5910.62421343273,6068.98292972837,4230.48371699821,4201.11661364085,4150.47546626187
"TACSTD2",5016.4033496128,5037.08800901647,4828.85073132857,7841.58013144703,7073.14587708544,6778.58993351236
"BOD1L1",9321.85722683292,9513.10576663242,10110.7133037525,5831.13792013343,6864.91906569265,6803.36615230278
"ACP5",792.802207701043,891.782391453674,768.449587281022,1450.94042144165,1371.29548764075,1346.1745542795
"TSPYL5",95.8846327898017,99.2136420159459,117.920652779696,0,0,0
"GNG12",286.484573579286,275.973578940907,280.061550351779,541.536136068729,633.122061667242,590.95870003817
"CDKN1A",4797.73961386044,5087.26502336936,4726.65283225283,7874.9449170816,7046.88303600887,6695.08489981132
"CRLF2",17.539871851793,13.6846402780615,39.3068842598988,144.580737749787,169.770508387808,159.668965538263
"LPL",909.734686712997,936.257472357374,1029.84036760935,1450.94042144165,1858.09600616712,1891.25136766874
"SDSL",467.729916047813,441.329648967483,453.994513201831,935.925012415782,770.064018709341,889.190963256191
"FUS",21310.9442999285,21739.1914683905,21787.8059452619,16566.0438212241,16422.7173003433,16244.0231491858
"FRY",263.098077776895,344.396780331214,385.207465747008,740.0138352282,688.461619650008,730.439635450906
"PSTPIP2",6648.78075661966,6380.46352964617,6942.57843240463,4130.38936009451,4775.14728288582,4684.54062685537
"FCER1A",4961.44508447718,5498.94461840105,5606.14436756807,3452.82755951563,3099.95320564479,3804.52604092896
"DUSP6",3379.34864344545,3357.29841488442,3295.88224519251,2350.93412625098,2347.71040052312,2302.35307204312
"SPATA18",368.337308887653,336.414073502345,308.559041440206,622.809331845237,702.530998798169,730.439635450906
"CCR1",2501.18572606568,2476.91989032913,2565.75687006489,3661.57134656266,3566.11863475386,3536.57582289923
"RAMP1",102.900581530519,84.3886150480459,94.3365222237571,408.076993530464,249.496990227387,280.797146291429
"SLC7A1",3809.66016620944,3653.79895424242,3799.99303582572,2717.9467682312,2587.82780465173,2467.52786397925
"CIRBP",9857.40798070766,10363.8342372519,10036.0302236587,7512.20981172119,7319.82899148319,6580.380183189
"HLA-DPA1",32821.7775338652,34732.7574124099,31530.9998811843,25364.936648186,23175.0813328507,23607.1483186055
"TNFAIP2",2181.96005836305,1999.09786728682,1976.15360616641,3499.8804623336,3121.52625367197,2941.94657192915
"SLFN12",603.371591701679,524.577877325691,481.50933218376,977.84487128998,951.090030415678,1014.90733267425
"DTX4",956.507678317778,890.642004763836,839.201978948839,512.448887053979,484.924601306613,399.172413845658
"CLDN1",162.536145826615,166.496456716415,206.361142364469,24.8097123949339,35.642427175341,52.3053507797759
"WDFY3",4312.46982596084,4103.11131003877,4349.3067433578,5683.99066041175,6127.68359832902,6459.25200243584
"ESF1",1075.77880690997,1016.08454064607,987.585467029957,560.35729719592,588.100048393127,629.499484823268
"SERINC5",996.264721181842,899.765098282544,886.370240060718,1454.3624507375,1481.97460360628,1648.99500616241
"KIF1B",1046.54568715698,1189.42331750151,1107.47146402265,1669.09478905228,1812.13603428313,1869.22806207726
"PRKCB",5567.1553257591,5815.97211817614,5603.19635124857,4044.83862769819,4238.63495803595,3888.03107463001
"MYO1E",1552.86332127874,1401.53524181147,1535.91650245555,2289.33759892562,2272.67371173293,2217.01276287612
"ANKRD12",5135.67447820499,5106.65159709662,5672.96607080989,2927.5460626022,3215.32211465971,3840.31391251513
"IDH1",5868.84112160994,5602.71980717635,6010.02260333853,7615.72619792074,8855.26723585249,8930.450417347
"RALGAPA2",3754.70190107382,3754.1529829482,3963.1166055043,5252.81496913428,5526.45212939761,5211.26468558504
"RYR1",368.337308887653,346.677553710891,346.883253593607,715.204122833266,740.049343193265,617.570194294547
"LIPG",3461.20137875382,3463.3543770394,3902.19093490145,2436.4848586473,2506.2254055924,2444.58692065479
"DHRS9",354.305411406219,336.414073502345,314.45507407919,106.938415495405,129.43828816308,146.822037276564
"KCNA5",739.013267355545,590.720305336321,655.442295033812,310.549158598655,204.474976953272,323.926119741419
"VOPP1",9995.38830594177,9846.09868006525,9566.31295675287,7418.95951340919,7317.95307426344,6785.93103537619
"ARHGEF40",1280.41064518089,1271.53115916988,1134.00361089808,2436.4848586473,1954.70574298449,1895.83955633363
"DDIT4",6019.68401953536,6396.42894330391,5816.43619835852,4504.24606066644,4124.20400763091,3788.00856173535
"SMC3",4002.59875657916,3643.53547403387,3728.2579720514,2084.01584117445,2512.79111586154,2642.79667097815
"HSD17B4",7341.02103237043,7529.97331300334,8115.8889275626,10162.5715013593,10986.3091974939,12119.2415394474
"HRH2",2578.36116221357,2563.58927875685,2337.77694135748,1722.136243138,1661.12469809287,1501.25533115287
"INTS3",1488.55045782217,1615.9279395011,1526.08978139057,2289.33759892562,2264.23208424403,2295.92960791227
"LRRC4",450.19004419602,489.225889940699,338.03920463513,886.305587625914,899.502306872422,795.591914492381
"MX2",218.663735752353,246.323525005107,248.61604294386,77.8511664806546,88.1681093284751,59.6464526436041
"NEFH",1378.63392755093,1418.64104215904,1334.46872062356,858.92935325909,705.344874627801,870.83820859662
"TUBB",21279.3725305953,21784.8069359841,22157.290657305,17010.907629685,16321.4177704765,16506.4675408177
"PPIG",5627.96021484531,5348.41357534237,6076.84430658035,3399.7861054299,4000.39347112709,4000.90051578637
"TLR8",2446.22746093006,2305.86188685336,2384.94520246936,1581.83304200803,1551.38354073721,1684.78287774857
"STT3A",2912.78805218776,2950.18036661209,3010.90733430825,4031.15051051477,4089.49953906544,4359.69686938097
"PURPL",35.079743703586,45.6154675935383,55.0296379638583,156.557840285272,201.66110112364,183.527546595705
"PAPSS1",2162.08153693102,2069.8018420568,2272.92058232865,3169.65463528379,3016.4748893657,3240.17883514717
"ERMP1",1252.34685021802,1246.44265199343,1185.10256043595,1786.29929243524,1892.80047473258,1892.16900540172
"PLXND1",731.997318614828,753.795601983221,542.435002786603,1419.28665045501,1321.58368131725,1130.52968702954
"CARD8",4135.90178265279,3927.49175980365,4472.14075666999,5775.52994407582,5796.5842090423,6073.84415458486
"GSN-AS1",260.759428196656,278.254352320584,214.222519216448,613.398751281641,473.669097988084,568.017756713707
"CERK",5861.82517286922,5860.44719907984,5452.84751895446,4225.35067305443,4215.18599278901,4022.92382137785
"NHS",213.986436591875,208.690764240438,195.551749192997,399.521920290832,466.165429109065,485.43036074564
"AOC1",1141.26099515666,1027.48840754445,1100.59275927717,2033.54090906062,1949.07799132523,1553.56068193264
"LINC02611",902.71873797228,798.270682886921,752.726833577062,1351.70157186191,1326.27347436664,1331.49235055184
"LMO2",2058.01163061038,1986.55361369859,2035.11393255626,1426.13070904672,1345.97060517406,1274.59881110717
"DAZAP2",15892.2932225146,16147.8755281126,16157.0947750314,12325.2940163384,12402.6266984088,12506.4846627643
"CDH20",191.769265579603,160.794523267223,185.725028128022,47.9084101419413,35.642427175341,58.7288149106256
"EIF5B",5243.25235889599,5185.33827869547,5817.41887046502,3132.01231302941,3636.46553049466,3932.07768581298
"HSPH1",2667.22984626265,2817.89551059083,2820.26894564774,3712.04627867649,4036.03589830243,4402.82584283096
"HSPB7",147.334923555061,152.811816438353,131.678062270661,384.978295783457,348.920602874391,311.07919147972
"RAPGEF1",19181.6038571208,18437.7720013082,17352.0240565323,14136.4030211685,12956.9602368463,11853.1265968836
"ADARB1",348.458787455621,260.008165283169,262.373452434824,623.6648391692,672.516323282092,543.241537923287
"SASH1",864.131019898335,727.566708116936,775.328292026504,1184.87764368908,1397.55832871732,1487.49076515819
"HLA-DOA",2577.19183742345,3158.87113085253,2791.77145455931,1983.06597694678,1727.71975939416,1782.0524774443
"LY6E",710.949472392676,588.439531956644,474.630627438278,305.416114654876,225.110066370575,192.70392392549
"CYP1B1",1129.56774725547,985.294100020428,1095.67939874468,1550.17927102139,1793.37686208558,2025.2264766836
"DENND5A",4554.52005751558,4911.64547313424,4517.34367356887,3376.6874076829,3225.63965936836,3465.91771745989
"INPP5F",2145.71098986934,2316.12536706191,2349.56900663545,1428.69723101861,1410.6897492556,1639.81862883262
"FGL1",537.889403454985,628.35306610099,485.44002060975,955.601680866936,937.958609877395,1035.09536279978
"CCR7",553.090625726539,532.56058415456,539.486986467111,1052.27400847478,1104.91524243557,817.615220083866
"BASP1",1808.94545031492,1747.07240883252,1728.52023532905,1253.31822960614,1088.96994606766,1066.29504572105
"TAL1",3395.71919050712,3693.71248838677,3540.56759971038,4870.40319532271,4924.28270185632,4741.43416630004
"SUMO3",6815.99420160676,6777.31809770996,7077.20451099478,5316.12251110756,5130.63359602935,5071.78375017231
"PTPRG",692.240275750764,611.247265753414,544.400346999598,1154.93488735037,1068.33485665035,995.6369402817
"GNPDA1",3525.51424221039,3936.61485332236,3556.29035341434,5009.85088912872,5019.01652145394,5451.68577162542
"IFITM1",356.644060986458,305.623632876707,356.709974658582,160.835376905089,138.817874261854,113.787078889337
"OAS2",1130.73707204559,943.099792496405,934.521173279094,414.065544798207,554.33353843754,593.711613237106
"IFITM3",1658.1025523895,1987.69400038843,1647.94112259626,1205.4098194642,891.998637993403,913.049544313632
"GIMAP8",1014.97391782375,954.50365939479,850.994044226809,1430.40824566653,1466.02930723837,1654.50083256028
"DMXL2",1186.86466197133,1209.9502779186,1251.92426367778,1684.49392088361,1967.83716352277,1941.72144298256
"HLA-DQA2",1159.97019179858,1256.70613220198,1298.10985268316,824.709060300561,742.863219022897,757.968767440262
"HERC2P2",5353.16888916722,4931.03204686149,4546.82383676379,7188.82804326308,7382.67221834498,6543.67467386986
"P2RY12",3665.83321702474,3905.82441269672,4409.24974185415,2293.61513554544,2808.24807797292,2724.46642921324
"CYSLTR2",294.669847110122,264.569712042522,261.390780328327,86.406239720287,121.934619284061,104.610701559552
"SLCO2B1",9780.23254455977,9821.0101728888,9226.30840790475,14371.6675352584,13445.6366725925,12091.712407458
"ATF4",12281.4182706255,13293.4876434469,12284.3840033249,9896.50872360673,9360.8269265764,9128.66016767036
"TBC1D8",4381.45998857789,4471.4562108566,4463.29670771151,3300.54725585017,3348.5122372623,3000.67538683978
"INPP4B",811.511404342956,762.918695501929,836.253962629347,1152.36836537848,1420.06933535438,1433.35013891246
"ACOX1",2966.57699253326,2950.18036661209,3060.04093963312,4091.89153051616,4297.72635045822,3932.07768581298
"ZNF154",344.950813085262,358.081420609276,376.363416788531,651.896580859987,687.52366104013,610.229092430719
"HSPA5",23378.3105288598,23506.7908376401,23679.4497502695,29470.5162958856,29564.4553833355,31332.7403925517
"STAT1",5277.16277780945,5210.42678587192,5500.99845217284,4097.02457445994,3938.48820287518,3887.11343689703
"PLD1",100.56193195028,101.494415395623,75.6657522003052,221.576396906478,280.449624353341,264.279667097815
"TNKS1BP1",834.897900145347,873.536204416259,864.751453717774,524.425989589465,532.76049041036,448.724851426499
"FOCAD",1425.40691915571,1241.88110523408,1438.6319639123,2048.94004089195,2194.8231471131,1967.41529950596
"HLA-E",11043.1033178889,11138.1567996522,11115.9868686994,8851.07877372365,8526.04376378552,8383.5383284918
"IQGAP2",2128.17111801755,2062.95952191777,2423.26941462276,3046.46158063309,3233.14332824738,3542.99928703008
"ETS2",7614.6430332584,7642.87159529735,7444.72387882483,5813.1722663302,5907.26332500783,5503.99112240519
"H2AC6",353.136086616099,372.906447577176,412.722284728937,694.671947058149,660.322861353686,672.628458273259
"HELZ2",452.528693776259,326.150593293799,323.299123037668,172.812479440574,136.9419570421,104.610701559552
"PPP1R16B",24168.7740869806,25255.0036331625,24116.7388376609,19703.1891781973,18986.1581811382,18316.9667879843
"TNIK",100.56193195028,101.494415395623,156.244864933098,294.294519443354,332.037347896598,313.832104678656
"CSF1",1501.41303051348,1545.22396473111,1442.56265233829,962.445739458642,1046.76180862317,864.41474446577
"CD300LF",1361.09405569914,1485.92385685951,1319.7286390261,2138.76830990809,1947.20207410547,2062.84962373572
"UNC13B",1531.81547505659,1630.752966469,1523.14176507108,2167.85555892284,2222.96190540943,2324.3763776346
"MANF",1275.73334602041,1106.1750891433,1134.98628300458,1784.58827778731,1878.73109558442,1674.68886268581
"ILF3",13409.8166930908,13318.5761506234,13414.456925797,10763.9931501055,10392.5813974415,10184.8611983286
"DOP1B",1227.79102962551,1221.35414481699,1309.90191796113,1912.9143763818,1824.32949621153,1762.78208505175
"PXDC1",2397.11581974504,2376.56586162335,2360.37839980692,1790.57682905506,1558.88720961623,1574.66634979115
"IL1RN",351.966761825979,405.977661582491,260.40810822183,701.516005649855,655.633068304299,672.628458273259
"PHKB",2954.88374463206,2914.8283792271,3262.4713935716,3960.14340262583,4489.06990687321,4548.73024237455
"PREPL",989.248772441125,847.307310549975,1072.09526818874,1419.28665045501,1608.59901593973,1774.71137558047
"RGS1",2190.14533189389,2246.56177898176,2691.53889969657,1182.31112171719,1585.1500506928,1541.63139140392
"SNRPB",3195.76465139668,3019.74395469224,3377.4440300318,2416.80819019615,2137.60767191058,2017.88537481978
"HMGCR",8275.31153967593,7859.54506636666,8330.11144677905,10109.5300472736,11164.5213333706,11386.9666285305
"JAK3",816.188703503434,733.268641566129,679.026425589752,435.453227897288,443.654422472008,376.231470521195
"BRIP1",847.760472836661,880.37852455529,869.664814250261,475.66207212356,504.621732114038,573.523583111578
"ANTXR2",423.295574023271,420.802688550391,390.120826279496,728.892240016678,663.136737183318,727.68672225197
"KIF20B",1738.78596290775,1376.44673463502,1945.69077086499,707.504556917597,849.79050054892,1109.42401917104
"PCYOX1",2107.1232717954,2340.07348754852,2457.66293835017,3083.24839556351,3370.08528528948,3486.10574758542
"ACSL5",882.840216540247,866.693884277228,818.565864712392,438.875257193141,544.953952338766,523.971145530738
"HNRNPM",11523.695806628,11655.8923568389,11275.179749952,9287.3875089449,8731.45669934867,8619.37122586728
"LYZ",1069.93218295937,1396.97369505211,1191.98126518143,1789.72132173109,1983.78245989069,1975.67403910276
"HNRNPA1",49103.4559114896,51688.0267169281,49290.8328619131,39522.7273524536,40501.0527745059,39301.5064657372
"TRDN",66.6515130368134,74.1251348394998,90.4058337977672,182.22306000417,219.48231471131,351.455251730775
"GNS",6012.66807079464,6169.49199202606,6164.30212405863,7723.52012074011,7961.39268063933,8694.61751997152
"ELP1",1670.96512508081,1715.14158151704,1701.00541634712,2285.91556962977,2358.02794523177,2462.93967531436
"PIGR",13188.8143077582,13466.8264203024,12619.4751916405,17894.646695339,16999.5618454179,16222.9174813273
"SPINK5",15.2012222715539,9.12309351870767,5.89603263898482,72.7181225368752,71.284854350682,89.9284978318954
"TPM3",21903.7919685191,21612.6085458185,21671.8506366952,16913.3797947532,17483.5484881146,17514.9514093611
"MAN1A1",134.472350863746,185.883030443669,124.799357525179,352.469017472854,317.03001013856,367.972730924388
"NBAS",996.264721181842,1030.90956761397,1111.40215244864,1529.64709524627,1511.05132051248,1777.4642887794
"P3H2",646.636608936102,743.532121774675,701.627884039194,434.597720573325,348.920602874391,393.666587447787
"RNASE1",120.440453382312,107.196348844815,114.972636460204,270.340314372383,272.007996864445,257.856202966965
"CD84",7392.47132313569,7345.23066924951,7431.94914144037,9221.51344499973,9506.2105111074,10199.5434020563
"DNASE1",133.303026073627,207.550377550599,140.522111229138,389.255832403273,354.548354533655,367.05509319141
"SERPINF1",4452.78880077518,5155.68822475967,4499.65557565191,6516.39928662798,6239.30067290443,6480.35767029434
"IGFBP4",903.888062762399,895.20355152319,852.959388439804,1468.90607524488,1285.00329553203,1294.7868412327
"OLFML3",12835.6782211421,13004.9698109178,12406.2353445306,16801.308335314,15793.3470731156,16169.6944928146
"EPAS1",74.8367865676501,100.354028705784,57.9776542833507,203.61074310325,240.117404128613,226.656520045696
"BCAR3",1330.69161115603,1402.6756285013,1292.21382004417,961.590232134679,814.148073373579,765.30986930409
"PRMT1",5751.90864259798,5479.55804467379,5422.38468365304,4279.24763446411,4127.95584207042,3569.61078128646
"CCDC86",1663.9491763401,1680.92998082189,1751.12169377849,1189.1551803089,1184.64172427515,975.448910156172
"H3-2",32.7410941233469,45.6154675935383,42.2549005793912,0,0,0
"YPEL3-DT",88.8686840490845,156.232976507869,123.816685418681,13.6881171834118,20.6350894173027,36.705509319141
"CCL20",161.366821036496,197.286897342053,184.742356021524,373.001193247971,347.044685654636,403.760602510551
"TTN-AS1",36.2490684937055,52.4577877325691,48.150933218376,144.580737749787,164.142756728544,146.822037276564
"TLR4",2203.0079045852,2001.37864066649,2415.40803777078,2939.52316513768,3330.69102367463,3816.45533145769
"HLA-DRB1",4698.34700670028,4859.18768540167,4345.37605493181,3616.2294583926,2976.14266914097,2712.53713868452
"PEA15",16148.3753515508,16047.5214994068,15615.6424443513,13005.4223388891,12494.5466421768,12344.0627840271
"SNX19",2427.51826428815,2423.32171590672,2334.82892503799,3227.82913331329,3219.07394909922,3170.4383674408
"CD74",146786.510228495,150734.031889468,136199.336632656,118242.233766931,104881.59379788,97799.9943053852
"PNPO",516.841557232834,418.521915170714,436.306415284877,820.431523680745,722.228129605594,802.015378623231
"PTGS2",597.524967751081,483.523956491506,524.746904869649,272.051329020309,244.807197178,319.337931076527
"NRP2",35.079743703586,38.7731474545076,31.445507407919,143.725230425824,105.989322916146,142.233848611671
"E2F1",955.338353527658,1049.15575465138,969.897369113003,685.261366494553,546.829869558521,481.759809813726
"MACF1",19704.2920383043,18789.0111017784,19137.5392740382,23345.0838563088,24525.7417310741,25553.457950253
"CXCL16",2854.32181268178,3010.62086117353,2895.93469784804,2229.4520862482,2104.77912056487,1884.82790353789
"ATG16L2",3916.06872211032,3919.50905297478,3683.05505515252,5804.61719309056,5136.26134768862,4903.85604503724
"KCNAB2",4208.3999196402,4471.4562108566,3913.98300017942,6370.96304155423,5977.61022074864,5290.1815306212
"APAF1",4905.31749455144,4517.07167845013,4943.82336778877,5989.40677506662,6564.77231053189,6690.49671114642
"TRIM58",503.978984541519,505.191303598437,362.606007297566,926.514431852186,844.162748889656,739.616012780691
"CENPF",4588.43047642905,4603.74106687786,4851.45218977801,2944.65620908146,3457.31543600808,3611.82211700347
"LINC00205",206.970487851157,257.727391903492,212.257175003454,438.875257193141,504.621732114038,401.925327044594
"NAV3",1313.15173930424,1121.0001161112,1149.72636460204,787.922245370142,740.987301803142,799.262465424295
"RASAL1",1046.54568715698,1193.98486426087,1260.76831263625,1943.71264004448,1634.8618570163,1745.34696812515
"GPR84",4622.34089534251,4883.13580588828,4351.2720875708,6407.74985648465,5971.98246908937,6023.37407927104
"MLEC",8035.59995770143,7772.87567793893,8024.50042165834,10224.1680286846,9845.75152788302,10080.2504967691
"CD2",104.069906320638,63.8616546309537,92.3711780107622,14.543624507375,7.50366887901916,20.1880301255275
"TRIB1",474.74586478853,433.346942138614,373.415400469039,816.153987060928,834.783162790882,646.016964016882
"SRGAP1",232.695633233787,205.269604170922,266.304140860814,475.66207212356,416.453622785563,473.501070216919
"MIR124-1HG",73.6674617775306,50.1770143528922,58.9603263898482,168.534942820758,195.095390854498,168.845342868049
"VPS8",1697.85959525356,1704.8781013085,1917.19327977656,2550.26733273441,2349.58631774287,2702.44312362176
"TPCN1",3403.90446403796,3502.12752449391,2939.17227053393,5122.77785589187,4814.54154450067,4218.38065850228
"CD1D",3081.17082196497,2848.68595121647,2822.23428986073,2239.71817413576,2085.08198975745,1935.29797885171
"FLNB",2532.75749539891,2574.99314565524,2315.17548290804,3565.75452627877,3455.43951878832,3188.79112210037
"PMP22",209.309137431396,258.86777859333,271.217501393302,417.48757409406,526.194780141219,506.536028604146
"PAQR8",604.540916491799,549.666384502137,563.07111702305,899.138197485362,864.797838306958,923.143559376396
"SLC36A1",1391.49650024224,1410.65833533017,1311.86726217412,2005.30916736983,1954.70574298449,1839.86365462194
"AKAP9",5853.63989933838,5769.21626389276,6326.44302163071,3558.0549603631,4401.83975615461,4569.83591023305
"FNDC3B",1176.34073886025,1090.20967548557,984.637450710465,1612.6313056707,1523.24478244089,1688.45342868049
"KNL1",1590.28171456256,1651.27992688609,1836.61416704377,1020.62023748814,1094.59769772692,1246.15204138484
"SLC18A2",701.59487407172,813.095709854821,723.246670382138,461.973954940148,448.344215521395,459.736504222241
"HOOK3",3972.19631203605,3708.53751535467,4209.76730423516,5020.11697701628,5421.40076509134,5843.51708360725
"LINC00649",71.3288121972915,120.880989122877,68.7870474548229,229.275962822148,241.993321348368,237.668172841438
"KCNC4",405.755702171478,336.414073502345,391.103498385993,633.930927056759,681.895909380866,621.240745226461
"H6PD",3772.24177292561,3835.12043792674,3639.81748246663,4965.36450828263,5010.57489396504,4700.140468316
"TNFRSF13C",320.394992492752,309.044792946222,322.31645093117,125.759576622596,178.212135876705,110.116527957423
"SIGLEC1",616.234164392994,711.601294459198,654.459622927315,423.476125361802,361.114064802797,287.220610422278
"GNAS",31606.849076931,32014.075543835,29999.0140671548,26021.9662729898,23369.2387650953,22630.7817707164
"ASPM",2609.9329315468,2321.8273005111,2752.46457029941,1490.29375834396,1579.52229903353,1959.15655990915
"SSXP10",113.424504641595,115.179055673684,138.556767016143,35.931307606456,26.2628410765671,39.4584225180766
"AP2B1",3738.33135401215,3630.99122044565,3857.97069010907,4875.53623926649,4938.35208100448,4757.95164549365
