"","WT_V_1","WT_V_2","WT_V_3","WT_10_1","WT_10_2","WT_10_3"
"VSIG4",9044.81571920457,9719.98807899011,10258.6820546435,6358.49163913307,6230.89438937523,6105.78923569153
"KCNA5",193.969884606575,226.732932297154,192.779140425936,646.799728944488,516.747245228365,573.600200029049
"EPSTI1",639.130769778663,574.741619078833,559.82191061543,1158.50837526133,1221.03982270177,1415.51113830257
"SERPINF1",6369.97101047991,6966.50116630234,7070.74677765636,3897.17305034907,4510.06620787151,3937.80407186359
"DTX4",315.201062485684,368.045550566079,323.476862748604,837.155345374353,779.111194060528,734.414648912756
"OAS3",2212.22653393798,2200.89130094959,2200.07832576492,3511.34473102617,3531.438702912,3372.8035749834
"GNG12",739.995109774082,570.523331966328,624.081624090742,250.737236695252,241.414736187769,245.091539742547
"SH3PXD2B",1255.95500282757,1495.38278138309,1364.70205058586,733.790198818351,672.369967729572,650.997528368801
"CD1C",7484.32799754468,7604.51709206875,7720.96794621164,10847.1998846244,11241.7465376032,10864.8649582714
"TREM2",5349.68941744933,6158.69918425759,6379.13799703224,3133.70375004434,3669.10495743229,3537.05790512665
"SP140",1059.0755699519,999.734045663732,1085.88024296417,515.802315487376,496.795614138467,545.221179637807
"SDSL",804.975021117285,880.56743473546,1033.6011540351,409.366917053473,386.064061589532,397.306285477392
"PLEK",7603.61947657772,7818.59516302839,7641.46016513201,11065.1877679554,10867.6534546676,11001.6002383383
"FKBP4",1993.04056433255,2063.79696979317,2185.91940584663,1141.11028128656,1269.92131887203,1093.02227022027
"LRRC4",851.527793422862,944.896313201165,951.915077583435,394.015657663968,427.962486878318,295.829788320829
"RBM3",5258.52357168424,4475.60262636802,5025.3274233066,7682.79361580106,7639.47954432205,8312.47306368934
"HLA-DRB1",2308.24162681824,2439.22452280613,2645.53972934801,4112.09068180214,4250.69500370283,3802.78873242647
"HBB",0,0,0,412.437168931374,338.180146973776,325.928749341844
"DENND5A",2585.61856180564,2561.55484906878,2685.83819373084,3986.2103548082,4296.58375520959,3953.28353753154
"PLD3",9295.03687034705,11670.9458685238,10883.8528264202,6588.76052997565,6418.43972162028,5789.32015981343
"LYN",11128.0522798792,10398.0777323253,10984.0544135343,15326.697374482,15438.5721373633,16247.4191591437
"ABCA1",905.839361112703,729.7636704634,631.705657892897,270.182165255292,256.378459505193,318.189016507868
"GNPDA1",4831.78982554977,5104.12740613129,5178.89724703574,3085.60313729055,3443.65152611644,3112.23256957291
"HLA-DPB1",6428.16197586188,6994.97460431175,7422.54148024155,10629.2120012934,10656.1661651147,10342.8629771355
"SLC36A1",1989.16116664042,1978.37665576494,2100.9658863369,1217.86657823408,1234.00838291021,1148.06037037298
"KCNAB2",5539.77990436377,5837.05479192907,5724.56023773288,3683.27883618863,3911.51727517456,3425.26176419146
"TBC1D8",2541.00548834613,2562.60942084691,2604.15211727917,3834.74459549841,3911.51727517456,3905.9851702128
"HIP1",961.120778225577,999.734045663732,972.608883617858,1655.8891794813,1701.87413196832,1658.88273741535
"MPDZ",737.085561504983,634.852210432033,526.05833234874,211.847379575172,203.506637116962,262.29094604027
"CD36",3378.95538984653,3025.56643144435,3134.567040372,1816.56569442479,1570.19336677499,1986.53142738696
"EPB41L2",10038.9113778133,8969.13297296418,9458.15850541711,6575.45610517141,6173.03465921453,6337.98122071078
"ETS2",4279.94550384407,4713.93584822456,4296.68762135773,6664.49340963055,6685.79157822491,6515.13510557732
"LINC02035",530.507634398982,561.032185963192,508.631969372385,1042.86222119372,993.591228276934,1048.30381384619
"HERC1",10843.8863989306,10766.1232828914,10469.9767057318,7672.55944287472,7558.67543840796,7599.55767264874
"NAIP",2891.12113006099,2678.6123164408,3091.00113293111,1761.30116062257,1816.59601073524,1635.66353891342
"OAS2",432.552842672661,402.846419244247,377.934247049716,989.644521976772,824.999945567294,817.83176945671
"SASH1",1356.81934282299,1377.27074223295,1208.95393148468,756.305379256292,636.457031767755,678.516578445157
"SPINT1",1290.86958205675,1483.7824918237,1379.95011819017,782.914228864768,758.161981416134,763.653639618884
"TGM5",232.76386152789,266.806659865954,253.771410843181,34.7961879495452,72.8234534781287,41.2785751145343
"PIGR",16189.6964186877,16179.2402200137,15742.5406537654,11543.1236436153,11780.4405770304,11043.7387837677
"CLDN1",11.6381930763945,23.2005791187786,25.0503967785115,142.255003676082,145.646906956257,180.593766126087
"NR4A3",76.618104419597,69.6017373563358,86.0426671957567,274.275834425827,254.383296396203,331.948541546046
"HLA-DQA2",442.25133690299,518.84931483814,593.585488882119,1015.22995429261,1099.3348730534,1136.02078596458
"XAF1",157.115606531325,133.93061582204,153.569823729135,415.507420809275,450.906862631701,379.246908864784
"TPCN1",4389.53848864678,4720.26327889332,4878.2924856936,2979.16773885665,3063.57295385388,2572.17121182442
"NHS",471.346819593976,445.029290369299,448.728846641162,187.285364551964,182.557424472569,171.13409266234
"SPP1",150945.42450199,154423.05461459,161390.993262461,208632.82585901,212886.896473878,215389.88500701
"SYNE2",190.090486914443,198.259494287744,220.007832576492,497.38080421997,598.548932696948,474.703613817144
"HLA-DPA1",17525.179074204,20149.7029646592,20137.2515668651,28726.2999869349,30383.3414052516,27593.8674937513
"HNRNPDL",10649.916514324,9637.73148029626,9312.21271549013,14700.3659913902,14037.9676348524,15145.7971857745
"CIRBP",5839.46337608093,6137.60774869507,6375.87055397417,8627.40777690195,9066.02116724978,8782.87682593205
"PAPSS2",442.25133690299,397.573560353615,351.794702585183,151.465759309785,119.70978653939,137.595250381781
"H1-0",5193.54366034103,5587.12128051314,5352.07172911327,8023.59157424808,8194.13488862122,7444.76301596923
"CH25H",9.69849423032873,39.0191557906731,29.4069875226004,181.144860796162,222.460686652366,189.193469274949
"SLC18A2",266.70859133404,321.644392328521,251.593115471137,614.05037558021,711.275648354874,632.938151756192
"CD3D",95.0452434572215,140.258046490798,104.558177858135,350.00871408072,355.139033400189,359.467591622403
"GOLGA8B",597.42724458825,630.633923319527,609.922704172453,1184.09380757717,1378.65770831197,1060.3433982546
"HLA-DOA",1177.39719956191,1502.76478382998,1393.01989042244,2255.61171296464,2763.30090595091,2443.1756645915
"SLCO2B1",11394.7608712132,12897.4128464846,12827.9814459699,8559.86223558813,8591.1723473102,8074.26128646588
"IFIT2",78.5578032656627,140.258046490798,108.914768602224,343.868210324918,376.088246044583,389.566552643417
"TGFBI",19908.0991065958,21712.5783398424,21281.9457848745,14673.7571417818,15435.5793926998,14178.3305815276
"LPL",1411.13091051283,1529.12907828313,1449.6555700956,796.218653669006,819.014456240324,901.248890000665
"TMEM200A",739.025260351049,632.74306687578,688.341337566054,1212.74949177091,1295.85843928889,1226.31766902762
"RAPGEF1",10260.0370462648,11322.9371817421,11406.6437157109,16788.1372683629,16128.8985730738,15185.3558202593
"SERINC5",1512.96509993128,1379.3798857892,1385.39585662029,871.951533323898,787.091846496487,775.69322402729
"DENND2D",1659.41236280925,1764.2985848053,1870.06657690018,1090.96283394751,1057.43644776461,999.285505897684
"ARHGEF40",1706.93498453786,1983.64951465557,1873.33401995825,1120.64193543388,1112.30343326183,992.405743378595
"CD1E",2047.35213202239,2059.57868268066,2108.58992013905,3207.38979511396,3007.70838680217,3162.1108478363
"SGK1",4203.32739942447,3635.10891920136,3979.74564472525,5823.24439508566,5858.79646954863,6013.77241199871
"IFIT1",264.768892487974,188.768348284608,172.085334391513,600.745950775972,525.72547921882,551.24097184201
"PXDC1",1219.10072475232,1324.54215332663,1354.89972141166,2098.00544989905,2078.9599595674,2065.64869635649
"FGL1",1136.66352379453,900.60429851986,1002.01587114046,470.771954611494,549.667436526698,424.825335553749
"SLFN11",2176.34210528577,2137.61699426201,2108.58992013905,1349.88740898383,1378.65770831197,1172.99950950468
"HLA-B",3035.62869409289,3512.7785929387,3295.76089790329,4829.50620393835,5074.69736771563,4934.50966681662
"CD300LF",1865.99028991525,2194.56387028083,2110.7682155111,1191.25772862561,1299.84876550687,1154.94013289207
"HSPA5",27179.0602310732,27219.5521652179,28313.4832458341,20461.1819316252,20563.1485828037,20722.7046778111
"NIBAN1",4037.48314808585,3785.91268347342,3672.60599726698,5475.28251559021,5504.65501770293,5942.39487586316
"CD163L1",175.54274556895,179.277202281471,173.174482077536,42.9835262906147,25.9371204168678,38.6986641698759
"SULT1C2",156.145757108293,92.8023164751144,120.895393148468,6.1405037558021,16.9588864264135,13.7595250381781
"FCER1A",2786.37739237344,2612.17429441884,3255.46243352047,4342.35957264472,4810.33825577447,4906.13064642537
"FGD5",3427.44786099817,4056.93763045188,3698.74554173152,2489.97427297775,2365.26586570744,2232.48293744439
"DDIT4",2909.54826909862,3545.47031806062,3558.24549023465,5268.5522224782,5595.43493916197,5090.16429381101
"SGPL1",4472.94553902761,4365.92716144288,4621.25363179235,2844.07665622901,3211.21502391913,3007.3161911568
"SLC40A1",1050.3469251446,915.368303413628,1079.34535684804,502.497890683138,376.088246044583,540.06135774849
"IQGAP2",3828.96552213378,3034.00300566936,3113.87323433758,1862.6194725933,1804.6250320813,2120.6867965092
"CSRP1",5318.65423591227,5831.78193303844,5899.91301518246,4032.26413297671,3870.61643144027,3827.72787155817
"ABLIM3",71.7688573044326,75.9291680250936,103.469030172113,3.07025187790105,3.99032621797966,5.15982188931678
"HSD17B4",9726.61986359668,9365.65196153967,9230.52663903846,6425.01376315426,6587.03100432992,7102.49483064455
"RENBP",1513.93494935431,1925.64806685862,1796.00453425067,963.035672368296,1052.44853999213,970.906485506441
"TLR8",1405.31181397463,1216.97583195775,1135.98103652119,2140.98897618967,2017.10990318872,2087.14795422864
"CREG1",6675.47357873526,6566.81846239247,6451.02174430971,4567.51137702413,4707.5873556615,4872.59180414482
"DST",5314.77483822014,5164.23799748449,5081.96310297976,3767.19905418459,3644.16541856992,3718.51164156763
"ASIC1",340.417147484538,374.372981234836,421.500154490606,143.278420968716,158.615467164691,142.755072271098
"EDN1",40.7336757673807,18.9822920062734,43.5659074408895,219.011300623608,142.654162292773,204.672934942899
"TNFRSF13C",75.6482549965641,70.6563091344621,110.003916288246,280.416338181629,270.344601268122,282.070263282651
"PSTPIP1",1140.54292148666,1207.48468595461,1334.20591537724,625.30796579918,693.319180373965,744.734292691389
"TMIGD3",6261.34787510023,6733.44080333643,6824.59940061534,4817.22519642675,4691.62605078958,4647.27958164465
"GNS",7535.73001696542,7277.5998408496,7154.61114948007,5262.4117187224,5396.91620981748,5394.5937852807
"TBCK",803.035322271219,762.455395585315,663.290940787542,378.664398274463,295.284140130495,382.686790124328
"ALDH1A1",156.145757108293,146.585477159556,164.461300589358,36.8430225348126,27.9322835258576,12.899554723292
"PTGS2",201.728679990838,116.002895593893,83.8643718237122,522.966236535812,422.974579105843,459.224148149194
"ETV6",3142.31213062651,2779.85120714093,2941.78789994606,4398.64752373957,4610.82194487549,4142.47700680649
"PLAU",160.025154800424,192.986635397113,190.600845053891,54.2411165095852,36.9105175163118,33.5388422805591
"FUS",13626.3843936119,13597.6485071605,14744.881373369,18651.7801582489,19016.8971733365,19067.2618216553
"ANTXR2",905.839361112703,791.983405372851,626.259919462786,370.477059933393,368.107593608623,341.408215009794
"PAPSS1",2771.82965102795,2798.8334991472,2863.36926655246,1892.29857407968,1810.61052140827,1989.11133833162
"MERTK",2033.77424009993,2073.28811579631,2013.83407145512,1296.66970976688,1397.61175784737,1320.05443335021
"ATP6V0D2",133.839220378536,143.421761825177,144.856642240958,14.3278420968716,11.970978653939,33.5388422805591
"LGALS3BP",657.557908816288,779.328544035336,790.721220052144,355.125800543888,401.027784906955,374.947057290353
"IRF4",1414.04045878193,1345.63358888916,1276.48108801806,2079.58393863164,2008.13166919826,2103.48739021148
"NR4A2",68.859309035334,45.3465864594309,68.6163042194009,230.268890842579,195.525984681003,243.371599112775
"SGMS1",1089.14090206592,980.751753657459,1000.92672345444,605.86303723914,603.536840469423,568.440378139732
"MYO7A",380.180973828886,480.884730825593,510.810264744429,125.880326993943,141.656580738278,213.27263809176
"PTPRG",954.331832264347,973.369751210575,1029.24456329101,605.86303723914,534.703713209274,476.423554446916
"CADPS2",105.713587110583,100.184318921998,45.744202812934,4.09366917053473,0,5.15982188931678
"ARHGAP44",198.819131721739,149.749192493935,136.14346075278,492.263717756802,396.039877134481,386.126671383873
"CLEC7A",9617.996728217,8273.11559940082,8137.02236227213,12186.8531206819,12377.9919281729,13020.8105376909
"TLR4",3371.19659446227,2844.18008560663,3019.11738565364,1928.11817932186,1750.75562813857,2113.80703399011
"DHRS9",110.562834225748,93.8568882532407,116.538802404379,310.095439668006,294.286558576,275.190500763562
"CDKN1A",5684.28746839567,6362.23153743597,6858.36297888203,4199.081151676,4450.21131460181,4136.45721460229
"IDH1",7777.22252330061,6789.33310757712,7184.01813700267,5136.53139172846,4901.11817723351,5259.57844584357
"ORAI2",2873.6638404464,2997.09299343494,2791.48551927499,4041.47488861042,4313.54264163601,3987.68235012699
"HPGD",11.6381930763945,5.2728588906315,6.53488611613342,77.7797142401599,69.830708814644,146.194953530642
"CXCL8",2665.14621449433,1975.21294043056,2087.89611410463,3814.27624964574,3467.59348342432,3981.66255792278
"MCL1",8838.23779209857,7747.93885389393,8109.79367012158,11337.4167677959,11252.7199347026,11553.7011804952
"RALGAPA2",4660.12647767295,4681.24412310265,4565.70709980522,3286.19292664676,3284.03847739726,3468.26027993576
"MLEC",9389.11226438124,9089.35415567058,9265.37936499117,7032.92363497867,6799.51587543733,7022.51759136014
"CAPG",23334.5771181709,26491.8976383108,27095.8161328612,18645.6396544931,18742.5622458504,17956.1801748224
"MYO1E",2050.26168029149,1973.10379687431,1952.84180103787,1359.09816461753,1226.02773047425,1344.13360216702
"SELENOP",313.261363639618,252.042654972186,290.802432167937,118.716405945507,79.8065243595931,65.3577439313459
"KLF6",2068.68881932912,1652.51397632391,1849.37277086576,2929.0202915176,2755.32025351495,3173.29046192982
"STAB1",57256.0305381687,67472.5569362988,62630.3485370227,45855.2352137448,45838.8724290413,42758.5840264533
"CTSS",18176.9178864821,16815.1470022239,18248.6694793026,13353.5488342843,13336.6678020425,13413.8169715939
"CLEC4F",42.6733746134464,37.9645840125468,14.1589199182891,149.418924724518,147.642070065247,275.190500763562
"TNFAIP3",2728.18642699147,2739.77747957213,2631.38080942972,3874.65786991112,3699.03240406714,3721.09155251229
"CABLES1",1020.28159303058,1001.84318921998,1033.6011540351,464.631450855692,636.457031767755,565.860467195074
"LY6E",185.241239799279,218.296358072144,241.790786296937,622.237713921279,514.752082119376,415.365662090001
"SEC24D",3122.91514216585,2901.12696162545,3189.02442467311,1936.30551766293,2135.82210817361,2179.16477792145
"HRH2",1403.37211512857,1496.43735316122,1469.260228444,2256.63513025727,2242.56333450457,2045.8693791141
"VOPP1",6058.64934568636,6626.92905374567,6357.3550433118,8748.17101743272,8613.11914150909,8371.81101541648
"PDE4DIP",695.38203631457,654.889074216432,579.42656896383,348.985296788086,337.182565419281,317.329046192982
"LIPG",2239.3823177829,2139.72613781826,2060.66742195407,3029.3151861957,3029.65518100105,3414.94212041282
"AP2A2",2605.98539968933,2916.94553829735,2964.66000135253,1969.05487102721,1915.35658463023,1701.88125315965
"MALAT1",51635.7531316932,43064.4931315656,44382.7682054062,64771.0570334932,63000.2679110173,69383.2649753279
"TNFRSF10D",1732.15106953671,1798.04488170534,1880.9580537604,2572.87107368108,2783.25253704081,2555.83177584158
"PYGL",1565.33696877506,1594.51252852697,1664.21766424198,1093.00966853277,1005.56220693087,1050.88372479085
"HSPH1",3581.6539192604,3317.68281398534,3379.625269727,2334.41484449743,2465.02402115693,2468.11480372319
"ZFTA",331.688502677243,335.353825444163,341.992373410982,656.010484578191,650.423173530684,584.779814122569
"FCN1",78.5578032656627,73.820024468841,101.290734800068,12.2810075116042,9.97581554494914,6.01979220420291
"SOD2",9466.70021822387,8181.36785470383,8255.73946004856,11862.429838917,11795.4043003479,12422.2711985302
"GLMP",1312.20626936348,1522.80164761438,1593.42306465053,886.27937542077,949.697639879158,878.029691498739
"CDH20",38.7939769213149,45.3465864594309,39.2093166968005,167.840435991924,140.658999183783,162.534389513479
"DGKI",141.598015762799,97.0206035876196,127.430279264602,18.4215112674063,25.9371204168678,25.7991094465839
"SRA1",3972.50323674265,4411.27374790231,4233.51705556844,5889.76651910685,6109.18943972685,5554.54826384952
"GIMAP8",1320.93491417077,1375.1615986767,1286.28341719226,888.326210006037,834.975761112243,744.734292691389
"DUSP6",2166.64361105544,1973.10379687431,2057.39997889601,2957.67597571134,2936.88009643303,2884.34043612808
"PAQR8",810.794117655482,873.185432288576,880.031330305967,529.106740291614,480.834309266548,492.762990429753
"LRRC37A6P",1589.58320435088,1755.86201058029,1766.59754672807,1024.44070992632,1165.17525565006,1111.94161714777
"TJP1",4915.1968759306,4475.60262636802,4516.69545393422,3418.2137573965,3034.64308877353,3353.88422805591
"CD84",9056.45391228097,8349.04476742592,8397.32865923145,6470.04412403015,6425.42279250174,6503.9554914838
"COL1A2",15.517590768526,8.4365742250104,4.35659074408895,92.1075563370315,77.8113612506033,89.4369127481576
"CCNL2",4298.37264288169,3876.60585639228,3886.07894372734,5464.02492537123,5641.32369066874,5461.67146984182
"KIF1B",1534.301787238,1439.4904771424,1557.4811910118,915.958476907147,1040.4775613382,969.186544876669
"HLA-A",994.095658608695,1058.7900652388,1110.93063974268,1616.99932236122,1656.98296201605,1541.92677459083
"KLRK1-AS1",112.502533071813,113.89375203764,86.0426671957567,19.44492856004,15.9613048719186,20.6392875572671
"ASRGL1",295.804074025026,393.35527324111,391.004019281983,127.92716157921,162.605793382671,154.794656679504
"SPATA18",609.065437664644,509.358168835003,615.368442602564,322.37644717961,294.286558576,270.030678874245
"DOP1B",1704.99528569179,1622.98596653638,1593.42306465053,1074.58815726537,1068.40984486405,1146.34042974321
"MGLL",612.944835356776,614.815346647633,650.221168555276,290.650511107966,376.088246044583,325.928749341844
"ADGRG6",288.045278640763,167.676912722082,223.275275634559,75.7328796548926,53.8694039427253,72.237506450435
"CKAP5",5072.31248246193,5019.76166388119,4953.44367602913,3709.8876857971,3725.9671060385,3862.9866544685
"PPP1R15A",1086.23135379682,1251.77670063592,1024.88797254693,1794.05051398685,1713.84511062226,1707.90104536386
"SLC7A1",2328.60846470193,2481.40739393118,2213.14809799719,3334.29353940054,3196.2513006017,3325.50520766467
"RAP1GAP2",3202.44279485455,3331.39224710098,3539.72997957227,4512.24684322191,4639.75180995584,4577.62198613887
"CRYBG3",2196.70894316946,2074.34268757443,2156.51241832403,1543.31327729159,1490.3868424154,1431.85057428541
"SRC",1409.19121166676,1523.8562193925,1715.40760548502,960.988837783029,937.726661225219,1034.54428880802
"BTG2",11976.6705250329,11938.8071001678,11669.1283080422,14974.6418258161,15375.7244994301,15043.4607183031
"BCAR3",566.392063051198,799.365407819735,629.527362520853,1164.64887901713,1227.02531202874,1130.86096407526
"MYO5A",6855.86557141938,6569.98217772685,6607.85901109691,4909.33275276378,4827.29714220089,5256.99853489892
"ACTN1",8589.95633980216,9151.57389058003,9073.68937225126,6838.47434937827,6969.10473970147,6532.33451187505
"FRY",730.296615543753,515.685599503761,637.151396323009,230.268890842579,301.269629457464,337.108363435363
"DNAJC13",5612.51861109124,4918.52277318106,5306.32752630034,3881.82179095956,3548.39758933841,3907.70511084258
"EYA2",64.9799113432025,61.1651631313254,46.8333504989562,2.04683458526737,3.99032621797966,3.43988125954452
"BIRC3",58.1909653819724,21.091435562526,30.4961352086226,149.418924724518,198.518729344488,158.234537939048
"TAP2",1547.87967916047,1451.09076670179,1326.58188157508,2061.16242736424,2109.88498775674,2364.05839562197
"ATP2A3",5825.88548415847,6844.17084003969,6546.86674067967,9093.06264505028,9538.87482408037,8364.07128258251
"INTS3",1891.2063749141,2107.03441269635,1950.66350566583,1302.81021352268,1413.57306271929,1335.53389901816
"ITGB7",11265.7708979499,13835.9817290171,13693.8538563576,9268.06700209063,9291.47459856563,8837.05495576988
"CCDC6",2639.93012949548,2355.91335233415,2501.77223479308,3358.85555442375,3488.54269606871,3687.55271023173
"CTSA",3576.80467214524,4544.14979194623,4284.70699681148,2875.80259230065,2721.40248066213,2233.34290775928
"LRRC39",325.869406139045,303.716672100374,339.814078038938,157.606263065587,142.654162292773,126.415636288261
"CLEC17A",776.849387849331,709.726806679,762.403380215566,1161.57862713923,1123.27683036127,1333.81395838839
"DUSP3",3761.07606252148,4085.41106846129,4110.44336704792,2899.34119003122,2894.98167114424,2970.3374676167
"STT3A",3550.61873772335,3638.27263453573,3387.24930352916,2549.3324759505,2580.74348147834,2634.9490448111
"ITGAV",5164.44817765005,4323.74429031783,4112.62166241997,2754.01593447724,2670.52582138288,3329.8050592391
"NAV3",648.829264008992,651.725358882053,636.062248636986,1149.29761962763,980.6226680685,1006.16526841677
"CTSC",16510.7165777116,15532.7877200223,15774.1259366601,11973.9823238141,12253.294233861,12790.3384933014
"NBEAL1",1237.52786378995,1136.82837682015,1167.56631941584,805.429409302709,697.309506591945,747.314203636047
"SIPA1L2",695.38203631457,664.380220219569,784.186333936011,358.196052421789,415.991508224379,424.825335553749
"MIR223HG",2265.56825220479,2116.52555869948,2038.88446823363,1500.32975100098,1428.53678603672,1530.74716049731
"CPED1",8738.34330152619,7648.80910675005,7765.62300133855,5843.71274093833,5756.04556943565,6161.68730615913
"TRIM58",760.361947657772,798.310836041609,702.500257484343,441.092853125117,441.928628641247,317.329046192982
"LMO2",1113.38713764174,1308.72357665474,1065.18643692975,1801.21443503528,1737.78706793014,1780.99852212918
"ATXN1",1783.55308895745,1569.20280585193,1506.29124976875,1061.28373246113,1034.49207201123,1099.90203273936
"TNIK",264.768892487974,261.533800975322,321.29856737656,88.0138871664968,88.7847583500473,136.735280066895
"HNMT",1380.09572897578,1196.93896817335,1100.03916288246,768.586386767896,734.220024108257,777.413164657062
"OMA1",451.949831133319,369.100122344205,405.162939200272,180.121443503528,185.550169136054,220.152400610849
"ETS1",197.849282298706,167.676912722082,211.294651088314,79.8265488254273,45.888751506766,52.458189208054
"MFHAS1",386.000070367083,451.356721038056,393.182314654028,196.496120185667,221.463105097871,180.593766126087
"CSF1",830.191106116139,915.368303413628,847.3568997253,1314.06780374165,1351.72300634061,1262.43642225284
"PDIA4",5551.41809744016,5723.16103989143,5893.37812906632,4257.41593735612,4504.08071854454,4221.59427577601
"MAN1A1",384.060371521018,311.098674547258,281.000102993737,117.692988652874,162.605793382671,109.216229990539
"ASPH",1954.24658741124,1774.84430258656,1915.81077971311,1157.4849579687,1288.87536840743,1350.15339437122
"WWP1",2114.27174221166,2105.97984091822,1884.22549681847,1421.52661946819,1436.51743847268,1365.63286003918
"PALM2AKAP2",288.045278640763,292.116382540985,229.810161750692,594.60544702017,472.853656830589,534.041565544287
"CXCR2",618.763931894973,591.614767528854,707.945995914454,382.758067444998,353.1438702912,328.508660286502
"STON2",98.924641149353,117.057467372019,112.18221166029,32.7493533642779,15.9613048719186,13.7595250381781
"PRKCB",3737.79967636869,3791.18554236405,3800.03627653158,4872.48973022897,5087.66592792406,4903.55073548072
"JUND",1638.07567550252,2053.25125201191,1811.25260185498,2930.04370881023,3003.71806058419,2497.35379442932
"HELZ2",93.1055446111558,147.640048937682,130.697722322668,396.062492249235,285.308324585545,282.930233597537
"CTSD",13153.0978751718,16930.0953260396,15982.1531446903,11155.2484897071,10968.4091916716,9880.19894772675
"ADAM19",205.608077682969,242.551508969049,189.511697367869,397.085909541869,482.829472375538,421.385454294204
"LINC02611",1099.80924571928,1144.21037926704,1560.74863406987,790.078149913203,698.30708814644,658.737261202776
"PRKCH",102.804038841485,136.039759378293,126.34113157858,293.720762985867,294.286558576,264.870856984928
"CCND3",4891.92048977781,5917.20224706667,5771.39358823183,4000.53819690507,4043.19804036789,3690.99259149127
"MANF",1437.31684493472,1580.80309541132,1706.69442399685,1116.54826626335,967.654107860066,993.265713693481
"LGALS3",423.824197865365,364.8818352317,485.759867965918,230.268890842579,162.605793382671,196.073231794038
"LINC01547",869.954932460487,1017.66176589188,985.678655850125,1450.18230366193,1545.25382791262,1381.97229602201
"TCERG1",3216.99053620004,3170.04276504766,2973.37318284071,4393.5304372764,3960.39877134481,4488.18507339072
"ATP7A",2799.9552842959,2161.87214515891,2339.48922957576,1659.98284865183,1365.68914810354,1621.04404356036
"MED10",611.974985933743,508.303597056877,541.306399953052,896.513548347107,872.88386018305,947.687287004516
"VIM",8595.77543634035,8819.38378047025,8357.03019484862,6758.64780055284,6827.44815896319,6460.9569757395
"AKAP6",752.603152273509,724.490811572768,602.298670370297,388.8985712008,391.051969362006,411.925780830457
"MTARC2",3015.2618562092,2798.8334991472,2649.8963200921,3870.56420074059,3706.0154749486,4071.95944098583
"ADORA3",2518.69895161637,2707.08575445021,2714.15603356741,1872.85364551964,1998.15585365331,1878.17516771131
"SLC9A9",364.66338306036,409.173849913004,372.488508619605,168.863853284558,196.523566235498,202.093023998241
"ERMP1",1803.91992684114,1492.21906604871,1561.83778175589,1096.07992041067,1090.35663906294,1037.12419975267
"SLC7A7",7876.14716444996,8807.78349091086,8718.62722660801,6121.05882724206,6698.76013843335,6244.2444563882
"DAZAP2",10698.4089854756,11342.9740455265,11319.5119008291,13909.2644241844,14125.754811648,14139.6319173578
"WDFY3",5353.56881514146,4797.24701869654,4844.52890742691,3774.36297523302,3589.2984330727,3806.22861368601
"NCEH1",2415.89491277489,2369.6227854498,2222.95042717139,1778.69925459734,1557.22480656656,1588.36517159468
"ARMCX1",537.296580360212,389.136986128605,422.589302176628,244.59673293945,213.482452661912,186.61355833029
"SMYD3",3724.22178444623,3887.15157417354,4039.64876745648,2968.93356593032,2941.8680042055,2726.96586850392
"ASAH1",15579.6611316001,13612.4125120543,14058.718331175,11006.8529822753,10651.1782573422,11259.5913328041
"STAT1",3602.02075714409,3410.48513046045,3615.97031759383,4618.68224165581,4557.95012248726,4814.11382273256
"KIT",391.819166905281,401.79184746612,401.895496142205,660.104153748726,628.476379331796,745.594263006275
"EBI3",257.010097103711,271.024946978459,209.11635571627,565.949762826427,430.955231541803,475.56358413203
"HYOU1",4707.64909940156,5380.42521200038,5081.96310297976,3829.62750903524,3812.75670127956,3453.6407845827
"HSH2D",65.9497607662354,112.839180259514,79.5077810796233,229.245473549945,264.359111941152,214.992578721533
"CACNA2D4",1484.83946666333,1687.31484500208,1792.7370911926,1104.26725875174,1133.25264590622,1099.90203273936
"IPCEF1",3480.78957926498,3025.56643144435,2953.76852449231,4483.59115902817,4126.99489094546,4711.77735526111
"WNK1",14574.897129338,14564.6908277023,14218.8230410203,11444.8755835225,11405.3499125404,11783.3132545698
"GPR84",5091.70947092258,5866.58280171661,5600.39740152634,4045.56855778095,4271.64421634722,3807.94855431579
"CORO1C",11901.0222700364,11946.1891026147,11633.1864344035,9550.53017485753,9166.77690425376,9476.87287004516
"RAB3IL1",1126.9650295642,1514.36507338937,1303.70978016862,855.576856641759,817.019293131335,755.913906784909
"CPNE8",551.844321705705,515.685599503761,482.492424907851,294.744180278501,270.344601268122,297.549728950601
"NIBAN2",4939.44311150642,6028.98685554806,6141.70380147939,4103.90334346107,4012.27301217854,4041.00050964993
"MACF1",21455.9787857562,20934.3043675852,20609.9416625988,17245.6047981702,16436.1536918582,16747.9218824074
"MIR124-1HG",143.537714608865,250.988083194059,150.302380671069,64.475289435922,43.8935883977762,51.5982188931678
"NLRP1",878.683577267783,987.079184326217,910.52746551459,1339.65323605749,1418.56097049177,1342.41366153725
"RAB11FIP4",2535.18639180793,2636.42944531575,2586.72575430281,3535.90674604938,3659.12914188734,3279.06681066082
"GSN-AS1",492.683506900699,418.664995916141,400.806348456183,228.222056257311,243.409899296759,187.473528645176
"DMXL1",4424.45306787597,4009.48190043619,3679.14088338312,2972.00381780822,2686.4871262548,2966.03761604226
