"","WT_V_1","WT_V_2","WT_V_3","WT_10_1","WT_10_2","WT_10_3","C08_V_1","C08_V_2","C08_V_3","C08_10_1","C08_10_2","C08_10_3","CTRL_Veh_0_vs_AD_Veh_0_pvalue","CTRL_Veh_10_vs_AD_Veh_10_pvalue","CTRL_Veh_0_vs_CTRL_Veh_10_pvalue","AD_Veh_0_vs_AD_Veh_10_pvalue","CTRL_Veh_0_vs_AD_Veh_10_pvalue"
"GOBP_REGULATION_OF_GASTRIC_ACID_SECRETION",-0.467885042147175,-0.195174581611358,-0.202812030892278,0.0575739776601656,0.0663937282521597,-0.47174400831765,-0.148825311389457,0.0320797614108339,0.314855491634021,-0.0026366694367296,-0.00914259373088644,-0.216847730786845,0.103958661691928,0.850669995524035,0.450727066218013,0.418578080674592,0.139815446965521
"GOBP_NEGATIVE_REGULATION_OF_GASTRIC_ACID_SECRETION",-0.265603490533715,-0.207476260678798,0.177530957665945,-0.206004357189834,0.456076245053758,-0.387667454916832,0.0972202423111402,0.480409248910803,0.565020619762956,-0.2946650755044,-0.0703998156469688,-0.449450639239829,0.0747840821178154,0.483521214836941,0.867963557326117,0.0254416440788903,0.387199915942239
"GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",-0.0146582699607663,0.196796344449565,0.000596335744541598,0.293323970912921,-0.0870989500175612,-0.279172648354459,-0.0668710196590561,0.161690039462882,-0.048418025207948,0.209932433147603,-0.1459324304274,-0.313393184204374,0.673337616659494,0.809473360942729,0.674664358035786,0.606116056646426,0.460980781117893
"GOBP_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS",-0.161656603849617,0.341951558663329,0.308048245415177,-0.201413214248158,0.553079846821536,0.0549675394790618,-0.211606596453109,-0.0335203476242566,0.240190831209101,-0.115398429129761,-0.275979850886824,-0.32298784135072,0.477208181083833,0.228803568630578,0.926202414951778,0.207010315908225,0.118961891993268
"GOBP_LUNG_LOBE_DEVELOPMENT",0.502492166508573,-0.0637478481486,0.0726598217858495,0.431825165155977,-0.074817038913206,0.019511445690685,-0.393098237275137,-0.507211999236613,-0.133128575719171,0.631430001261585,0.331636084203922,0.0822322937472038,0.0748153165846174,0.372660097897473,0.855170030325027,0.027981417983871,0.487861975993525
"GOBP_PREVENTION_OF_POLYSPERMY",0.10683500015106,0.120902117400843,-0.379026471623219,0.0237945182235833,-0.501324560639214,-0.127061942062902,0.0166879375779918,-0.0257705343518678,-0.173215040135307,0.381213816399058,0.0735315894433304,-0.430389506945773,0.957110217146841,0.506439662821503,0.541580170047244,0.801301452800527,0.849994450775955
"GOBP_ACROSOMAL_VESICLE_EXOCYTOSIS",0.0762636036736715,0.686897200990207,0.210103715087907,-0.267670364959496,0.273601062980791,-0.174000862933293,-0.324806226616684,-0.258424259319588,-0.543921465316188,0.530847225074272,-0.0329305550944605,0.165445309715726,0.0456026598367075,0.303365412063936,0.202689877556722,0.0488217121464984,0.698889766401166
"GOBP_LUNG_CELL_DIFFERENTIATION",0.168009090655822,0.138537106478944,0.101262029935998,0.141555486096854,0.27643782337024,0.194805173033153,-0.404677600530084,-0.331886302899549,-0.0505198353163438,-0.231259877757107,-0.0762459809847739,0.359871210303573,0.06210142542336,0.402657285837613,0.218587977736918,0.262029463198058,0.57276988079931
"GOBP_LOBAR_BRONCHUS_EPITHELIUM_DEVELOPMENT",0.126742712293973,0.371380435509785,0.687758802603952,0.418001850384269,-0.0399503171850048,-0.12285751891212,0.0113300303414061,0.0299286790300613,-0.326204919042576,-0.464871641171028,-0.21413537102239,0.231618800117972,0.0765313998750234,0.427026440692907,0.255275469829864,0.831326320936419,0.108267230711649
"GOBP_LOBAR_BRONCHUS_DEVELOPMENT",0.132069854557732,0.0337132677867935,0.523516204557342,0.480389316200811,0.0452761152824579,0.174060198841508,0.0213572072709033,0.0135722197648726,-0.167077239363051,-0.631931956703584,-0.187974163947298,-0.044041989893699,0.200672766454696,0.0820130017524824,0.986824408152745,0.300710015693278,0.0910064468861452
"GOBP_LUNG_ASSOCIATED_MESENCHYME_DEVELOPMENT",-0.469170131695404,-0.0324947186479223,-0.110729217434379,-0.27231873230242,-0.175148838102558,0.144382561935894,0.0522613195688473,-0.0999679045975095,0.123247783067852,0.236107004352911,0.0546323003845597,0.0476305372428234,0.225878791749036,0.227366122576666,0.60556761584963,0.38676375156032,0.127741321222507
"GOBP_MESENCHYME_DEVELOPMENT",0.002493564129955,0.110082766582606,0.063879563918767,0.213970626539557,0.0940905722522995,0.0813422275180684,-0.237100982439984,-0.247606335501939,-0.162629366471151,0.102009888110505,0.201013933031206,0.118774614245833,0.00281958349048381,0.84703148825634,0.253445783329614,0.00100933626189554,0.134423541631277
"GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY",-0.0436205496841095,-0.0431404385175405,-0.131452525579092,0.00560302040200128,-0.0351875916627346,0.0863056000179774,-0.209991474054334,-0.18716052462501,-0.269624070926354,0.227503017557652,0.214917662299933,0.192411548763124,0.0185083250179346,0.0253004235638928,0.12104539611226,0.000938248200797738,0.00567858999655181
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS",-0.452191399349943,-0.530693127722194,-0.146817332325612,0.153888583450539,-0.300818629494753,-0.543404348974054,0.246929037946273,0.61951762808199,0.449712854796665,-0.526974899181866,-0.0282279744990352,-0.106843843613224,0.00699240621745403,0.972547716254453,0.57575766135071,0.0300398122899552,0.470046480537705
"GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS",0.159920181436361,0.076339723673972,0.00134496331981523,0.00543190703369223,-0.303486199030853,-0.131033360737889,-0.28203094023899,0.172390352244182,-0.0367230051254868,0.138781866761213,0.112856758729272,-0.0321662245229768,0.437956604052303,0.121934930664248,0.114325766074352,0.460472083038182,0.935604088943292
"GOBP_TYPE_I_PNEUMOCYTE_DIFFERENTIATION",0.273386086640714,0.376387003070632,-0.219770303175586,-0.0559475233590365,0.130871937773455,0.260822129174981,-0.213441935316308,-0.446920766457832,-0.222448036066712,-0.0370763895678812,0.207845579605788,0.598095344465334,0.126536340549681,0.535944180910793,0.888460495003068,0.0807147274976731,0.687346223119815
"GOBP_TYPE_II_PNEUMOCYTE_DIFFERENTIATION",0.172056225516501,-0.0593006366802944,-0.179276442123405,0.263639695554953,0.191796604961898,0.212239398148307,-0.780529247074623,-0.853016726514062,0.18586339030576,-0.00310084706392788,0.379833946985227,-0.109689169413199,0.301338734955839,0.464424736598364,0.135698039291938,0.224391104379939,0.575833318883895
"GOBP_PROSTATE_GLAND_MORPHOGENESIS",0.456228221679709,0.306119173400715,0.145538583793536,0.0436567938533039,-0.0432905481499821,-0.126364569548003,-0.241373784486712,0.00475415148554337,0.198885490290014,0.0705080965049974,0.35319563918955,-0.0601425343123242,0.121046710608712,0.313740263177194,0.0413400128169853,0.490500430609334,0.302344031061899
"GOBP_PROSTATIC_BUD_FORMATION",0.632358049502643,0.16068742406901,-0.294747748459232,0.426766905276979,0.0379765413350432,0.161442347915786,0.0958746254897477,-0.0113697472537121,0.348178199353719,-0.151177444438757,0.18579423906058,-0.299591767313809,0.944901160314173,0.184785249258436,0.893804707787134,0.268709157854469,0.46254895704565
"GOBP_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT",0.387828653786297,0.0941855634513526,0.403735367482678,0.209080782084438,-0.170821649444998,-0.0322283255867979,-0.396726166071282,-0.0791634328108912,-0.00141709660426251,0.211196936367882,0.534045012606926,0.0209733799408515,0.0464144924893282,0.251189824345578,0.122622605566005,0.100628983981461,0.837488605729935
"GOBP_PROSTATE_GLANDULAR_ACINUS_MORPHOGENESIS",0.612872363286121,0.0833429350539135,0.432881879171755,0.351661488813526,-0.31902672313517,-0.0188193724315915,-0.517983545686979,0.0319354645157763,0.0784412360686129,-0.245989082407903,0.615258808411089,0.121135307447065,0.109380507848771,0.643130035901373,0.212366600395651,0.398510761516296,0.516265455195128
"GOBP_TRACHEA_CARTILAGE_DEVELOPMENT",0.0371423084310087,0.0936086498842186,0.156818308293276,0.206954238849598,0.192032399003637,0.376617204918277,-0.606294077283809,-0.119791635212098,-0.497697566296096,0.045528619720178,0.110181128235068,-0.00960984777312285,0.0690761908705532,0.0500330221173516,0.0922566469659304,0.0833012574604971,0.389654999115979
"GOBP_CARTILAGE_MORPHOGENESIS",0.25596238714822,0.0380650123154115,-0.226607286930863,0.383052375457158,0.246587107222764,0.129589468065394,0.0793562891640964,0.340375506757714,0.335253898747585,-0.565281316087932,0.057543788160623,-0.223093939584007,0.248068062647114,0.0948101778611366,0.238847116330636,0.0930367722122181,0.311407673333366
"GOBP_MUSCLE_TISSUE_DEVELOPMENT",0.0308657249261471,0.00132115043619552,-0.0756871990307682,0.0569164669302254,-0.0499541914120305,0.127918311017943,-0.171201175837934,-0.127515861844722,-0.102114609744156,0.143172516546993,0.182440868022995,0.128705264924245,0.0428275881908123,0.16720591074931,0.392939732937221,0.000494417022419951,0.0191861302663312
"GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT",0.0289408441682033,-0.0650396772525837,0.0101833663586561,0.0352998758866553,0.0564616973449012,0.182042875542225,-0.147609763759423,-0.0935873503464204,-0.202103165108083,0.171817789240455,0.224533564705971,7.68697644436267e-05,0.0310156477096752,0.646908709109334,0.15171455679683,0.0368758260524795,0.161983696826103
"GOBP_DIAPHRAGM_DEVELOPMENT",-0.623992006840751,-0.0725200402292421,-0.0486069039626164,0.0514573476845746,-0.349789328590772,0.376649604275711,0.490645988435568,0.257125297687621,0.354422894809669,0.316700867114231,-0.187339896602341,0.0509064694956377,0.0682153364843396,0.901395853551156,0.385954633953247,0.15713107777227,0.26823008705895
"GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT",-0.0080822901225994,-0.0135177587721905,-0.0443167038041902,0.0388278715247181,0.0802684137356462,0.143100168278394,-0.220955904173008,-0.195639506458053,-0.133758999554293,0.152740861179722,0.147770557337247,0.126047329159611,0.0136336805436443,0.2069409450798,0.0549691865739529,0.00339528880795827,0.000491197968975007
"GOBP_NEGATIVE_REGULATION_OF_NECROTIC_CELL_DEATH",-0.233744010510131,-0.2774908298969,-0.49141224236986,0.220209172624013,-0.205693831154014,0.298261554732212,-0.167863959547132,0.085854530482034,0.036538857181912,0.128358655729156,0.220393269953834,-0.106602829526811,0.0455591237523426,0.905705129211729,0.088908376715667,0.486334041757994,0.0317204691253302
"GOBP_NEGATIVE_REGULATION_OF_CELL_DEATH",-0.0121364869052628,-0.0196817796156943,-0.0751549761854643,0.110940752422826,0.133779962248989,0.255875121416063,-0.348949956825962,-0.328892954139337,-0.314911262668819,0.271560058269106,0.186052741947174,0.151296054749209,0.00102999082964537,0.565479950370698,0.0305969487528567,0.00262601339688732,0.00890714312582802
"GOBP_REGULATION_OF_VITAMIN_D_BIOSYNTHETIC_PROCESS",-0.100993879288746,-0.387486444007443,-0.304270868117514,0.11850338852983,-0.259484706821212,0.43285613778122,-0.0119560246371455,0.0854176503413267,0.152522600118391,0.101489105264581,-0.100050116256437,-0.444773799452166,0.0371743945000292,0.3949930771269,0.205004293528212,0.294802304968452,0.5645050961209
"GOBP_REGULATION_OF_CALCIDIOL_1_MONOOXYGENASE_ACTIVITY",-0.144325483112687,-0.447474989413376,-0.00231277560489271,-0.146288542964571,-0.373701515752252,0.426607037113921,0.0336568910157926,-0.29966736475077,-0.263168034065769,0.470649395260397,-0.260572667423198,-0.358543314294502,0.904232514145929,0.961112313694157,0.581246882744945,0.687204004737282,0.647326588784623
"GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS",0.0520928314863966,0.161413483704133,0.0819632560960086,0.197937847185497,0.0541141339758155,0.139053417577068,-0.314554034905228,-0.307384940718289,-0.298072109338804,0.279350271314859,0.266340657900407,0.161825812351146,0.00559575130295197,0.133248689421403,0.581586712503556,0.00415507585260931,0.0509720444459625
"GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS",0.32546670142555,0.477826518383308,0.28559486032047,0.240278317924821,0.133199879596294,0.349190226683721,-0.179941172162538,-0.375756869002625,-0.204813154548951,0.399546339352984,0.266520630131084,-0.31171025195496,0.00193397987497334,0.636100122889487,0.227027633907198,0.225879691652434,0.379610370754673
"GOBP_EPITHELIAL_TUBE_MORPHOGENESIS",0.0794616852069094,0.104049340715883,0.0253305336255971,0.123175325558769,0.089286172895155,0.188809827915734,-0.254938694284733,-0.240253546322551,-0.204972500458115,0.1507671197659,0.134394740763415,0.102833116706447,0.000901716713738265,0.900412899942643,0.164526182646288,6.04125882919955e-05,0.107503434002089
"GOBP_NEUROEPITHELIAL_CELL_DIFFERENTIATION",0.0488877479674958,0.333226513735604,0.0538888673296744,-0.0255947334252263,0.0210170442185175,0.124611394181375,-0.00365018616006352,-0.122621136988626,0.131099758769307,0.131032442743193,-0.254436595206619,-0.197143346916322,0.29785491095957,0.347955133192283,0.388958590358519,0.492066727089245,0.177590704799462
"GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD",0.46775984364845,0.223630191973014,-0.0024542349919756,0.233372206579806,-0.148029608086702,0.169815659731239,-0.342476518595035,-0.111017177112624,-0.00262043161725389,-0.210946290166163,0.297831799621212,-0.00193532190256795,0.0923148539895094,0.779668847196471,0.467343767067442,0.376517894156319,0.372681120222703
"GOBP_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD",0.458792830941541,0.270345915958533,-0.259059625897477,0.0799717783108839,-0.274349076054466,0.16559488236292,-0.186006587624009,-0.224548597771766,0.298195723980764,-0.0746449464731905,0.319860072618715,0.0274736187945272,0.518199757502244,0.605335841005339,0.554126356532124,0.569893310142796,0.805300938399956
"GOBP_CELL_FATE_SPECIFICATION_INVOLVED_IN_PATTERN_SPECIFICATION",0.388388353624874,0.0389196161994083,-0.482452747067647,0.676280307771134,0.814708141321032,0.562063233160051,-0.401305683563499,-0.682488479262694,-0.586635944700401,0.480721427027327,0.114943715969751,0.0274193548389622,0.157770800320569,0.0552562671172609,0.0991213008074565,0.0148199731938322,0.488817302372388
"GOBP_INTESTINAL_EPITHELIAL_CELL_MATURATION",0.546257985480232,0.449888726108033,0.349573613355737,0.630155925954455,0.112335816882935,0.587554483465493,-0.663546528104565,-0.624620335054975,-0.612830628158998,0.0616406790075988,0.0155541900299573,0.29642559502884,0.00154539609781801,0.186757522817771,0.978481949468392,0.0110378082214724,0.0435673998187583
"GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION",0.192737958434183,-0.219916960745305,0.196657134278743,0.173154819819425,0.338596327011748,-0.00116341021171024,-0.451329633042801,-0.308919961248603,-0.20516158838969,0.139080807103806,0.309135111273847,0.286536732755662,0.093283714140398,0.549979399539922,0.542781411970511,0.00405078923255722,0.305860167645695
"GOBP_INTESTINAL_EPITHELIAL_CELL_DEVELOPMENT",0.400075816443442,-0.106052261140189,0.39185131960518,0.147102628996163,0.202526137398223,0.284635248412826,-0.558845477856436,-0.17459546638425,-0.464624114367393,0.226320506480093,0.282223022621194,0.359017541509662,0.0429405205156214,0.233574585935046,0.928639046479949,0.018758966765035,0.755151757953574
"GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_PATTERN_SPECIFICATION",0.039720676937915,-0.177203572686503,-0.573903408488115,0.28937456292319,0.560346871346843,0.547860345757078,-0.0917156354419805,-0.105042541467388,0.228481018529583,0.102014858816328,-0.441620654816264,-0.562963605011169,0.316524294828632,0.047766279752061,0.0410028389814062,0.270103252192255,0.826550793996851
"GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_IRON_ION_HOMEOSTASIS",0.0755191177193563,0.0648258477732432,0.173956610165262,-0.609174472650813,0.0613899301156565,0.0219700249233968,-0.0174036021883299,0.0604984605840541,-0.0353150077711162,0.34117366412663,0.010756367778885,-0.449589982173934,0.0899534313443149,0.674877412959512,0.325694903479256,0.892716994065724,0.611474256225539
"GOBP_CHONDROBLAST_DIFFERENTIATION",-0.489138673479438,0.231899606673524,-0.739880459873014,0.621537939545691,0.707356589670657,0.399262939576124,-0.248140016732686,-0.022697595821595,0.12385179199004,-0.0723598047525905,-0.419626613364588,-0.678507982024061,0.439822280091658,0.016266138952706,0.0779350583061092,0.187660901222768,0.875009255124921
"GOBP_MAMMARY_GLAND_FORMATION",0.242749466427825,-0.0413128857424062,-0.0856653886201092,0.6384412090882,-0.0135162179278712,0.344422037080905,0.349398622902542,-0.267598947056285,0.493927541170182,-0.212113034538004,0.00314473189449965,0.00246758515208545,0.593851335210728,0.162537452340817,0.274547621609025,0.382165978106608,0.445195396424156
"GOBP_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT",0.0947725295799516,0.261876400158291,0.0863896185587787,0.167652344738404,0.103027646780755,-0.0169140042286094,-0.28571290425399,-0.485224515307948,-0.219761978493958,0.405001551591773,0.23914192565951,0.225858492740147,0.0105261574434563,0.0603304847688843,0.467666413991854,0.00442673984581704,0.154376694022444
"GOBP_LATERAL_SPROUTING_FROM_AN_EPITHELIUM",0.524213922640521,0.262658679282458,-0.298705808063461,0.131160134971703,0.265410156800747,0.0317893936340522,0.0958819913951285,0.215043023970461,0.380786545399821,-0.16193586359514,0.151504739580814,-0.288527887909748,0.811916040532042,0.198271560272762,0.94328230915102,0.112344291493686,0.410069600398374
"GOBP_BRANCH_ELONGATION_OF_AN_EPITHELIUM",0.231539992816547,-0.00552524031390797,-0.0922319740008467,0.185577878102009,0.0744364248298188,0.400511988012003,-0.225825098564763,-0.0933225107963759,0.122055374332886,-0.138358055883747,0.310676072895154,-0.0560910384943296,0.4753791494213,0.347695429187536,0.266558477404638,0.577664874832917,0.974152346367532
"GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS",0.0911153024895426,0.14807447697436,-0.110294683779882,0.417988207052352,0.152011932156746,0.420836849125995,-0.34613461252757,-0.470205816406845,-0.428270812929568,0.401049304693381,0.166461334282175,-0.0135064878335023,0.0152469066731467,0.389469595656682,0.0737566901207691,0.0292504695540478,0.387150350327224
"GOBP_TUBE_LUMEN_CAVITATION",0.313567246534691,0.364783032923188,0.726208938303699,0.287134820798655,-0.063123338502326,0.0218535161500382,-0.542928332248506,-0.511147615648557,-0.15520984854098,0.64223276279173,0.213543588876286,-0.0609517225487154,0.0083962555063136,0.484877510916949,0.0849271812944053,0.0613623852373087,0.456744660208589
"GOBP_ADIPOSE_TISSUE_DEVELOPMENT",0.16446169808516,0.223155026256822,0.154578704158435,0.062891578362774,0.282139305478837,0.485564594607528,-0.497639723603849,-0.475106324942049,-0.536579991257949,0.46947495812746,0.305421111530548,0.387623736034302,2.12187152464489e-05,0.46892947384816,0.514908112823137,0.000965571937452721,0.0325621805760333
"GOBP_FAT_PAD_DEVELOPMENT",-0.0495366708708922,0.1902779619763,-0.268505602352929,-0.516882539676184,0.0958750100353087,0.431782138754273,-0.280911193577253,-0.55012001237517,-0.56844334611888,0.42015502413843,0.289778917296372,0.40589605337193,0.0657880800312956,0.315179806951799,0.890637463569386,0.00505851293122657,0.0776233545189424
"GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION",0.569625672550151,0.224818864078114,0.062426155997945,-0.130735004951288,0.392765640007526,0.519059927917391,-0.559887246462721,-0.597535203744948,-0.593592219329022,0.0537248705927715,0.123556034986018,0.191593378653213,0.0276910335501578,0.56348369725867,0.924392412718382,0.00160544577453169,0.391596801779922
"GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT",0.0938886746738075,0.15941248326063,0.0784264943978437,-0.00961495782513483,0.0205082393072961,0.184529019086011,-0.32067999188911,-0.278172736603315,-0.370072237512602,0.30749459053106,0.27867682337555,0.208393027491023,0.000290427220987952,0.0613378491964022,0.542059879677747,0.000128854090359933,0.0169463302181051
"GOBP_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT",0.602046964283871,-0.0365110330401007,-0.346572304612525,0.145767887129004,-0.157668493366792,0.335399501009834,-0.555242526929213,-0.318677213118754,-0.648655881154103,0.298944843353326,0.503564408652283,0.564163137140343,0.163353801054311,0.120910217960755,0.918676158570834,0.00188266195282924,0.302584641762393
"GOBP_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT",0.0874408504301814,0.11853102320156,0.164878807130518,-0.00461035129306081,-0.10423701530923,0.00864226654923089,0.243286409619984,0.0397026351565996,0.132106925207215,0.0885710422327601,-0.427598177704136,-0.282092634684731,0.832286339928979,0.376143179103125,0.0274468825317254,0.141521367282387,0.161746079716988
"GOBP_MESENCHYMAL_EPITHELIAL_CELL_SIGNALING",0.514218173338135,-0.282451140012363,-0.168002271936574,-0.0735266990015179,0.00379443953031047,-0.30777898096255,-0.0953097094117819,0.381092413118069,-0.0182501292186772,-0.562985036307831,0.0996696881242823,0.349394841856169,0.82833453856973,0.784096393959692,0.624579532124303,0.708253910196738,0.880227547280405
"GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION",-0.0958555794304075,0.249145360020473,-0.289916919427449,0.189280014174682,-0.189210368340462,0.473099611563754,-0.25114145784749,-0.103731090158929,-0.255478125478849,0.261380725916611,0.232339715769759,-0.0317091868128594,0.425673016416063,0.987219537534203,0.460574978961988,0.0418486639810725,0.350091821370477
"GOBP_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",-0.531957071551651,-0.338612282749844,0.0311365432255838,0.13327140810901,-0.543575131032911,-0.332014747676784,0.0908186778142154,0.402091284602757,0.281856667696782,0.497464687729105,-0.521391811967398,0.0522355560439601,0.0622443864909849,0.515884442815842,0.906885567921419,0.492780637229881,0.452438706095019
"GOBP_EMBRYONIC_PLACENTA_MORPHOGENESIS",0.322262465782611,-0.0336669275573482,0.0488446980488275,0.412692199700981,0.234655440750935,0.112800550383963,-0.338869317145841,-0.322085483169059,-0.306610714221089,-0.0136884558859149,-0.174289817872058,-0.138291144111787,0.0550501884994485,0.0333980833382742,0.368487829795697,0.0437860036518083,0.164664333567948
"GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS",0.518339040562816,0.325099755903401,0.410305917537845,0.293030388192479,0.159610378712476,0.19580872171446,-0.463143741235748,-0.503155668019392,-0.514439986607246,0.306109068987847,-0.0625616979684174,-0.143561390629389,0.00213608296561211,0.316275041426024,0.0480978507332807,0.060855651955494,0.0934537972316872
"GOBP_PLACENTA_BLOOD_VESSEL_DEVELOPMENT",0.0272970457821013,-0.0614826266350144,-0.100030715112732,0.287682147064788,-0.0474192763229722,0.203512201739249,-0.324600913701637,-0.415346399564486,-0.237701573676591,0.327371119602069,0.12823180520377,0.206368305537514,0.0139497309366717,0.573035276873934,0.186901113860873,0.00223740710848934,0.0244142954157834
"GOBP_URETERIC_BUD_FORMATION",0.341576824688034,-0.2138659496832,-0.0869598617246193,0.46909737126555,0.557795216465312,0.389520676227698,-0.506960388491836,-0.293920328506234,0.53236132662731,-0.135321668537187,-0.198067641764917,0.197372952824117,0.792301365463716,0.0377726583164188,0.102423139254349,0.906036267061551,0.792315601770341
"GOBP_URETERIC_BUD_ELONGATION",0.696976618102735,0.49942684241764,0.284101105633403,0.507173792555183,0.217963327997768,0.322568273266786,0.0805464436374381,-0.518491039639556,0.0825979563484286,0.12531990190981,0.199854345793374,-0.250811015931927,0.0719255614127831,0.132528439922682,0.385135619557871,0.59202295051148,0.064478813894279
"GOBP_BRANCH_ELONGATION_INVOLVED_IN_URETERIC_BUD_BRANCHING",0.625931557714157,0.429510485614236,0.0282290586472293,0.524229262703317,0.242609601725488,0.365592812816594,0.616656469180756,-0.034335752966915,0.49748970097416,-0.481086720824655,0.0357022732843276,-0.563794042399953,0.996380970931862,0.0460455458640261,0.938772736034303,0.0643221033117929,0.0536086423275767
"GOBP_EPITHELIAL_MESENCHYMAL_CELL_SIGNALING",0.0404343765932926,0.0382159773181083,0.0335277744732128,0.183028412974354,-0.427401075600427,-0.19442556027166,0.516625301535175,0.658818784161488,0.567413827336686,0.589997111079114,-0.241110519614311,-0.424794122041098,0.00571439439973516,0.75740375184313,0.410290621602118,0.189731789888001,0.859406239610184
"GOBP_REGULATION_OF_PROSTATIC_BUD_FORMATION",0.549633140867061,0.142714116828432,-0.401326388496452,0.517084874515321,0.147276961661163,0.178179872449551,0.0512531698154044,-0.011368873866844,0.288179570714537,0.0123614367527359,-0.0136316305247637,-0.446950604215809,0.969300472087371,0.0900022411173638,0.587313511773515,0.226685090608158,0.48747742460784
"GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS",0.947347223973513,0.644574642428227,0.411262057373329,0.586688009408019,-0.399877918111388,0.210115984330503,0.176040263609078,-0.22212160499162,0.407058913895013,-0.212628606457511,-0.263067799144285,-0.459778258158309,0.0870309733828206,0.259057415982461,0.197522749135676,0.129421818890823,0.0119224116471638
"GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE",0.163820938207234,0.0909467173059848,-0.0644291214373128,-0.0596037842538725,-0.105060725846918,-0.0132603929603694,0.0956296240991942,0.0680276966004907,0.0923090691801623,0.00687618611750207,-0.0288385139201958,-0.0595781209896441,0.776903506620889,0.386798273003589,0.201899396741531,0.0154642704511093,0.309088856251019
"GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS",0.0805302404063609,-0.543760927790216,-0.0158048026673784,0.343070648355012,-0.0197928011381261,-0.46844148828884,0.265516359352873,0.494435039476438,0.176719250325883,-0.50885578334387,-0.273358320950759,-0.270291923640753,0.119781445047671,0.326488697650828,0.733897502357891,0.00631276401357865,0.436918166212491
"GOBP_REGULATION_OF_PHOSPHOLIPID_CATABOLIC_PROCESS",0.19320732624605,0.23197148785153,0.521539961696297,-0.162210905179307,-0.217426269877869,-0.40110072241958,-0.391661281874481,-0.213408390909146,-0.353550109301402,0.68991495687538,0.576147493758267,0.207700690868943,0.0120486595049493,0.0200552584534558,0.0134191792787697,0.0203541037191449,0.386564850349315
"GOBP_REGULATION_OF_RIBONUCLEASE_ACTIVITY",-0.0935417831247027,-0.388858984784709,-0.287150146554444,0.338246318864559,0.556528199085622,0.382044423465898,-0.298831278448164,-0.464237034424255,-0.601522462068337,-0.306726136424465,-0.21092969253641,-0.146410296439751,0.182486842547944,0.00213160121842653,0.00413960930589342,0.0983966665982755,0.743877445914248
"GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT",0.428888794928496,-0.0233768335784768,-0.232372429092442,0.465428552393337,0.0914390041092396,0.519520233452563,-0.437815115115032,-0.411472243719411,-0.364417501503012,0.419925468955031,0.134931555241775,0.326256654411921,0.139758789482516,0.706327648104597,0.280883919592671,0.0103710464221837,0.355186759995559
"GOBP_TROPHOBLAST_GIANT_CELL_DIFFERENTIATION",0.47514078650444,0.0090654839107846,-0.296809120166509,0.374159712935077,-0.101763282240382,0.565678705179968,-0.445130151825443,-0.498450905705363,-0.415726608347104,0.375458146888666,-0.00263221138919395,0.531387242342089,0.146915334320078,0.935193051692214,0.509700334524104,0.0387417955142906,0.43869593224395
"GOBP_CHORIO_ALLANTOIC_FUSION",-0.0254604388443919,-0.121130892014079,-0.483948873364918,0.321671931946857,0.126204041829737,0.178551145972595,-0.000272120036374834,0.0256715494023456,0.46230402094184,-0.451978017116064,-0.150518285865978,-0.359778525515007,0.143501433331291,0.0111683041168538,0.0791484892611896,0.0634846442839413,0.547078295013997
