"","C08_V_1","C08_V_2","C08_V_3","C08_100_1","C08_100_2","C08_100_3"
"WIPF1",4460.01491144243,4696.44717126877,4644.59405814669,5575.65981660032,5335.59216492322,5237.81803536915
"PPFIBP1",383.22463753671,359.723379470496,310.734012978761,553.164943699188,505.465734672539,466.823964931429
"NPAT",609.771798953439,517.959470146668,641.401906035406,960.64035490147,715.895675716472,810.519787309787
"NDUFA9P1",12.7035791448633,2.10981454234895,19.9338800778828,0,0,0
"SEPTIN7P2",593.89232502236,519.014377417842,506.555070214434,405.199012257018,338.423410338696,388.872335113657
"SLC30A4",401.2213746586,329.131068606436,365.845328488202,538.747750379182,475.094402975477,558.948618352433
"ZBTB43",1004.64138403961,849.200353295453,934.547201298388,711.754070219257,712.641604463215,695.363970533533
"NADSYN1",4643.15817744754,4030.80068315767,4020.78086982707,3228.69250403298,3831.12655550088,3062.25891227315
"MCEE",317.589478621583,286.934777759457,347.084029591371,204.875905073773,221.276845221455,183.363492866804
"MGAM",212.784950676461,218.365805133117,186.440407787257,289.861465696968,326.491815743421,346.353264303964
"RPS27AP16",385.341900727521,356.558657656973,337.703380142956,469.696982372836,561.869636395655,513.772105617133
"CNPY2-AS1",103.745896349717,70.6787871686899,83.253263854687,31.8695852336981,33.6254029503191,39.8616288840879
"SLC26A11",539.902113656691,438.841424808582,397.505020376604,292.896664290654,309.136769059386,322.436286973511
"CNBP",7267.50590245722,7424.43737452596,7736.69063258063,8635.89879868376,8672.09988992908,8546.33323274844
"UQCRFS1P1",40.2280006254005,40.0864763046301,18.7612988968309,69.0507680063458,117.146565117241,84.1523276441856
"THOP1",1158.14296537337,1231.07678546061,1026.00853342044,1431.85493657115,1521.82065610638,1407.5584065959
"SP2",599.185482999387,681.470097178711,719.964845165885,824.815217834043,913.309331747378,941.620255639676
"CNR2",745.276643165315,642.438528145256,656.645461389081,429.480601006503,547.768660964876,487.197686361074
"TMEM169",320.765373407799,229.969785116036,328.32273069454,458.314987646515,469.670950886716,411.903498468908
"RNU6-125P",17.9967371218897,33.7570326775832,24.6242048020905,5.31159753894968,2.16938083550446,2.65744192560586
"CHCHD1",782.328749004499,852.365075108976,984.968192083621,490.184572880213,645.390798562577,698.907226434341
"KCNJ2",892.426434926648,858.694518736023,1102.22631018881,1440.20173270378,1135.67086738658,1279.11538019162
"MOAP1",977.11696255907,1074.95050932679,1142.09407034458,1419.71414219641,1324.40700007547,1322.52026497652
"PFN1P1",161.970634097007,200.43238152315,155.953297079907,89.5383585137232,83.5211621669217,107.183490999436
"SECISBP2",2278.17519331215,2261.72118939808,2210.31552628289,1827.18955339869,1898.2082310664,1882.35469730415
"CFAP410",480.618744313996,374.492081266939,412.748575730279,189.699912105346,351.439695351722,201.965586346045
"LTO1",748.45253795153,943.087100429981,984.968192083621,663.190892720289,579.224683079691,690.049086682322
"P3H2",366.286532010226,473.65336475734,429.164712265006,561.511739831823,634.543894385055,603.23931711253
"CDK14",92.100948800259,106.545634388622,102.014562751518,180.594316324289,158.364800991826,201.965586346045
"TERF2IP",2211.48140280162,2372.4864528714,2532.77535107217,1936.45670277137,1832.04211558352,2017.88423551005
"TSPAN15",799.266854530984,658.262137212873,730.518075795352,865.790398848798,1079.26696566347,1018.68607148225
"TRIM8-DT",133.387581021065,131.863408896809,159.471040623062,191.97631105061,245.140034412004,315.349775171895
"SPAG16",228.66442460754,217.310897861942,234.516236210386,154.795128277962,121.48532678825,127.557212429081
"HAUS3",1200.48822918958,1081.27995295384,905.23267177209,877.172393575118,605.257253105744,758.256762772872
"PPIAP72",17.9967371218897,36.9217544911067,35.1774354315579,8.34679613263521,0,1.77162795040391
"THUMPD3",875.488329400164,689.909355348107,613.259957690159,1079.01310005521,961.035710128476,978.824442598158
"RBM22P2",14.8208423356739,26.3726817793619,23.4516236210386,1.51759929684277,4.33876167100892,0
"DPEP2",195.846845149976,167.730256116742,245.069466839853,106.231950778994,98.7068280154529,130.214654354687
"GTF2H1",1243.8921246012,1336.56751257806,1167.89085632772,1695.91721422179,1445.89232686372,1626.35445847079
"MORC4",96.3354751818802,88.612210778656,90.2887509409986,176.800318082182,146.433206396551,178.934422990795
"GRIN2C",222.312635035108,181.44405064201,193.475894873568,91.0559578105659,143.179135143294,86.8097695697914
"SNRPN",139.739370593496,128.698687083286,132.501673458868,76.6387644905597,65.0814250651338,62.8927922393387
"SKP1",1911.88866130193,1876.68003541939,1853.8508472431,2551.08441799269,2121.65445712336,2310.20284732669
"RPS15AP16",27.5244214805372,48.5257344740259,37.5225977936618,8.34679613263521,10.8469041775223,7.08651180161563
"FAM238C",42.3452638162111,41.1413835758046,16.416136534727,4.5527978905283,4.33876167100892,8.85813975201953
"NAF1",282.654635973209,248.958115997176,236.86139857249,364.982630890685,391.573240808555,387.100707163254
"RHOC",1286.23738841741,1203.64919641008,1167.89085632772,897.659984082496,993.576422661043,980.596070548562
"PPHLN1",3389.7383684877,3728.0422963306,3626.79359299362,3280.29088012564,2519.73584043843,2723.87797374601
"MFF",1294.70644118065,1384.03833978091,1360.19417002024,1083.56589794573,910.055260494121,1126.75537645688
"PSMA7",3274.34752458852,3156.28255535403,3178.86758183178,2499.48604190003,2845.1429657641,2650.35541380424
"TMED3",1983.87560978949,2042.30047699379,1760.04435275895,2240.73536178834,2623.86612054264,2368.66656969002
"EPN1",2458.14256453105,2356.66284380378,2131.75258715241,2686.90955506012,3440.63800511007,2752.22402095247
"TRIP4",575.89558790047,600.242237298277,534.69701855968,733.000460375056,736.504793653764,828.236066813826
"ZNF738",510.260428985343,558.045946451298,559.32122336177,414.304608038075,399.166073732821,302.948379519068
"MIOS-DT",50.8143165794533,41.1413835758046,55.1113155094407,12.8995940231635,8.67752334201784,19.487907454443
"ZKSCAN5",654.234325960461,675.140653551665,574.564778715446,841.508810099313,810.263742060916,877.841649425136
"PSTPIP2",5941.04051341441,5895.87673859415,5676.46549747239,5110.51563211801,4269.34148427278,5095.20198536163
"RPS6KL1",302.768636285909,267.946446878317,320.114662427177,190.458711753767,200.667727284163,179.820236965997
"GPI",7154.23232174886,6389.5733415038,6967.47737781057,5355.60791855812,6136.09369322436,5688.69734874694
"MYO1B",116.44947549458,125.533965269763,148.917809993595,218.534298745358,228.86967814572,211.709540073267
"NDUFB11",1536.07444493306,1747.98134833611,1424.68613497809,1081.28949900047,1347.18549884827,1174.58933111779
"RPL35",8712.53803018543,8772.60886708694,7898.5068355658,4596.80827013674,6725.08059006383,5594.80106737554
"CDC42P6",7.41042116783693,15.8236090676171,10.5532306294674,52.3571757410754,39.0488550390803,40.7474428592898
"FBXO30",945.358014696912,844.980724210755,990.83109798888,1251.26062024686,1164.95750866589,1158.64467956415
"P4HTM",427.687164543732,462.04938477442,354.119516677683,253.439082572742,266.833842767049,305.605821444674
"HNRNPA1P7",313.354952239962,292.20931411533,367.017909669254,454.520989404408,433.876167100892,550.976292575615
"PDE12",759.038853905583,861.859240549547,826.66973264161,1224.70263255211,994.661113078795,1024.00095533346
"PHLPP1",503.908639412912,469.433735672642,449.098592342889,650.291298697125,683.354963183905,607.66838698854
"FAM111A",3917.99553459493,4082.49113944522,3841.37594912612,3522.34796797206,3154.27973482348,3256.25217284238
"PPFIA1",2694.21741030643,2765.96686501948,2435.45111304486,2058.62344616721,2168.29614508671,2249.08168303776
"ZNF329",38.11073743459,41.1413835758046,35.1774354315579,75.1211651937169,98.7068280154529,95.667909321811
"APOLD1",93.1595803956643,90.7220253210049,110.222631018881,48.5631774989685,39.0488550390803,44.2906987600977
"EMC3",1174.02243930445,937.812564074109,1081.11984892988,1524.42849367856,1364.5405455323,1288.85933391884
"BUB3",3233.06089236771,3187.92977348927,3273.84665749699,2840.94588368966,2661.83028516397,2665.41425138268
"LINC02904",111.156317517554,83.3376744227836,82.0806826736351,50.0807767958113,32.5407125325669,30.1176751568664
"PPP1R13B",888.191908545027,824.93748605844,839.568125633182,640.426903267647,586.817516003956,696.249784508735
"POPDC2",168.322423669439,141.35757433738,102.014562751518,69.0507680063458,75.9283292426561,52.2630245369152
"TOMM70",1709.69002657952,1888.28401540231,1782.32339519893,2603.44159373376,2060.91179372924,2165.81516936878
"NUDT13",238.192108966187,239.463950556606,255.622697469321,163.900724059019,96.5374471799485,155.017445660342
"METTL16",979.234225749881,1118.20170744494,1015.45530279097,1318.79378895636,1326.57638091098,1288.85933391884
"NUCB2",273.126951614561,221.53052694664,226.308167943022,148.724731090591,134.501611801277,153.245817709938
"SLC2A9",68.811053701343,89.6671180498304,63.3193837768042,157.830326871648,124.739398041506,153.245817709938
"SERP1",4631.51322989808,4551.92487511786,4312.753583909,6001.34641936472,4992.82999291351,5308.68315338531
"EMC9",292.182320331856,238.409043285432,250.932372745113,142.65433390322,172.465776422605,166.533027337967
"NCF1B",7423.1247469818,7213.45592029107,7087.08065827786,5376.0955090655,6830.29556058579,5391.94966705429
"TMEM178A",8.46905276324221,24.2628672370129,10.5532306294674,0.758799648421383,0,0
"MTERF2",268.89242523294,297.483850471202,283.764645814567,213.222701206409,111.72311302848,157.674887585948
"LRATD2",643.648010006408,601.297144569451,554.630898637563,871.860796036169,713.726294880967,857.467927995491
"FAM104A",384.283269132115,374.492081266939,333.013055418748,581.240530690779,500.042282583778,479.225360584257
"AGL",1601.70960384818,1536.99989410121,1573.60394497169,2304.47453225574,1794.07795096219,1911.58655848581
"IFITM3P5",20.1140003127003,21.0981454234895,38.6951789747137,0.758799648421383,6.50814250651338,3.54325590080781
"ARID1A",4822.06691707103,4809.32224928444,4761.85217625189,5496.7446531645,5475.51722881326,5695.78386054856
"JMY",542.019376847502,467.323921130293,429.164712265006,739.829657210848,593.32565851047,690.934900657523
"TCEAL1",674.348326273161,589.693164586532,802.04552783952,515.98376092654,425.198643758874,505.799779840315
"BTF3",12484.4424046144,11683.0980282573,11864.1763898834,9966.83338201486,10654.9139735802,10589.9060735394
"CCP110",1096.74233283987,963.130338582297,1165.54569396562,1593.4792616849,1265.83371751685,1377.44073143904
"PLXNB3-AS1",27.5244214805372,18.9883308811406,39.8677601557656,4.5527978905283,1.08469041775223,7.08651180161563
"DCXR",1592.18191948954,1668.86330299802,1368.4022382876,946.223161581464,1362.3711646968,1101.06677117603
"TNFAIP1",346.172531697525,220.475619675465,314.251756521917,516.742560574962,402.420144986077,457.080011204208
"RNF215",260.423372469698,254.232652353049,242.724304477749,140.377934957956,188.736132688888,108.069304974638
"FBXW7",823.615381225305,837.596373312534,729.3454946143,654.844096587653,557.530874724646,554.519548476423
"CHSY1",1256.59570374606,1293.31631445991,1329.70705931289,1829.46595234395,1463.24737354776,1644.95655195003
"GPAT4",1746.74213241871,1683.63200479446,1736.59272913791,2026.75386093351,2140.09419422515,2080.77702774939
"IFT52",347.231163292931,289.044592301806,310.734012978761,506.878165145484,492.449449659512,397.730474865677
"LZTFL1",169.381055264844,198.322566980801,170.02427125253,295.173063235918,283.104199033332,267.51582051099
"LYRM9",127.035791448633,135.028130710333,137.191998183076,79.6739630842452,57.4885921408682,64.6644201897426
"PDXP",42.3452638162111,25.3177745081874,65.6645461389081,88.0207592168804,116.061874699489,124.013956528273
"SIGLEC5",4931.10597139778,5051.95092165456,5013.95713017805,5658.36897827825,6854.15874977634,5683.38246489573
"TBC1D20",1002.5241208488,1105.54282019085,1094.01824192145,1365.08056751007,1326.57638091098,1320.74863702611
"FUNDC2",1195.19507121256,1103.4330056485,1111.60695963723,1563.12727574805,1368.87930720331,1379.21235938944
"GPS2",88.9250540140432,111.820170744494,119.603280467297,46.2867785537043,60.7426633941249,37.204186958482
"FAM133CP",27.5244214805372,9.49416544057028,24.6242048020905,1.51759929684277,3.25407125325669,0.885813975201953
"BCKDK",937.947593529075,869.243591447768,984.968192083621,1060.04310884467,1409.01285266015,1248.99770503475
"STX12",2523.77772344618,2647.81725064793,2679.34799870366,3177.85292758875,2991.57617216065,3166.78496134698
"SLFN5",414.983585398868,336.515419504658,358.80984140189,578.964131745515,561.869636395655,464.166523005823
"PCK2",1206.84001876202,1175.16670008837,1198.37796703507,1354.45737243217,1820.11052098824,1511.19864169453
"SLC39A8",615.064956930466,450.445404791501,506.555070214434,819.503620295093,692.032486525923,703.336296310351
"CHEK2",814.087696866658,858.694518736023,739.898725243768,632.080107135012,571.631850155425,610.325828914146
"UBIAD1",759.038853905583,776.411751584414,750.451955873235,879.448792520383,1193.15945952745,1013.37118763103
"TAF6L",895.602329712864,837.596373312534,851.293937443701,613.110115924477,715.895675716472,634.242806244599
"HPS4",2368.1588789216,1991.66492797741,2265.42684179233,1718.68120367443,1806.00954555746,1829.20585879203
"TPTEP2",232.898950989161,199.377474251976,236.86139857249,149.483530739012,106.299660939719,133.757910255495
"TBKBP1",249.837056515645,239.463950556606,225.13558676197,74.3623655452955,164.872943498339,139.072794106707
"UQCR11",456.270217619674,437.786517537408,511.245394938641,278.479470970647,343.846862427457,343.695822378358
"GRAMD1A",3418.32142156364,3415.78974406295,3386.41445087797,2599.64759549166,3044.72600263051,2845.23448834867
"PTPRJ-AS1",46.5797901978322,23.2079599658385,52.7661531473368,3.03519859368553,2.16938083550446,15.9446515536352
"ANKRD20A7P",29.6416846713477,18.9883308811406,59.8016402336484,6.07039718737106,9.76221375977007,5.31488385121172
"ABRACL",1618.64770937467,1631.94154850691,1794.04920700945,1361.28656926796,1317.89885756896,1398.70026684388
"PRMT6",697.638221372077,802.784433363776,847.776193900545,981.886745057269,1089.02917942324,1009.82793173023
"NAGLU",1320.11359947038,1450.4974978649,1327.36189695078,1046.38471517309,1051.06501480191,1153.32979571294
"C1GALT1C1",544.136640038312,429.347259368012,437.37278053237,637.391704673961,657.322393157851,662.588853451061
"WDR11",3136.72541718583,3149.95311172699,3271.50149513488,3982.18055491542,3596.83342526639,3751.42218498027
"ZNF267",943.240751506101,929.373305904713,898.197184685778,1530.49889086593,1044.5568722954,1202.04956434905
"ZNF439",19.055368717295,61.1846217281196,37.5225977936618,1.51759929684277,10.8469041775223,8.85813975201953
"HECTD2",1415.39044305685,1360.83037981507,1205.41345412138,1123.02347966365,968.628543052741,998.312350052601
"PHKA2",588.599167045334,567.540111891868,589.808334069121,756.523249476119,809.179051643163,737.883041343227
"MAK",63.5178957243166,62.2395289992941,83.253263854687,19.728790858956,27.1172604438057,31.0034891320684
"PNPLA7",106.921791135933,117.094707100367,125.466186372556,65.2567697642389,58.5732825586204,41.6332568344918
"RPSAP36",23.2898950989161,18.9883308811406,22.2790424399867,4.5527978905283,0,0
"IL7R",131.270317830254,213.091268777244,121.948442829401,301.243460423289,248.394105665261,269.287448461394
"MRPL17",1185.66738685391,1106.59772746203,1048.28757586043,924.976771425665,861.24419169527,799.004205632162
"MTX1P1",53.9902113656691,49.5806417452004,44.5580848799733,119.890344450578,91.1139950911873,107.183490999436
"C12orf57",94.2182119910696,103.380912575099,98.4968192083621,38.6987820694905,55.3192113053637,40.7474428592898
