"","WT_V_1","WT_V_2","WT_V_3","WT_100_1","WT_100_2","WT_100_3"
"TULP2",7.8846889531232,0,6.61050474779936,5.46652564815883,1.01629491872338,1.79713754071369
"SCUBE2",1.9711722382808,6.3898045114437,15.4245110781985,0,4.06517967489351,10.7828252442821
"GCNT2P1",5.9135167148424,8.5197393485916,2.20350158259979,6.3776132561853,0,3.59427508142738
"NUP62",3412.09914446407,3697.56687728875,3550.94280035955,3345.5136966732,3817.203714725,3823.41011786838
"TRIM16L",93.630681318338,95.8470676716555,110.175079129989,79.264621898303,79.2710036604234,110.523958753892
"CHI3L1",23834.4291191723,26496.3893741199,26341.7596691891,24907.3130282277,26260.0444048933,27482.7258413641
"MROCKI",95.6018535566188,121.40628571743,137.718848912487,120.263564259494,116.873915653188,152.756690960664
"FAF1",1185.6601013259,952.080872205111,1060.9860120218,1088.74969159163,1047.8000612038,1198.69073965603
"SPRY1",53.2216504335816,56.4432731844193,55.0875395649946,60.1317821297471,63.0102849608494,63.798382695336
"PARD6G-AS1",2.9567583574212,10.6496741857395,12.1192587042988,10.9330512963177,8.13035934978702,16.1742378664232
"KAT6B",1474.43683423404,1420.66653637765,1643.81218061944,1675.49011116068,1391.3077437323,1286.750479151
"RETREG1",0,11.7146416043134,18.7297634520982,0,8.13035934978702,10.7828252442821
"PRC1-AS1",60.1207532675644,27.6891528829227,27.5437697824973,44.6432927932971,41.6680916676585,50.3198511399833
"KLK14",2.9567583574212,0,8.81400633039914,4.55543804013236,2.03258983744675,12.5799627849958
"H4C8",68.991028339828,103.301839601673,104.66632517349,78.3535342902765,116.873915653188,114.118233835319
"TSSK4",336.084866626876,369.54369424516,291.963959694472,362.612867994536,387.208364033607,311.803363313825
"KIAA1549",0,4.2598696742958,6.61050474779936,9.11087608026472,3.04888475617013,5.39141262214107
"ACSL1",3829.9876589796,3356.77730334509,3578.48657014205,3789.21336178209,3751.14454500798,3543.05666151704
"OSER1",1190.5880319216,1069.22728824825,1114.97180079549,1067.79467660702,1175.85322096295,1265.18482866244
"CPTP",436.614650779197,535.678611542697,504.601862415351,381.745707763092,559.978500216581,633.490983101576
"ANAPC15",185.290190398395,254.527213039174,298.574464442271,287.903684136365,230.698946550207,276.759181269908
"PAICS",4499.20063387593,3876.48140360918,4000.45712320991,4358.64311679864,4423.93178120286,3977.96394636976
"PANO1",11.8270334296848,20.234380952905,13.2210094955987,8.19978847223824,8.13035934978702,17.9713754071369
"B3GAT3",989.528463616962,1167.20429075705,1046.6632517349,889.221505433836,1191.0976447438,981.237097229675
"CD48",1962.30196320854,1880.73246120159,1942.38664506171,1774.79866043557,1914.69962687484,1920.24146225258
"NRSN2-AS1",201.059568304642,198.083939854755,126.701340999488,198.617098549771,174.802726020421,102.43683982068
"PSMB8",1309.84395233759,1456.87542860916,1536.94235386335,1327.45464489457,1625.05557503868,1522.1754969845
"TMPRSS6",9.855861191404,17.0394786971832,9.91575712169904,16.3995769444765,13.2118339434039,17.9713754071369
"CEP85",1103.85645343725,1269.44116294015,1182.17859906479,1275.52265123706,1157.55991242593,1255.30057218851
"RPL7AP11",14.783791787106,8.5197393485916,11.0175079129989,13.6663141203971,3.04888475617013,8.08711893321161
"CBX2",28.5819974550716,25.5592180457748,22.0350158259979,5.46652564815883,22.3584882119143,32.3484757328464
"CCDC102B",37.4522725273352,29.8190877200706,51.782287191095,63.776132561853,20.3258983744675,57.5084013028381
"MYBPH",1892.32534874957,2339.73341860697,2272.91188245168,2086.39062238062,2335.44572322632,2321.00313383173
"CSTA",237.526254712836,203.408776947624,201.62039480788,211.372325062141,237.81301098127,143.771003257095
"RN7SL809P",16.7549640253868,6.3898045114437,8.81400633039914,10.9330512963177,10.1629491872338,21.5656504885643
"ARR3",20.6973085019484,18.1044461157571,41.8665300693959,17.310664552503,43.7006815051052,37.7398883549875
"RNASE3",14.783791787106,14.9095438600353,22.0350158259979,18.2217521605294,32.5214373991481,14.3771003257095
"ADGRL1",136.010884441375,150.160406018927,157.550363155885,143.951842068182,173.786431101697,163.539516204946
"ACTBP4",0,4.2598696742958,0,7.28870086421177,2.03258983744675,0
"LINC00324",173.46315696871,179.979493738997,211.536151929579,214.105587886221,191.063444719995,202.17797333029
"BACH1-AS1",6.8991028339828,8.5197393485916,18.7297634520982,2.73326282407941,9.14665426851039,12.5799627849958
"ZNF384",944.191502136503,1118.21578950265,1056.5790088566,966.663952116086,991.903840674016,1039.64406730287
"ATP23",95.6018535566188,139.510731833187,131.108344164687,126.64117751568,109.759851222125,95.2482896578256
"LCMT1-AS1",23.6540668593696,18.1044461157571,8.81400633039914,26.4215406327677,22.3584882119143,15.2756690960664
"SLC2A8",373.537139154212,464.325794498242,445.107319685157,311.591961945053,469.5282524502,423.225890838074
"H2AZP1",0,4.2598696742958,2.20350158259979,0,4.06517967489351,8.08711893321161
"OR6L2P",11.8270334296848,0,12.1192587042988,1.82217521605294,12.1955390246805,0.898568770356846
"ANKRD66",10.8414473105444,2.1299348371479,13.2210094955987,12.7552265123706,4.06517967489351,0
"ANKRD27",1007.26901376149,1148.03487722272,1030.1369898654,973.041565372272,1115.89182075827,973.149978296464
"CARD11",3363.80542462619,4058.59083218532,3837.39800609753,3292.67061540767,3616.9936157365,3971.67396497726
"FCGR1A",2175.18856494286,2320.56400507264,2192.48407468679,2187.52134687156,2303.9405807459,2400.07718562313
"RTL10",543.05795164636,640.045418562944,549.773644858647,554.852353288121,506.114869524242,588.562544583734
"HAT1",1584.82247957776,1326.94940354314,1492.87232221135,1591.67005122225,1476.67651690507,1497.0155714145
"TMEM150A",490.821887331919,584.667112797098,762.411547579526,615.895223025895,593.516232534452,736.826391692613
"BNIP3L",2762.59789195054,2631.53449129623,2572.58809768525,2811.61635836969,2635.25272424972,2748.72186852159
"HROB",190.218120994097,212.99348371479,179.585378981883,187.684047253453,213.421932931909,225.540761359568
"KTN1-AS1",46.3225475995988,18.1044461157571,23.1367666172978,39.1767671451383,18.2933085370208,49.4212823696265
"NAT10",1771.0982560953,1993.61900757043,1934.67438952261,1758.39908349109,1890.30854882548,1869.9216111126
"PARP3",144.881159513639,123.536220554578,135.515347329887,100.219636882912,112.808735978295,154.553828501377
"EMC10",2908.46463758332,3167.21310283893,3124.5652441265,2744.19587537573,3478.77750679012,3299.54452475034
"SRP14P4",3.9423444765616,0,2.20350158259979,2.73326282407941,0,8.98568770356846
"HHIPL2",24.63965297851,8.5197393485916,2.20350158259979,10.9330512963177,7.11406443106364,7.18855016285476
"TMEM128",622.890427296733,472.845533846834,557.485900397746,598.584558473392,605.711771559133,536.445555903037
"CDK2AP2P2",0,2.1299348371479,8.81400633039914,6.3776132561853,4.06517967489351,7.18855016285476
"LSM12",1093.0150061267,846.64909776629,583.927919388943,824.534285263957,653.477632739131,887.785945112563
"ARPC2",18790.1993614117,18010.7289829226,17834.0400587714,17908.3380233683,17230.2640520361,18288.5701830729
"PPIAP11",23.6540668593696,15.9745112786092,45.1717824432956,26.4215406327677,35.5703221553182,40.435594666058
"TXLNGY",4344.46361317088,3550.60137352555,3369.15391979507,4318.55526204547,3674.92242610373,3694.01621493699
"TLE4",1385.7340835114,1370.61306770467,1317.69394639467,1457.74017284235,1362.85148600805,1390.08588774204
"ABCF3",1534.5575875016,1518.64353888645,1620.67541400214,1496.00585237947,1546.80086629698,1484.43560862951
"SPRN",3.9423444765616,12.7796090228874,2.20350158259979,10.0219636882912,8.13035934978702,8.98568770356846
"DOCK3",57.1639949101432,48.9885012544017,48.4770348171953,51.0209060494824,66.0591697170195,59.3055388435518
"H3C8",9.855861191404,4.2598696742958,2.20350158259979,4.55543804013236,4.06517967489351,1.79713754071369
"RN7SL297P",5.9135167148424,0,0,3.64435043210589,4.06517967489351,3.59427508142738
"SHOC2",2118.02457003272,1739.09179453126,1774.92052478413,2168.388507103,1890.30854882548,1793.54326563226
"SLC25A39P1",4.927930595702,2.1299348371479,3.30525237389968,1.82217521605294,11.1792441059571,3.59427508142738
"TRAF6",1309.84395233759,1190.63357396568,1046.6632517349,1234.52370887587,1067.10966465955,1104.34101876856
"EIF5",7992.1178401095,7667.76541373244,7249.5202067533,8033.0594399694,7711.64584327298,7734.87997523173
"NEB",215.843360091748,185.304330831867,191.704637686181,155.795980972527,203.258983744675,191.395148086008
"RCE1",183.319018160114,302.450746875002,239.079921712077,271.504107191889,254.073729680844,254.294962010987
"RNF167",2001.72540797415,2510.1282055788,2422.74999006846,2144.70022929431,2259.22360432207,2290.4517956396
"CREB5",693.852627874842,550.588155402732,590.538424136743,712.470509476701,672.787236194876,548.126949917676
"FUT8-AS1",350.868658413982,373.803563919456,445.107319685157,281.52607088018,429.892750619988,384.58743371273
"PTPRB",90.6739229609168,88.3922957416378,49.5787856084952,90.1976731946207,73.1732341480831,94.3497208874688
"FABP6",13.7982056679656,0,0,1.82217521605294,2.03258983744675,3.59427508142738
"TMEM65",881.113990511518,662.409734352997,807.583330022822,690.604406884065,762.221189042533,790.740517914024
"AFTPH",2365.40668593696,2189.57301258804,2190.28057310419,2288.6520713625,2072.22533927697,2182.62354319678
"FBLL1",1.9711722382808,2.1299348371479,6.61050474779936,5.46652564815883,0,0
"GREP1",10.8414473105444,11.7146416043134,9.91575712169904,5.46652564815883,25.4073729680844,12.5799627849958
"LLPHP3",5.9135167148424,11.7146416043134,6.61050474779936,14.5774017284235,5.08147459361688,13.4785315553527
"ZNF542P",332.142522150315,325.880030083629,409.85129436356,370.812656466774,361.800991065522,268.672062336697
"CERS4",736.232830997879,1024.49865666814,993.779213752503,755.291627053945,870.964745345934,989.324216162887
"RNF181",499.692162404183,703.943463677381,863.772620379116,663.271778643271,613.84213090892,669.43373391585
"PSMB10",881.113990511518,1202.34821556999,1269.21691157748,1035.9066103261,1217.52131263061,1264.28625989208
"HAPLN3",15.7693779062464,25.5592180457748,49.5787856084952,20.9550149846088,51.8310408548922,37.7398883549875
"KIF4B",5.9135167148424,5.32483709286975,3.30525237389968,0,0,8.08711893321161
"RPL37A",9785.88457694503,11527.2073386444,12631.5728222533,12196.7298086504,11454.6600289312,11365.9963762437
"FGF14-AS2",3.9423444765616,2.1299348371479,6.61050474779936,5.46652564815883,10.1629491872338,3.59427508142738
"ADCK5",438.585823017478,563.367764425619,545.366641693447,422.744650124283,611.809541071473,607.432488761228
"CLINT1",4459.77718911031,3585.74529833849,3979.52385817521,4124.49360153584,3917.81691167862,3595.17365019774
"PPP3CB",3357.89190791134,2532.49252136885,2672.84741969354,2719.59650995902,2921.84789132971,2610.34227788664
"EPC1-AS1",2.9567583574212,2.1299348371479,0,6.3776132561853,0,3.59427508142738
"EXOSC5",821.978823363094,937.171328345075,818.60083793582,776.246642038554,1015.27862380465,905.7573205197
"GLS2",3.9423444765616,3.19490225572185,0,2.73326282407941,6.09776951234026,3.59427508142738
"GCSAM",7.8846889531232,4.2598696742958,2.20350158259979,10.0219636882912,1.01629491872338,10.7828252442821
"STARD13-AS",0,0,4.40700316519957,0,10.1629491872338,0
"PSMA7",2567.45184036074,3054.32655647009,3093.7162219701,2775.17285404863,3067.17806470715,3167.45491550788
"SLC22A23",74.9045450546704,83.067458648768,51.782287191095,87.4644103705413,56.9125154485091,92.5525833467551
"SPPL3",1565.11075719496,1520.7734737236,1621.77716479344,1448.62929676209,1541.71939170336,1568.90107304305
"PLEKHH2",16.7549640253868,0,8.81400633039914,5.46652564815883,16.260718699574,15.2756690960664
"ASPHD2",185.290190398395,178.914526320424,148.736356825486,146.685104892262,212.405638013186,197.685129478506
"FER1L5",1.9711722382808,4.2598696742958,0,0,10.1629491872338,1.79713754071369
"MAST4-AS1",1.9711722382808,8.5197393485916,8.81400633039914,0,10.1629491872338,1.79713754071369
"CDKN2AIPNL",470.124578829971,417.467228080988,392.223281702762,425.477912948362,440.055699807222,345.948976587386
"ZFP37",82.7892340077936,51.1184360915496,35.2560253215966,69.2426582100118,52.8473357736156,72.7840703989045
"MFSD4A",92.6450951991976,53.2483709286975,77.1225553909925,97.4863740588325,74.1895290668065,79.0740517914024
"NBPF19",41.3946170038968,25.5592180457748,40.764779278096,28.2437158488206,31.5051424804247,31.4499069624896
"C14orf93",259.209149333925,294.995974944984,331.626988181268,283.348246096233,379.07800468382,283.947731432763
"ASB8",1596.64951300745,1288.61057647448,1323.20270035117,1416.74123048116,1450.25284901826,1503.305552807
"RPH3AL",1.9711722382808,0,9.91575712169904,0.911087608026471,2.03258983744675,3.59427508142738
"LINC00211",3.9423444765616,2.1299348371479,4.40700316519957,0,4.06517967489351,1.79713754071369
"ZNF836",65.0486838632664,139.510731833187,87.0383125126915,79.264621898303,146.346468296166,103.335408591037
"GK4P",10.8414473105444,9.58470676716555,5.50875395649946,9.11087608026472,23.3747831306377,3.59427508142738
"HSD17B10",1212.27092654269,1396.17228575045,1384.90074466397,1252.7454610364,1445.17137442464,1445.79715150416
"ZHX1-C8orf76",9.855861191404,5.32483709286975,5.50875395649946,2.73326282407941,5.08147459361688,6.28998139249792
"RIMKLBP1",1.9711722382808,8.5197393485916,4.40700316519957,17.310664552503,6.09776951234026,0
"SEC62-AS1",14.783791787106,17.0394786971832,6.61050474779936,10.0219636882912,8.13035934978702,10.7828252442821
"JKAMP",1336.45477755438,1332.27424063601,1466.43030322016,1387.58642702432,1258.17310937954,1348.75172430563
"NCBP2-AS1",22.6684807402292,19.1694135343311,6.61050474779936,9.11087608026472,18.2933085370208,9.8842564739253
"LRRC75B",4.927930595702,0,2.20350158259979,2.73326282407941,6.09776951234026,3.59427508142738
"NIPAL1",1.9711722382808,2.1299348371479,11.0175079129989,13.6663141203971,10.1629491872338,0
"CHROMR",1374.89263620086,1055.38271180678,1113.87005000419,1229.05718322771,1184.99987523146,1278.66336021779
"KCNQ4",2.9567583574212,3.19490225572185,6.61050474779936,3.64435043210589,3.04888475617013,12.5799627849958
"LDHA",7626.46538990842,7051.14927837812,7441.22484443948,7325.14436853283,7736.03692132234,7593.8046782857
"C9orf43",5.9135167148424,10.6496741857395,23.1367666172978,17.310664552503,13.2118339434039,20.6670817182074
"DCAF13P3",5.9135167148424,4.2598696742958,2.20350158259979,12.7552265123706,1.01629491872338,5.39141262214107
"RNFT2",124.18385101169,165.069949878962,138.820599703787,131.196615555812,147.36276321489,187.800873004581
"TUBA3D",35.4811002890544,23.4292832086269,24.2385174085976,22.7771902006618,45.733271342552,31.4499069624896
"RCVRN",7.8846889531232,0,11.0175079129989,0,2.03258983744675,8.98568770356846
"ANKRD23",30.5531696933524,50.0534686729756,41.8665300693959,40.9989423611912,35.5703221553182,27.8556318810622
"UBE2K",5734.14004115885,4722.06553395689,4552.43426965116,5588.61138763438,5014.39912898114,4914.27260508159
"RPL34P20",5.9135167148424,0,0,4.55543804013236,3.04888475617013,3.59427508142738
"UCN",21.6828946210888,19.1694135343311,6.61050474779936,15.48848933645,4.06517967489351,16.1742378664232
"MIR378A",8.8702750722636,0,4.40700316519957,7.28870086421177,6.09776951234026,7.18855016285476
"S100B",7926.0835701271,8749.77231100357,8580.43516264357,7895.4852111574,8414.92192702956,8331.52963874867
"SMURF2P1",24.63965297851,25.5592180457748,13.2210094955987,10.9330512963177,18.2933085370208,21.5656504885643
"ZNF787",1380.8061529157,1654.95936846392,1664.74544565414,1476.87301261091,1727.70136182974,1674.0336191748
"FAM229B",3.9423444765616,17.0394786971832,11.0175079129989,1.82217521605294,2.03258983744675,17.9713754071369
"RPL35P5",0,1.06496741857395,3.30525237389968,0,8.13035934978702,0.898568770356846
"ENTPD4-DT",16.7549640253868,3.19490225572185,6.61050474779936,9.11087608026472,4.06517967489351,5.39141262214107
"ILDR1",7.8846889531232,8.5197393485916,19.8315142433981,17.310664552503,6.09776951234026,2.69570631107054
"TMEM147",651.472424751805,794.465694256166,886.909386996414,668.73830429143,781.530792498277,772.769142506887
"DEGS1",4239.00589842286,3404.70083718092,3685.35639689814,4114.47163784755,3973.7131322084,3617.63786945666
"NAALADL2",5.9135167148424,4.2598696742958,1.10175079129989,10.9330512963177,3.04888475617013,3.59427508142738
"PATZ1",773.685103525214,952.080872205111,907.842652031112,863.711052409095,816.084819734872,846.451781676148
"BHLHE40-AS1",29.567583574212,11.7146416043134,5.50875395649946,17.310664552503,8.13035934978702,9.8842564739253
"MTCO2P12",10.8414473105444,5.32483709286975,11.0175079129989,5.46652564815883,8.13035934978702,23.362788029278
"LMLN",344.95514169914,302.450746875002,345.949748468166,291.548034568471,320.132899397864,327.079032409892
"AGAP3",1806.57935638435,1965.92985468751,2104.3440113828,1711.02252787371,1940.10699984293,2026.27257715469
"PA2G4P4",77.8613034120916,82.0024912301941,110.175079129989,95.6641988427795,105.694671547231,97.0454271985393
"RNA5SP296",20.6973085019484,13.8445764414613,5.50875395649946,14.5774017284235,18.2933085370208,18.8699441774938
"RNU6-1333P",0,3.19490225572185,2.20350158259979,7.28870086421177,3.04888475617013,0
"LAMTOR5-AS1",51.2504781953008,47.9235338358277,66.1050474779936,58.3096069136942,63.0102849608494,65.5955202360497
"RPP40",200.073982185501,190.629167924737,95.8523188430907,130.285527947785,197.161214232335,111.422527524249
"TTC36-AS1",8.8702750722636,22.3643157900529,13.2210094955987,16.3995769444765,11.1792441059571,6.28998139249792
"DUTP2",2.9567583574212,4.2598696742958,9.91575712169904,10.0219636882912,7.11406443106364,7.18855016285476
"ROBO3",1.9711722382808,4.2598696742958,8.81400633039914,3.64435043210589,4.06517967489351,1.79713754071369
"RRS1-DT",4.927930595702,10.6496741857395,0,1.82217521605294,4.06517967489351,3.59427508142738
"SIGLEC6",46.3225475995988,63.898045114437,28.6455205737972,49.1987308334295,52.8473357736156,58.406970073195
"SNORA68B",4.927930595702,2.1299348371479,0,5.46652564815883,6.09776951234026,0.898568770356846
"ZFAND3",3525.44154816521,3511.19757903831,3175.24578052629,3411.11200445111,3856.83921655522,3262.70320516571
"ZNF322",398.176792132722,298.190877200706,313.998975520469,351.679816698218,352.654336797012,240.816430455635
"ODC1",1564.12517107582,1638.98485718531,1528.12834753295,1374.83120051195,1549.84975105315,1647.0765560641
"C1orf116",1.9711722382808,8.5197393485916,0,1.82217521605294,0,3.59427508142738
"PPP1R13B",813.10854829083,715.658105281694,778.937809449024,655.071990171033,798.807806116574,757.493473410821
"FAM86C2P",6.8991028339828,29.8190877200706,44.0700316519957,23.6882778086883,42.6843865863818,33.2470445032033
"GPBAR1",43.3657892421776,75.6126867187504,99.1575712169904,51.0209060494824,78.2547087417,120.408215227817
"TMEM232",1.9711722382808,6.3898045114437,5.50875395649946,7.28870086421177,4.06517967489351,8.98568770356846
"LRWD1",313.416385886647,450.481218056781,395.528534076662,323.436100849397,371.963940252756,395.370258957012
"FAM110B",178.391087564412,178.914526320424,182.890631355782,143.951842068182,153.46053272723,202.17797333029
"SLC18A1",10.8414473105444,14.9095438600353,13.2210094955987,20.9550149846088,13.2118339434039,15.2756690960664
"OGFOD2",35.4811002890544,45.7935989986798,20.933265034698,19.1328397685559,28.4562577242546,37.7398883549875
"GASK1B-AS1",173.46315696871,112.886546368839,113.480331503889,155.795980972527,136.183519108933,145.568140797809
"SIGLEC11",333.128108269455,418.532195499562,413.15654673746,319.791750417291,373.996530090203,405.254515430937
"ODF2-AS1",0,6.3898045114437,4.40700316519957,6.3776132561853,7.11406443106364,3.59427508142738
"OGFOD1",818.036478886532,633.6556140515,670.966231901635,722.492473164992,638.233208958281,666.738027604779
"TPPP",14.783791787106,13.8445764414613,6.61050474779936,12.7552265123706,8.13035934978702,5.39141262214107
"H2AC11",7.8846889531232,18.1044461157571,6.61050474779936,16.3995769444765,4.06517967489351,2.69570631107054
"GRAMD2A",9.855861191404,3.19490225572185,8.81400633039914,8.19978847223824,5.08147459361688,17.0728066367801
"RBM22P2",9.855861191404,4.2598696742958,0,5.46652564815883,1.01629491872338,1.79713754071369
"DLEU1",764.814828452951,708.203333351676,705.120506431932,740.714225325521,648.396158145515,700.88364087834
"RBM5-AS1",25.6252390976504,26.6241854643487,20.933265034698,22.7771902006618,21.3421932931909,16.1742378664232
"PCDHA2",1.9711722382808,8.5197393485916,0,3.64435043210589,0,1.79713754071369
"RPL5P11",0,0,4.40700316519957,0,0,9.8842564739253
"SELENOW",1236.9105795212,1548.46262660652,1626.18416795864,1494.18367716341,1626.0718699574,1465.56566445202
"CERCAM",79.8324756503724,119.276350880282,68.3085490605934,68.3315706019854,69.1080544731896,100.639702279967
"ANKRD28",949.119432732205,807.245303279054,743.681784127428,850.955825896724,790.677446766787,753.899198329393
"B4GALT2",50.2648920761604,121.40628571743,96.9540696343906,87.4644103705413,108.743556303401,105.132546131751
"C9orf85",384.378586464756,290.736105270688,313.998975520469,320.702838025318,338.426207934885,272.266337418124
"DHTKD1",6133.30241941071,6076.70409038296,5662.99906728145,5889.27029828311,5600.80129708453,5952.11953484374
"EOLA2-DT",81.8036478886532,93.7171328345076,120.090836251688,100.219636882912,133.134634352762,93.4511521171119
"MRPS31P4",6.8991028339828,8.5197393485916,14.3227602868986,4.55543804013236,8.13035934978702,8.98568770356846
"RPL14P3",4.927930595702,3.19490225572185,7.71225553909925,7.28870086421177,8.13035934978702,7.18855016285476
"UBE2E1",1272.39167981026,1258.79148875441,1499.48282695915,1241.81240974008,1275.45012299784,1368.52023725348
"VIRMA-DT",9.855861191404,13.8445764414613,17.6280126607983,10.9330512963177,8.13035934978702,12.5799627849958
"ZNF561-AS1",82.7892340077936,80.9375238116202,63.9015458953938,82.9089723304089,89.4339528476572,80.8711893321161
"RN7SL333P",1.9711722382808,15.9745112786092,15.4245110781985,14.5774017284235,15.2444237808507,14.3771003257095
"RCAN1",848.589648579885,742.282290746043,701.815254058032,788.090780942898,724.618277049768,684.709403011916
"SDC4",112.356817582006,95.8470676716555,118.989085460388,101.130724490938,96.5480172787208,100.639702279967
"TACO1",87.7171646034956,127.796090228874,121.192587042988,115.708126219362,118.906505490635,133.88674678317
"FAIM",79.8324756503724,95.8470676716555,95.8523188430907,117.530301435415,101.629491872338,80.8711893321161
"GPR61",9.855861191404,4.2598696742958,0,3.64435043210589,3.04888475617013,1.79713754071369
"LINC02614",0,5.32483709286975,0,3.64435043210589,7.11406443106364,0
"MMP13",15.7693779062464,6.3898045114437,30.849022156397,1.82217521605294,6.09776951234026,30.5513381921328
"HSPA6",80.8180617695128,75.6126867187504,123.396088625588,83.8200599384354,88.4176579289338,79.0740517914024
"GPATCH11",1260.56464638057,1287.5456090559,1177.77159589959,1390.3196898484,1260.20569921699,1207.6764273596
"C19orf12",569.668776863151,589.991949889968,590.538424136743,596.762383257339,608.760656315303,619.113882775867
"CCDC126",269.065010525329,175.719624064702,211.536151929579,215.927763102274,229.682651631483,260.584943403485
"CCDC39",53.2216504335816,43.6636641615319,52.8840379823949,58.3096069136942,45.733271342552,25.1599255699917
"DCTN2",2350.62289414985,2550.59696748461,2428.25874402496,2767.88415318442,2572.24243928887,2232.0448255664
"GEMIN6",495.749817927621,417.467228080988,478.159843424154,488.342957902189,480.707496556157,490.618548614838
"H2BE1",6.8991028339828,0,2.20350158259979,7.28870086421177,5.08147459361688,2.69570631107054
"NQO2-AS1",5.9135167148424,4.2598696742958,4.40700316519957,1.82217521605294,7.11406443106364,0
"KCNMB3",95.6018535566188,94.7821002530815,66.1050474779936,86.5533227625148,104.678376628508,93.4511521171119
"MSL3P1",1.9711722382808,0,4.40700316519957,5.46652564815883,2.03258983744675,3.59427508142738
"ACRBP",244.425357546819,251.332310783452,232.469416964277,230.505164830697,207.324163419569,245.309274307419
"SIRPB1",896.883368417764,834.934456161976,901.232147283312,944.797849523451,964.463877868485,828.480406269012
"LINC02724",145.866745632779,183.174395994719,155.346861573285,188.59513486148,223.584882119143,117.712508916747
"OR56B1",1.9711722382808,0,8.81400633039914,3.64435043210589,2.03258983744675,0
"RPS18",22131.3363052977,25996.9196548087,28305.0795792855,26753.1765220893,25681.7725961397,26214.8453063906
"ARHGAP39",119.255920415988,149.095438600353,133.311845747287,113.885951003309,141.264993702549,183.308029152797
"LINC02777",20.6973085019484,23.4292832086269,33.0525237389968,29.1548034568471,14.2281288621273,19.7685129478506
"MIR6859-2",3.9423444765616,2.1299348371479,1.10175079129989,2.73326282407941,2.03258983744675,7.18855016285476
"NKAPP1",47.3081337187392,24.4942506272008,31.9507729476969,20.0439273765824,42.6843865863818,61.1026763842655
"RN7SL698P",2.9567583574212,4.2598696742958,0,0.911087608026471,7.11406443106364,4.49284385178423
"RPP38",241.468599189398,175.719624064702,241.283423294677,239.616040910962,225.61747195659,239.917861685278
"SC5D",3775.78042242687,3030.89727326146,3006.67790945741,3468.51052375678,3210.47564824715,2785.56318810622
"TSPYL6",5.9135167148424,3.19490225572185,0,3.64435043210589,4.06517967489351,7.18855016285476
"TXNDC11",1616.36123539026,1516.5136040493,1480.75306350706,1398.51947832063,1553.91493072804,1516.78408436236
"ZNF350",95.6018535566188,136.315829577466,164.160867903684,179.484258781215,148.379058133613,107.828252442821
"STX5-DT",11.8270334296848,19.1694135343311,3.30525237389968,10.0219636882912,7.11406443106364,8.08711893321161
"RBBP4P1",132.068539964814,151.225373437501,114.582082295189,123.9079146916,115.857620734465,125.799627849958
"SPESP1",1.9711722382808,12.7796090228874,7.71225553909925,3.64435043210589,8.13035934978702,3.59427508142738
"SPSB3",8.8702750722636,0,8.81400633039914,5.46652564815883,2.03258983744675,3.59427508142738
"C5orf34",122.21267877341,121.40628571743,148.736356825486,155.795980972527,133.134634352762,136.582453094241
"DDX60",881.113990511518,778.491182977557,687.492493771133,983.063529060563,735.797521155725,745.812079396182
"COA4",1198.47272087473,1385.52261156471,1398.12175415956,1234.52370887587,1280.53159759145,1329.88178012813
"OR2B11",39.423444765616,57.5082406029933,45.1717824432956,46.46546800935,34.5540272365948,42.2327322067717
"MAP3K10",187.261362636676,274.761593992079,263.318439120674,190.417310077533,252.041139843397,231.830742752066
"MIR4453HG",88.702750722636,43.6636641615319,77.1225553909925,113.885951003309,71.1406443106364,53.9141262214107
"CCDC97",1380.8061529157,1506.92889728214,1422.36027156816,1343.85422183905,1438.05730999358,1393.68016282347
"RN7SL49P",2.9567583574212,4.2598696742958,0,3.64435043210589,4.06517967489351,4.49284385178423
"BMS1P23",4.927930595702,4.2598696742958,2.20350158259979,0,3.04888475617013,3.59427508142738
"RN7SL760P",0.9855861191404,5.32483709286975,1.10175079129989,3.64435043210589,4.06517967489351,4.49284385178423
"LINC02767",0,0,4.40700316519957,5.46652564815883,0,3.59427508142738
"UBE2D3P1",23.6540668593696,10.6496741857395,15.4245110781985,28.2437158488206,13.2118339434039,20.6670817182074
"PSMA5",2715.2897582318,2479.24415044015,2846.92404471892,2598.4218580915,2917.78271165482,2767.59181269908
"SUPT16HP1",17.7405501445272,13.8445764414613,5.50875395649946,12.7552265123706,4.06517967489351,10.7828252442821
"HOPX",23.6540668593696,21.299348371479,11.0175079129989,24.5993654167147,26.4236678868078,17.9713754071369
"MRPS36P4",5.9135167148424,2.1299348371479,2.20350158259979,1.82217521605294,6.09776951234026,8.08711893321161
"RNF212B",10.8414473105444,10.6496741857395,6.61050474779936,20.0439273765824,9.14665426851039,8.08711893321161
"RPL32P18",8.8702750722636,8.5197393485916,15.4245110781985,6.3776132561853,9.14665426851039,8.98568770356846
"SCOC",994.456394212664,677.319278213032,712.832761971031,780.802080078686,756.123419530192,734.130685381543
"TRPV6",0,0,6.61050474779936,2.73326282407941,0,9.8842564739253
"MIR3671",0.9855861191404,4.2598696742958,0,0.911087608026471,6.09776951234026,2.69570631107054
"PSMB9",491.80747345106,469.650631591112,599.352430467142,408.167248395859,534.571127248496,536.445555903037
"STARD4-AS1",136.996470560516,95.8470676716555,102.46282359089,71.9759210340912,128.053159759146,103.335408591037
"HAS1",15.7693779062464,0,0,4.55543804013236,8.13035934978702,12.5799627849958
